Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1992 Summer Olympics; 1996 Summer Olympics; 2000 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Female,Khatuna•Kvrivishvili-Lorig,Khatuna•Kvrivishvili-Lorig,"1 January 1974 in Tbilisi, Tbilisi (GEO)",,Georgia Unified Team United States,504,170 cm / 64 kg,,,,"Khatuna Kvrivishvili-Lorigi, ხათუნა ქვრივიშვილი-ლორიგი, Khatuna Dilmanovna Kvrivishvili-Lorig, Хатуна Дилмановна Квривишвили-Лориг",,,
1992 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Female,Jun•Gao (-Chang),Jun•Gao,"25 January 1969 in Baoding, Hebei (CHN)",,People's Republic of China United States,783,168 cm / 73 kg,Potimac Table Tennis Club,,,高軍,,,
1996 Summer Olympics,Female,Kim Ly•Maher,Kim•Maher,"5 September 1971 in Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh (VIE)",,United States,1402,167 cm,,,,,,,
1996 Summer Olympics,Female,"Danielle M. ""Dani""•Tyler",Dani•Tyler,23 October 1974,,United States,1447,167 cm,,,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,Insook•Bhushan (Na-),Insook•Bhushan,"17 February 1952 in Seoul, Seoul (KOR)",,United States,2722,167 cm / 55 kg,,,,"Na In-Sook, 나인숙",,,
1996 Summer Olympics,Female,Amy Jun•Feng,Amy•Feng,"9 April 1969 in Tianjin, Tianjin (CHN)",,United States,2726,162 cm / 57 kg,,,,,,,
1984 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Female,"Beatriz Cristina ""Gigi""•Fernandez",Gigi•Fernandez,"22 February 1964 in San Juan, Puerto Rico (PUR)",,Puerto Rico United States,2727,170 cm / 66 kg,,,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,"Maria Jose ""Mary Joe""•Fernandez (-Godsick)",Mary Joe•Fernandez,"19 September 1971 in Santo Domingo, Distrito Nacional (DOM)",,United States,2728,176 cm / 63 kg,,,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,"Shui-Ling ""Lily""•Hugh-Yip",Lily•Hugh-Yip,"22 August 1963 in Guangzhou (Canton), Guangdong (CHN)",,United States,2733,165 cm / 58 kg,,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Female,Monica•Seles (-Golisano),Monica•Seles,"2 December 1973 in Novi Sad, Južna Bačka (SRB)",,United States,2738,179 cm / 70 kg,,,,"Monika Seleš, Моника Селеш",,,
1992 Summer Olympics; 1996 Summer Olympics,Female,Erika Kennedy•Von Heiland (-Strader),Erika•Von Heiland,"24 December 1965 in Angeles City, Pampanga (PHI)",,United States,2741,160 cm / 56 kg,,,,,,,
1996 Summer Olympics,Female,Wei•Wang,Wei•Wang,"21 March 1961 in Beijing, Beijing (CHN)",,United States,2742,157 cm / 42 kg,,,,,,,
1996 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics,Male,"Qi ""Kevin""•Han",Kevin•Han,"25 November 1972 in Shanghai, Shanghai (CHN)",,United States,2764,187 cm / 86 kg,"OCBC, Orange (USA)",,,,,,
1992 Summer Olympics,Male,"Benjamin W. ""Benny""•Lee",Benny•Lee,"5 December 1965 in Yangon (Rangoon), Yangon (MYA)",,United States,2771,170 cm / 73 kg,,,,,,,
1992 Summer Olympics,Male,"Peter ""Pete""•Sampras",Pete•Sampras,"12 August 1971 in Washington, District of Columbia (USA)",,United States,2784,185 cm / 79 kg,,Pistol Pete,,,,,
