Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Francis Tanner James•Tessmann,Tanner•Tessmann,"24 September 2001 in Birmingham, Alabama (USA)",,United States,152456,187 cm / 90 kg,"Venezia, Venezia (ITA)",,,,,,
Competed in Olympic Games,Male,Djordje Aleksandar•Mihailovic,Djordje•Mihailovic,"10 November 1998 in Jacksonville, Florida (USA)",,United States,152439,177 cm / 70 kg,"Colorado Rapids, Commerce City (USA)",,,,,,
Competed in Olympic Games,Male,Benjamin•Cremaschi,Benjamin•Cremaschi,"2 March 2005 in Miami, Florida (USA)",,United States,152437,180 cm / 72 kg,"Inter Miami, Fort Lauderdale (USA)",,,,,,
Competed in Olympic Games,Male,Jack Ryan•McGlynn,Jack•McGlynn,"7 July 2003 in Queens, New York, New York (USA)",,United States,152444,180 cm / 73 kg,"Philadelphia Union, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Kevin Alexander•Paredes,Kevin•Paredes,"7 May 2003 in South Riding, Virginia (USA)",,United States,152450,170 cm / 61 kg,"VfL Wolfsburg, Wolfsburg (GER)",,,,,,
Competed in Olympic Games,Male,Griffin McDorman•Yow,Griffin•Yow,"25 September 2002 in Clifton, Virginia (USA)",,United States,152443,175 cm / 61 kg,"KVC Westerlo, Westerlo (BEL)",,,,,,
Competed in Olympic Games,Male,Taylor Anthony•Booth,Taylor•Booth,"31 May 2001 in Eden, Utah (USA)",,United States,152457,173 cm / 66 kg,"FC Utrecht, Utrecht (NED)",,,,,,
Competed in Olympic Games,Male,Paxten Reid•Aaronson,Paxten•Aaronson,"26 August 2003 in Medford, New Jersey (USA)",,United States,152455,175 cm / 63 kg,"Vitesse, Arnhem (NED)",,,,,,
Competed in Olympic Games,Male,Duncan MacAllister•McGuire,Duncan•McGuire,"5 February 2001 in Omaha, Nebraska (USA)",,United States,152440,185 cm / 79 kg,"Orlando City, Orlando (USA)",,,,,,
Competed in Olympic Games,Male,"Joshua Ryan ""Josh“•Atencio",Josh•Atencio,"31 January 2002 in Bellevue, Washington (USA)",,United States,152449,185 cm / 79 kg,"Seattle Sounders, Seattle (USA)",,,,,,
Non-starter,Male,Gabriel Pawel•Slonina,Gabriel•Slonina,"15 May 2004 in Addison, Illinois (USA)",,United States,152441,193 cm / 88 kg,"KAS Eupen, Eupen (BEL)",,,,,,
Non-starter,Male,"Jacob Mifflin ""Jake""•Davis",Jake•Davis,"3 January 2002 in Rochester, Michigan (USA)",,United States,152445,177 cm / 68 kg,"Sporting Kansas City, Kansas City (USA)",,,,,,
Non-starter,Male,Johan Arath•Gómez,Johan•Gómez,"23 July 2001 in Arlington, Texas (USA)",,United States,152446,183 cm / 69 kg,"Eintracht Braunschweig, Braunschweig (GER)",,,,,,
Non-starter,Male,John Gregory•Pulskamp,John•Pulskamp,"19 April 2001 in Bakersfield, California (USA)",,United States,152447,187 cm / 86 kg,"Sporting Kansas City, Kansas City (USA)",,,,,,
Competed in Olympic Games • Non-starter,Female,Alyssa Michele•Naeher,Alyssa•Naeher,"20 April 1988 in Bridgeport, Connecticut (USA)",,United States,1006224,175 cm / 69 kg,"Chicago Red Stars, Chicago (USA)",,,,,,
Competed in Olympic Games,Female,Emily Ann•Fox,Emily•Fox,"5 July 1998 in Ashburn, Virginia (USA)",,United States,152428,165 cm / 57 kg,"Arsenal FC, Islington (GBR)",,,,,,
Competed in Olympic Games,Female,Naomi Halle•Girma,Naomi•Girma,"14 June 2000 in San José, California (USA)",,United States,152433,165 cm / 59 kg,"San Diego Wave, San Diego (USA)",,,,,,
Competed in Olympic Games,Female,Casey Marie•Krueger (Short-),Casey•Krueger,"23 August 1990 in Naperville, Illinois (USA)",,United States,147746,168 cm / 63 kg,"Chicago Red Stars, Chicago (USA) / Washington Spirit, Germantown (USA)",,,,,,
Competed in Olympic Games,Female,Tierna Lillis•Davidson,Tierna•Davidson,"19 September 1998 in Menlo Park, California (USA)",,United States,147186,178 cm / 63 kg,"Chicago Red Stars, Chicago (USA) / NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,Jenna Gray•Nighswonger,Jenna•Nighswonger,"28 November 2000 in Huntington Beach, California (USA)",,United States,152431,162 cm / 60 kg,"NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,Korbin Rose•Albert,Korbin•Albert,"13 October 2003 in Grayslake, Illinois (USA)",,United States,152432,172 cm / 62 kg,"Paris Saint-Germain, Paris (FRA)",,,,,,
Competed in Olympic Games,Female,Lindsey Michelle•Horan (-Heaps),Lindsey•Horan,"26 May 1994 in Wheat Ridge, Colorado (USA)",,United States,132090,175 cm / 75 kg,"Portland Thorns FC, Portland (USA) / Olympique Lyonnais, Lyon (FRA)",,,,,,
Competed in Olympic Games • Non-starter,Female,Emily Ann•Sonnett,Emily•Sonnett,"25 November 1993 in Marietta, Georgia (USA)",,United States,1006304,170 cm / 60 kg,"Portland Thorns FC, Portland (USA) / Washington Spirit, Germantown (USA) / NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,"Rosemary Kathleen ""Rose""•Lavelle",Rose•Lavelle,"14 May 1995 in Cincinnati, Ohio (USA)",,United States,147185,163 cm / 52 kg,"OL Reign, Seattle (USA) / NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,"Samantha Grace ""Sam""•Coffey",Sam•Coffey,"31 December 1998 in Sleepy Hollow, New York (USA)",,United States,152434,165 cm / 56 kg,"Portland Thorns FC, Portland (USA)",,,,,,
Competed in Olympic Games,Female,Trinity Rain•Moyer-Rodman,Trinity•Rodman,"20 May 2002 in Newport Beach, California (USA)",,United States,152436,170 cm / 65 kg,"Washington Spirit, Germantown (USA)",,,,,,
Competed in Olympic Games,Female,Crystal Alyssia•Dunn-Soubrier,Crystal•Dunn-Soubrier,"3 July 1992 in New Hyde Park, New York (USA)",,United States,132088,157 cm / 56 kg,"Washington Spirit, Germantown (USA) / Portland Thorns FC, Portland (USA) / NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,Lynn Raenie•Williams (-Biyendolo),Lynn•Williams,"21 May 1993 in Fresno, California (USA)",,United States,147747,173 cm / 57 kg,"NC Courage, Cary (USA) / NJ/NY Gotham FC, Harrison (USA)",,,,,,
Competed in Olympic Games,Female,Mallory Diane•Pugh-Swanson,Mallory•Pugh-Swanson,"29 April 1998 in Littleton, Colorado (USA)",,United States,132091,163 cm / 55 kg,"Real Colorado Foxes, Highlands Ranch (USA) / Chicago Red Stars, Chicago (USA)",,,,,,
Competed in Olympic Games,Female,Sophia Olivia•Smith (-Wilson),Sophia•Smith,"10 August 2000 in Windsor, Colorado (USA)",,United States,152435,168 cm / 56 kg,"Portland Thorns FC, Portland (USA)",,,,,,
Competed in Olympic Games,Female,Croix Collette•Bethune,Croix•Bethune,"14 March 2001 in Alpharetta, Georgia (USA)",,United States,152427,157 cm / 52 kg,"Washington Spirit, Germantown (USA)",,,,,,
Non-starter,Female,Casey Grace•Murphy,Casey•Murphy,"25 April 1996 in Bridgewater Township, New Jersey (USA)",,United States,152426,186 cm / 72 kg,"NC Courage, Cary (USA)",,,,,,
Non-starter,Female,Jaedyn Reese•Shaw,Jaedyn•Shaw,"20 November 2004 in Frisco, Texas (USA)",,United States,152430,167 cm / 57 kg,"San Diego Wave, San Diego (USA)",,,,,,
Non-starter,Female,Carolyn Jane•Campbell,Jane•Campbell,"17 February 1995 in Kennesaw, Georgia (USA)",,United States,147748,175 cm / 58 kg,"Houston Dash, Houston (USA)",,,,,,
Non-starter,Female,"Katherine Hailey ""Hal""•Hershfelt",Hal•Hershfelt,"3 October 2001 in San Diego, California (USA)",,United States,152429,173 cm / 70 kg,"Washington Spirit, Germantown (USA)",,,,,,
Competed in Olympic Games • Non-starter,Female,Catarina•Cantanhede Melônio Macário,Catarina•Macário,"4 October 1999 in São Luís do Maranhão, Maranhão (BRA)",,United States,147745,165 cm / 55 kg,"Olympique Lyonnais, Lyon (FRA) / Chelsea FC, Fulham (GBR)",,,,,,
Competed in Olympic Games,Male,"Scott Alexander ""Scottie“•Scheffler",Scottie•Scheffler,"21 June 1996 in Dallas, Texas (USA)",,United States,152532,,,,,,,,
Competed in Olympic Games,Male,"Alexander Victor ""Xander""•Schauffele",Xander•Schauffele,"25 October 1993 in San Diego, California (USA)",,United States,147419,178 cm,,,,,,,
Competed in Olympic Games,Male,Wyndham Robert•Clark,Wyndham•Clark,"9 December 1993 in Denver, Colorado (USA)",,United States,152533,,,,,,,,
