Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"Ervin Henry ""Erv""•Hall",Erv•Hall,"2 July 1947 in Philadelphia, Pennsylvania (USA)",,United States,78502,183 cm / 75 kg,"Philadelphia Pioneer Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,John Preston•Halstead,John•Halstead,"15 August 1886 in Scranton, Pennsylvania (USA)","15 November 1951 in Buffalo, New York (USA)",United States,78505,173 cm / 59 kg,"Cornell Big Red, Ithaca (USA)",,,,,,
Competed in Olympic Games,Male,Thomas Truxtun•Hare,Truxtun•Hare,"12 October 1878 in Philadelphia, Pennsylvania (USA)","2 February 1956 in Radnor, Pennsylvania (USA)",United States,78514,185 cm / 90 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Richard Lewis ""Dick""•Hart",Dick•Hart,"19 March 1927 in West Grove, Pennsylvania (USA)","15 February 1991 in ?, California (USA)",United States,78522,188 cm / 72 kg,Collegiate Track & Field Club,,,,,,
Competed in Olympic Games,Male,George Leroy•Hill,George•Hill,"17 April 1901 in Lansford, Pennsylvania (USA)","18 January 1992 in Mannington township, New Jersey (USA)",United States,78552,180 cm / 64 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Thomas Marshall•Jackson,Thomas•Jackson,"15 January 1884 in Kennett Square, Pennsylvania (USA)","22 February 1967 in Neshanic, New Jersey (USA)",United States,78591,,,,,,,,
Competed in Olympic Games,Male,Frank Washington•Jarvis,Frank•Jarvis,"31 August 1878 in California, Pennsylvania (USA)","2 June 1933 in Sewickley, Pennsylvania (USA)",United States,78599,167 cm / 58 kg,"Princeton Tigers, Princeton (USA)",,,,,,
Competed in Olympic Games,Male,Lloyd Peniston•Jones,Lloyd•Jones,"12 September 1884 in Germantown, Pennsylvania (USA)","1 May 1971 in Paget, Paget (BER)",United States,78627,173 cm / 66 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Jeffrey L. ""Jeff""•Kirk",Jeff•Kirk,"25 October 1923 in Philadelphia, Pennsylvania (USA)","20 February 1976 in Garden City, New York (USA)",United States,78657,185 cm / 78 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Clark Moses•Leiblee,Clark•Leiblee,"2 November 1877 in Troy, Pennsylvania (USA)","20 August 1917 in Tipton, Indiana (USA)",United States,78689,,"Michigan Wolverines, Ann Arbor (USA)",,,,,,
Competed in Olympic Games • Competed in Intercalated Games,Male,"James Davies ""Jim""•Lightbody",Jim•Lightbody,"16 March 1882 in Pittsburgh, Pennsylvania (USA)","2 March 1953 in Charleston, South Carolina (USA)",United States,78697,173 cm / 61 kg,"Chicago Maroons, Chicago (USA) / Chicago AA, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,Donald Fithian•Lippincott,Donald•Lippincott,"16 November 1893 in Philadelphia, Pennsylvania (USA)","9 January 1962 in Philadelphia, Pennsylvania (USA)",United States,78705,178 cm / 72 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Louis Childs•Madeira, III",Louis•Madeira,"5 February 1892 in Philadelphia, Pennsylvania (USA)","20 March 1943 in New York, New York (USA)",United States,78726,188 cm / 77 kg,Penn Athletic Club,,,,,,
Competed in Olympic Games,Male,Thaddeus Brew•McClain,Thaddeus•McClain,"10 September 1876 in Milesburg, Pennsylvania (USA)","21 April 1935 in Conewango, New York (USA)",United States,78755,,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Wallace Macafee•McCurdy,Wallace•McCurdy,"23 October 1892 in Philadelphia, Pennsylvania (USA)","26 October 1970 in Wynnewood, Pennsylvania (USA)",United States,78760,,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Craig Ward•McLanahan,Ward•McLanahan,"15 January 1883 in Hollidaysburg, Pennsylvania (USA)","11 December 1974 in Hollidaysburg, Pennsylvania (USA)",United States,78768,,"Yale Bulldogs, New Haven (USA) / NYAC, New York (USA)",,,,,,
Competed in Olympic Games • Competed in Olympic Games (non-medal events) • Non-starter,Male,"Eugene Leroy ""Roy""•Mercer",Roy•Mercer,"30 October 1888 in Kennett Square, Pennsylvania (USA)","3 July 1957 in Philadelphia, Pennsylvania (USA)",United States,78782,180 cm / 80 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"James Edwin ""Ted""•Meredith",Ted•Meredith,"14 November 1891 in Chester Heights, Pennsylvania (USA)","2 November 1957 in Camden, New Jersey (USA)",United States,78784,175 cm / 71 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Franklin ""Bob""•Mimm",Bob•Mimm,"18 October 1924 in Lancaster, Pennsylvania (USA)","7 May 2017 in Willingboro, New Jersey (USA)",United States,78796,180 cm / 68 kg,Penn Athletic Club,Fats,,,,,
Competed in Olympic Games,Male,"Thomas Robinson ""Tom""•Moffitt",Tom•Moffitt,"26 February 1884 in Harrisburg, Pennsylvania (USA)","2 May 1945 in Volusia, Florida (USA)",United States,78799,180 cm / 79 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Jesse Langford•Montgomery,Jesse•Montgomery,"29 July 1904 in Lansford, Pennsylvania (USA)","15 November 1976 in Port Richey, Florida (USA)",United States,78804,187 cm / 75 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Charles Hewes ""Charlie""•Moore, Jr.",Charlie•Moore,"12 August 1929 in Coatesville, Pennsylvania (USA)","8 October 2020 in Laporte, Pennsylvania (USA)",United States,78806,185 cm / 77 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,John Patrick•Nicholson,John•Nicholson,"30 July 1889 in Greenville, Pennsylvania (USA)","2 April 1940 in South Bend, Indiana (USA)",United States,78842,183 cm / 75 kg,"Missouri Tigers, Columbia (USA)",,,,,,
Competed in Olympic Games,Male,Joseph LeRoy•Organ,Joseph•Organ,"12 July 1891 in Sharon, Pennsylvania (USA)","23 July 1966 in Sharon, Pennsylvania (USA)",United States,78863,175 cm,"Pittsburgh AA, Pittsburgh (USA)",,,,,,
Competed in Olympic Games,Male,"Michael Anthony ""Mike""•Powell",Mike•Powell,"10 November 1963 in Philadelphia, Pennsylvania (USA)",,United States,78914,188 cm / 77 kg,"Foot Locker Athletic Club, New York (USA)",,,,,,
Competed in Olympic Games,Male,William Procter•Remington,William•Remington,"13 March 1879 in Philadelphia, Pennsylvania (USA)","19 December 1963 in La Jolla, California (USA)",United States,78941,,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,John Luther•Romig,John•Romig,"6 October 1898 in Beaver Springs, Pennsylvania (USA)","16 March 1984 in Kennett Square, Pennsylvania (USA)",United States,78975,176 cm / 62 kg,"Meadowbrook Club, Philadelphia (USA)",Blondy,,,,,
Competed in Olympic Games,Male,"William David ""Bill""•Schmidt",Bill•Schmidt,"29 December 1947 in Muse, Pennsylvania (USA)",,United States,78999,183 cm / 100 kg,"US Army, (USA)",,,,,,
