Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Lewis Robbins•Anderson,Lewis•Anderson,"7 May 1890 in Geneva, Nebraska (USA)","4 May 1958 in Lincoln, Nebraska (USA)",United States,78041,183 cm / 59 kg,University of Nebraska,,,,,,
Competed in Olympic Games,Male,George Hetzel•Baird,George•Baird,"5 March 1907 in Grand Island, Nebraska (USA)","4 September 2004 in Rhinebeck, New York (USA)",United States,78066,175 cm / 66 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
Competed in Olympic Games,Male,Edward Rogers•Bushnell,Edward•Bushnell,"5 December 1876 in Republican City, Nebraska (USA)","5 January 1951 in Moorestown, New Jersey (USA)",United States,78183,,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Clement George ""Clem""•Eischen",Clem•Eischen,"24 December 1926 in Holstein, Nebraska (USA)","7 December 2020 in Gresham, Oregon (USA)",United States,78365,187 cm / 81 kg,"Washington State Cougars, Pullman (USA)",,,,,,
Competed in Olympic Games,Male,Mark Bruce•Enyeart,Mark•Enyeart,"9 October 1953 in Alliance, Nebraska (USA)",,United States,78376,183 cm / 70 kg,Utah State University,,,,,,
Competed in Olympic Games,Male,Forest•Fletcher,Forest•Fletcher,"27 April 1888 in Lincoln, Nebraska (USA)","27 November 1945 in Lexington, Virginia (USA)",United States,78403,180 cm / 70 kg,"Notre Dame Fighting Irish, South Bend (USA)",,,,,,
Competed in Olympic Games,Male,"Harrison Samuel ""Sam""•Francis",Sam•Francis,"26 October 1913 in Dunbar, Nebraska (USA)","23 April 2002 in Springfield, Missouri (USA)",United States,78414,183 cm / 94 kg,"Nebraska Cornhuskers, Lincoln (USA)",,,,,,
Competed in Olympic Games,Male,Lloyd George•Hahn,Lloyd•Hahn,"7 August 1898 in Falls City, Nebraska (USA)","January 1983 in Brighton, Colorado (USA)",United States,78495,175 cm / 70 kg,"Boston AA, Boston (USA)",,,,,,
Competed in Olympic Games,Male,"Morton Armour ""Mort""•Kaer",Mort•Kaer,"7 September 1902 in Omaha, Nebraska (USA)","11 January 1992 in Mount Shasta, California (USA)",United States,78634,180 cm / 80 kg,"USC Trojans, Los Angeles (USA)",Devil May Kaer,,,,,
Competed in Olympic Games,Male,Roland Eugene•Sink,Roland•Sink,"5 April 1926 in Columbus, Nebraska (USA)",18 May 2015,United States,79046,170 cm / 64 kg,"USC Trojans, Los Angeles (USA)",,,,,,
Competed in Intercalated Games,Male,"Daniel Aubrey ""Dan""•Sullivan",Dan•Sullivan,"12 October 1881 in O'Neill, Nebraska (USA)","12 May 1964 in Clancy, Montana (USA)",United States,79731,178 cm / 70 kg,"Anaconda Athletic Club, Missoula (USA)",,,Montana Dan,,,
Competed in Olympic Games,Male,"Timothy Tuttle ""Tim""•Brown",Tim•Brown,"24 July 1938 in Loup City, Nebraska (USA)","14 September 1989 in San Francisco, California (USA)",United States,84405,,"St. Moritz Ski Club/University of California, Berkeley",,,,,,
Competed in Olympic Games,Male,Chad•Fleischer,Chad•Fleischer,"4 January 1972 in Columbus, Nebraska (USA)",,United States,85752,188 cm / 102 kg,"SSCV, Vail (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Barton ""Rob""•Harris",Rob•Harris,"4 December 1953 in Omaha, Nebraska (USA)",,United States,86474,182 cm / 81 kg,"Minnesota Golden Gophers, Saint Paul (USA)",,,,,,
Competed in Olympic Games,Female,"Teri Sue•Tunks (Steer-, -Cantwell)",Teri•Tunks,"3 October 1975 in Crete, Nebraska (USA)",,United States,89165,180 cm / 86 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Jordan•Malloch,Jordan•Malloch,"2 September 1978 in Columbus, Nebraska (USA)",,United States,90278,182 cm / 88 kg,,,,,,,
Competed in Olympic Games,Male,Jason Alan•Parker,Jason•Parker,"27 June 1974 in Omaha, Nebraska (USA)",,United States,93187,178 cm / 77 kg,"USA Army Markmanship Unit, Fort Benning, Georgia",,,,,,
Competed in Olympic Games,Female,Allison Elizabeth•Weston,Allison•Weston,"19 February 1974 in Papillion, Nebraska (USA)",,United States,94593,183 cm / 77 kg,"Nebraska Cornhuskers, Lincoln (USA)",,,,,,
Competed in Olympic Games,Male,Adrian Lee•Watt,Adrian•Watt,"29 December 1947 in Omaha, Nebraska (USA)",,United States,98841,178 cm / 75 kg,"Duluth XC Ski Club, Duluth (USA)",,,,,,
Competed in Olympic Games,Male,Jason•Rosener,Jason•Rosener,"12 February 1975 in Omaha, Nebraska (USA)",,United States,99488,183 cm / 98 kg,Team Summit,,,,,,
Competed in Olympic Games,Male,Terry Michael•Brands,Terry•Brands,"9 April 1968 in Omaha, Nebraska (USA)",,United States,102411,162 cm / 58 kg,"Hawkeye Wrestling Club, Tulare (USA)",,,,,,
Competed in Olympic Games,Male,Adam•Mania,Adam•Mania,"31 August 1983 in Hickman, Nebraska (USA)",,Poland,103412,178 cm / 83 kg,"Wisconsin Badgers, Madison (USA)",,,,,,
Competed in Olympic Games,Male,Scott•Usher,Scott•Usher,"27 April 1983 in Fullerton, Nebraska (USA)",,United States,103580,187 cm / 81 kg,Boilermaker Aquatics,,,,,,
Competed in Olympic Games,Male,"Andrew Stephen ""Andy""•Roddick",Andy•Roddick,"30 August 1982 in Omaha, Nebraska (USA)",,United States,107359,187 cm / 89 kg,,A-Rod,,,,,
Competed in Olympic Games,Male,"Bradley ""Brad""•Vering",Brad•Vering,"21 August 1977 in Schuyler, Nebraska (USA)",,United States,107627,175 cm / 84 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Male,"Curtis Lee ""Curt""•Tomasevicz",Curt•Tomasevicz,"17 September 1980 in Shelby, Nebraska (USA)",,United States,110992,185 cm / 100 kg,"Nebraska Cornhuskers, Lincoln (USA)",,,,,,
Competed in Olympic Games,Male,David•Marcus,David•Marcus,"28 August 1980 in Omaha, Nebraska (USA)",,Canada,122755,175 cm / 61 kg,,,,,,,
Competed in Olympic Games,Female,Jordan Quinn•Larson-Burbach,Jordan•Larson-Burbach,"16 October 1986 in Fremont, Nebraska (USA)",,United States,126649,188 cm / 75 kg,"Dynamo Kazan, Kazan (RUS) / Eczacıbaşı Spor, İstanbul (TUR)",,,,,,
Competed in Olympic Games,Male,Jeremy Richard•Scott,Jeremy•Scott,"1 May 1981 in Norfolk, Nebraska (USA)",,United States,126733,206 cm / 93 kg,,El Grande,,,,,
Competed in Olympic Games,Male,Frank•Thompson,Frank•Thompson,"11 March 1988 in Alliance, Nebraska (USA)",,United States,126808,180 cm / 79 kg,,,,,,,
Competed in Olympic Games,Female,Sugar Rashelle-Faye Chelsea•Todd,Sugar•Todd,"19 July 1990 in Omaha, Nebraska (USA)",,United States,128781,163 cm / 64 kg,,,,,,,
Competed in Olympic Games,Male,Ben•Pinkelman,Ben•Pinkelman,"13 June 1994 in Omaha, Nebraska (USA)",,United States,136315,193 cm / 100 kg,"Denver Barbarians, Denver (USA)",,,,,,
Competed in Olympic Games,Male,Jack•Sock,Jack•Sock,"24 September 1992 in Lincoln, Nebraska (USA)",,United States,136373,191 cm / 84 kg,,,,,,,
Competed in Youth Olympic Games,Male,Rutger•McGroarty,Rutger•McGroarty,"30 March 2004 in Omaha, Nebraska (USA)",,United States,139464,,,,,,,,
