Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Brian Perry•Olson,Brian•Olson,"6 March 1973 in Tallahassee, Florida (USA)",,United States,34186,191 cm / 90 kg,"UCCS Mountain Lions, Colorado Springs (USA) / NYAC, New York (USA)",,,,,,
Competed in Olympic Games • Other,Male,Adler•Volmar,Adler•Volmar,"5 March 1977 in Miami, Florida (USA)",,Haiti United States,34513,183 cm / 100 kg,College Notre Dame P.S.,,,,,,
Competed in Olympic Games,Male,James W.•Haley,James•Haley,"28 January 1969 in Jacksonville, Florida (USA)",,United States,35151,172 cm / 67 kg,,,,,,,
Competed in Olympic Games,Male,"Robert Ernest ""Rob""•Stull",Rob•Stull,"5 September 1960 in Fort Lauderdale, Florida (USA)",,United States,35170,185 cm / 70 kg,,,,,,,
Competed in Olympic Games,Male,"Donald Charles ""Don""•Dickison",Don•Dickison,"6 July 1966 in Jacksonville, Florida (USA)",,Canada,36121,192 cm / 93 kg,"Fredericton Rowing Club, Fredericton (CAN)",,,,,,
Competed in Olympic Games,Male,John Anthony•Pescatore,John•Pescatore,"2 February 1964 in Cocoa Beach, Florida (USA)",,United States,40828,188 cm / 84 kg,,,,,,,
Competed in Olympic Games,Male,"George Lehman•Silvernail, Jr.",George•Silvernail,"16 January 1928 in Pensacola, Florida (USA)",6 March 2015,Puerto Rico,43847,180 cm / 75 kg,,,,,,,
Competed in Olympic Games,Male,Walter Raymond•Stokes,Walter•Stokes,"23 May 1898 in Mohawk, Florida (USA)","9 June 1996 in Stuart, Florida (USA)",United States,44773,171 cm,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Martín•López-Zubero Purcell,Martín•López-Zubero,"23 April 1969 in Jacksonville, Florida (USA)",,Spain,46550,188 cm / 78 kg,"CN Sabadell, Sabadell (ESP)",,,,,,
Competed in Olympic Games,Male,David•López-Zubero Purcell,David•López-Zubero,"11 February 1959 in Jacksonville, Florida (USA)",,Spain,46551,177 cm / 75 kg,"CN Metropole, Las Palmas de Gran Canaria (ESP)",,,,,,
Competed in Olympic Games,Male,"Yannick Jérôme ""Yann""•de Fabrique",Yann•de Fabrique,"7 July 1973 in Plantation, Florida (USA)",,France,46829,182 cm / 77 kg,"CN Brunoy, Brunoy (FRA) / AC Boulogne-Billancourt, Boulogne-Billancourt (FRA)",,,,,,
Competed in Olympic Games,Female,Isabel Cristina•Lardizábal (-Roldan),Isabel•Lardizábal,"15 February 1968 in Miami, Florida (USA)",,Honduras,48075,,,,,,,,
Competed in Olympic Games,Female,María Antonia•Lardizábal (-Krogh),María•Lardizábal,"15 February 1968 in Miami, Florida (USA)",,Honduras,48076,,,,,,,,
Competed in Olympic Games,Female,"Catherine Northcutt ""Catie""•Ball (-Condon)",Catie•Ball,"30 September 1951 in Jacksonville, Florida (USA)",,United States,50957,170 cm / 58 kg,Jacksonville JETS,,,,,,
Competed in Olympic Games,Female,Brooke Marie•Bennett (-Frioud),Brooke•Bennett,"6 May 1980 in Tampa, Florida (USA)",,United States,50965,165 cm / 57 kg,Brandon Blue Wave,,,,,,
Competed in Olympic Games,Female,Tammy P.•Cleland-McGregor,Tammy•Cleland-McGregor,"26 October 1975 in Sanford, Florida (USA)",,United States,50987,172 cm / 59 kg,Walnut Creek Aquanuts,,,,,,
Competed in Olympic Games,Female,Nicole Lee•Haislett (-Bacher),Nicole•Haislett,"16 December 1972 in St. Petersburg, Florida (USA)",,United States,51042,172 cm / 64 kg,"Florida Gators, Gainesville (USA)",,,,,,
Competed in Olympic Games,Female,"Jennifer L. ""Jenny""•Keim (-Johansen)",Jenny•Keim,"17 June 1978 in Miami, Florida (USA)",,United States,51079,165 cm / 54 kg,,,,,,,
Competed in Olympic Games,Female,"Pamela Jean ""Pam""•Kruse",Pam•Kruse,"3 June 1950 in Miami, Florida (USA)",,United States,51089,165 cm / 59 kg,Ft. Lauderdale Swim Association,,,,,,
Competed in Olympic Games,Female,Melisa A.•Moses (-Hyams),Melisa•Moses,"28 February 1972 in Jacksonville, Florida (USA)",,United States,51132,155 cm / 50 kg,,,,,,,
Competed in Olympic Games,Female,Jill•Savery,Jill•Savery,"2 May 1972 in Fort Lauderdale, Florida (USA)",,United States,51178,160 cm / 52 kg,"Walnut Creek/University of California, Berkeley",,,,,,
Competed in Olympic Games,Female,Jilen Christine•Siroky (-Bouwer),Jilen•Siroky,"20 November 1981 in Winter Park, Florida (USA)",,United States,51196,160 cm / 55 kg,Mecklenburg Aquatics,,,,,,
Competed in Olympic Games,Female,Shirley Anne•Stobs (-Davis),Shirley•Stobs,"20 May 1942 in Miami, Florida (USA)",,United States,51206,162 cm / 56 kg,"Miami Shores CC, Miami Shores (USA)",,,,,,
Competed in Olympic Games,Female,Allison Marie•Wagner,Allison•Wagner,"21 July 1977 in Gainesville, Florida (USA)",,United States,51226,167 cm / 53 kg,Florida Aquatics,,,,,,
Competed in Olympic Games,Male,Brent Thales•Berk,Brent•Berk,"27 June 1949 in Eustis, Florida (USA)",,United States,51263,183 cm / 73 kg,"Santa Clara SC, Santa Clara (USA)",,,,,,
Competed in Olympic Games,Male,"Christopher Carl ""Chris""•Cavanaugh",Chris•Cavanaugh,"1 July 1962 in Hialeah, Florida (USA)",,United States,51289,193 cm / 88 kg,"USC Trojans, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,George Thomas•DiCarlo,George•DiCarlo,"13 July 1963 in St. Petersburg, Florida (USA)",,United States,51316,180 cm / 74 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
Competed in Olympic Games,Male,"David Holmes ""Dave""•Edgar",Dave•Edgar,"27 March 1950 in Fort Lauderdale, Florida (USA)",,United States,51327,188 cm / 86 kg,"Tennessee Volunteers, Knoxville (USA) / Jack Nelson Swim Club, Fort Lauderdale (USA)",,,,,,
Competed in Olympic Games,Male,"Ambrose ""Rowdy""•Gaines, IV",Rowdy•Gaines,"17 February 1959 in Winter Haven, Florida (USA)",,United States,51352,185 cm / 73 kg,"Auburn Tigers, Auburn, Alabama (USA)",,,,,,
Competed in Olympic Games,Male,Lawrence Bruce•Hayes,Bruce•Hayes,"8 March 1963 in Sarasota, Florida (USA)",,United States,51392,183 cm / 73 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,Shaun M.•Jordan,Shaun•Jordan,"1 February 1968 in Jacksonville, Florida (USA)",,United States,51425,183 cm / 68 kg,,,,,,,
Competed in Olympic Games,Male,"William Douglas ""Tripp""•Schwenk, III",Tripp•Schwenk,"17 June 1971 in Sarasota, Florida (USA)",,United States,51558,190 cm / 79 kg,Sarasota YMCA (Young Men's Christian Association),,,,,,
Competed in Olympic Games,Male,"Frederick Daniel ""Fred""•Tyler",Fred•Tyler,"15 March 1954 in Orlando, Florida (USA)",,United States,51597,180 cm / 75 kg,Canada Dry Jets Swim Team,,,,,,
Competed in Olympic Games,Male,Glen Allen•Whitten,Glen•Whitten,"24 February 1936 in Lakeland, Florida (USA)","15 September 2014 in ?, Vermont (USA)",United States,51614,171 cm / 66 kg,"The Ohio State Buckeyes, Columbus (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph Douglas ""Joe""•Dube, Sr.",Joe•Dube,"15 February 1944 in Altha, Florida (USA)",,United States,56971,183 cm / 146 kg,"York Barbell Club, York (USA)",,,,,,
Competed in Olympic Games,Male,Bryan Alan•Jacob,Bryan•Jacob,"1 February 1969 in Palatka, Florida (USA)",,United States,56989,160 cm / 60 kg,Coffee's Gym,,,,,,
Competed in Olympic Games,Male,"Timothy Lenard ""Tim""•McRae",Tim•McRae,"4 August 1970 in Daytona Beach, Florida (USA)",,United States,57004,160 cm / 67-70 kg,Volusia County Weightlifting Club,,,,,,
Competed in Olympic Games,Female,Allison Blair•Jolly (-Elliot),Allison•Jolly,"4 August 1956 in St. Petersburg, Florida (USA)",,United States,60974,165 cm / 57 kg,,,,,,,
Competed in Olympic Games,Male,"James H. ""Jim""•Brady",Jim•Brady,"27 June 1963 in Tampa, Florida (USA)",,United States,61436,185 cm / 86 kg,,Diamond Jim,,,,,
Competed in Olympic Games,Male,"Roderick Hopkins ""Rod""•Davis",Rod•Davis,"27 August 1955 in Key West, Florida (USA)",,New Zealand United States,61743,182 cm / 87 kg,"Coronado Yacht Club, Coronado (USA) / San Diego Yacht Club, San Diego (USA)",,,,,,
Competed in Olympic Games,Male,Per Alton•Dohm,Per•Dohm,"14 May 1938 in Miami, Florida (USA)","7 July 2005 in Red Hook, St. Thomas (ISV)",United States Virgin Islands,61855,,"St. Thomas Yacht Club, (ISV)",,,,,,
Competed in Olympic Games,Male,"Daniel David ""Dan""•Morrison",Dan•Morrison,"20 November 1931 in Sarasota, Florida (USA)","13 March 1993 in Quincy, Florida (USA)",United States Virgin Islands,63064,180 cm / 79 kg,,,,,,,
Competed in Olympic Games,Male,Keith Ireland•Notary,Keith•Notary,"22 January 1960 in Merritt Island, Florida (USA)",,United States,63144,170 cm / 66 kg,,,,,,,
Competed in Olympic Games,Male,John Wesley•Price,John•Price,"19 January 1920 in Miami, Florida (USA)","26 May 1991 in Miami, Florida (USA)",United States,63366,,,,,,,,
Competed in Olympic Games,Male,Morgan Irwin•Reeser,Morgan•Reeser,"14 November 1962 in Fort Lauderdale, Florida (USA)",,United States,63421,183 cm / 66 kg,"Key Biscayne Yacht Club, Key Biscayne (USA)",,,,,,
Competed in Olympic Games,Male,Gerald Click•Schreck,Click•Schreck,"8 March 1939 in Pensacola, Florida (USA)","2 April 2022 in Pensacola, Florida (USA)",United States,63594,175 cm / 77 kg,"Southern Yacht Club, New Orleans (USA)",Gerry,,,,,
Competed in Olympic Games • Administrator,Male,"Robert Hallam ""Bobby""•Symonette",Bobby•Symonette,"31 January 1925 in Miami, Florida (USA)","1 March 1998 in Nassau, New Providence (BAH)",The Bahamas,63830,185 cm / 88 kg,"Nassau YC, Nassau (BAH)",,,,,,
Competed in Olympic Games,Female,"Chandra Danette•Cheeseborough (-Shellman, -Guice)",Chandra•Cheeseborough,"10 January 1959 in Jacksonville, Florida (USA)",,United States,77788,165 cm / 58 kg,"TSU Tigers, Nashville (USA) / Athletics West, Eugene (USA)",,,,,,
