Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Glenn Herbert•Berry,Glenn•Berry,"4 November 1904 in Strauss, Kansas (USA)","31 October 1995 in Templeton, California (USA)",United States,31292,,"LAAC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,Dallas Denver•Bixler,Dallas•Bixler,"17 February 1910 in Hutchinson, Kansas (USA)","13 August 1990 in Buena Park, California (USA)",United States,31296,,"LAAC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,Anna Banana•Seaton (-Huntington),Anna•Seaton,"12 February 1964 in Topeka, Kansas (USA)",,United States,40509,172 cm / 64 kg,,,,,,,
Competed in Olympic Games,Male,John Albert•Matthews,John•Matthews,"30 September 1951 in Wichita, Kansas (USA)",,United States,40775,193 cm / 96 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Henry Arthur•Proctor,Henry•Proctor,"19 October 1929 in Baxter Springs, Kansas (USA)","13 April 2005 in Camas, Washington (USA)",United States,40840,,,,,,,,
Competed in Olympic Games,Male,"Warren Edwards ""Skip""•Sweetser, III",Skip•Sweetser,"29 August 1936 in Kansas City, Kansas (USA)",,United States,40899,193 cm / 79 kg,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Female,Margaret•Murdock (Thompson-),Margaret•Murdock,"25 August 1942 in Topeka, Kansas (USA)",,United States,44593,163 cm / 73 kg,"US Army Reserve, (USA)",,,,,,
Competed in Olympic Games,Male,"Frederick Rudolph ""Fred""•Etchen, Sr.",Fred•Etchen,"25 September 1884 in Coffeyville, Kansas (USA)","6 November 1961 in Phoenix, Arizona (USA)",United States,44654,183 cm,,,,,,,
Competed in Olympic Games,Male,Lawrence Ray•Stafford,Ray•Stafford,"18 April 1947 in St. Francis, Kansas (USA)",,United States,44770,175 cm / 68 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Ernest Elwood•Tippin,Ernest•Tippin,"7 April 1890 in Mankato, Kansas (USA)",30 October 1958,United States,44780,,,,,,,,
Competed in Olympic Games,Female,Catherine Mai-Lan•Fox,Catherine•Fox,"15 December 1977 in Roeland Park, Kansas (USA)",,United States,51022,162 cm / 54 kg,Kansas City Blazers,,,,,,
Competed in Olympic Games,Male,Richard H.•Beauchamp,Richard•Beauchamp,"8 April 1901 in Leavenworth, Kansas (USA)","30 June 1975 in Weston, Missouri (USA)",United States,51261,,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,"Keith Cawthon ""Casey""•Converse",Casey•Converse,"21 September 1957 in Topeka, Kansas (USA)",,United States,51301,186 cm / 62 kg,"Mission Viejo Nadadores, Mission Viejo (USA) / University of Alabama, Tuscaloosa (USA)",,,,,,
Competed in Olympic Games,Male,"Clarence Elmer ""Bud""•Pinkston",Bud•Pinkston,"2 February 1900 in Wichita, Kansas (USA)","18 November 1961 in Detroit, Michigan (USA)",United States,51523,,"Olympic Club, San Francisco (USA)",,,,,,
Competed in Olympic Games,Male,Paul Curkeet•Samson,Paul•Samson,"12 June 1905 in Emporia, Kansas (USA)","10 February 1982 in Oakland, California (USA)",United States,51547,198 cm / 114 kg,"Illinois AC, Chicago (USA)",Buck,,,,,
Competed in Olympic Games,Male,"Charles Tomlinson ""Chuck""•Nelson",Chuck•Nelson,"14 April 1933 in Topeka, Kansas (USA)",,United States,53306,183 cm / 82 kg,"Hollywood Comets, Los Angeles (USA) / Stockton YMCA, Stockton (USA)",,,,,,
Competed in Olympic Games,Male,Marc Robert•Waldie,Marc•Waldie,"24 August 1955 in Wichita, Kansas (USA)",,United States,53328,193 cm / 84 kg,,,,,,,
Competed in Olympic Games,Male,Ronald Duane•Severa,Ronald•Severa,"13 August 1936 in Munden, Kansas (USA)",,United States,54966,180 cm / 70 kg,Lynwood Swim Club,,,,,,
Competed in Olympic Games,Male,Lee Dale•Allen,Lee•Allen,"28 December 1934 in St. Francis, Kansas (USA)","11 June 2012 in ?, California (USA)",United States,60560,167 cm / 63 kg,"Multnomah AC, Portland (USA)",,,,,,
