Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Robert Walter•Pidacks,Robert•Pidacks,"28 January 1929 in Rumford, Maine (USA)","28 March 1999 in St. Pete Beach, Florida (USA)",United States,96428,,Maine Outing Club,,,,,,
Competed in Olympic Games,Male,"Daniel Owen ""Dan""•Simoneau",Dan•Simoneau,"9 January 1959 in Farmington, Maine (USA)",,United States,97557,175 cm / 75 kg,Oregon Nordic Club,,,,,,
Competed in Olympic Games,Male,"Thomas Ferguson ""Tom""•Upham",Tom•Upham,"2 May 1943 in Lewiston, Maine (USA)",,United States,98489,180 cm / 75 kg,"Colorado Buffaloes, Boulder (USA)",,,,,,
Competed in Olympic Games,Female,Kirsten Lee•Clark (-Rickenbach),Kirsten•Clark,"23 April 1977 in Raymond, Maine (USA)",,United States,99434,167 cm / 66 kg,"Sugarloaf Mountain Ski Club, Carrabassett Valley (USA)",,,,,,
Competed in Olympic Games,Male,Brian•Welch,Brian•Welch,"18 January 1984 in Portland, Maine (USA)",,United States,101153,173 cm / 59 kg,National Sports Federation,,,,,,
Competed in Olympic Games,Male,Kevin S.•Eastler,Kevin•Eastler,"14 October 1977 in Farmington, Maine (USA)",,United States,105538,185 cm / 77 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,Adam•Craig,Adam•Craig,"15 August 1991 in Bangor, Maine (USA)",,United States,113259,180 cm / 75 kg,Giant Bicycles,,,,,,
Competed in Olympic Games,Female,Anna•Willard (-Pierce),Anna•Willard,"31 March 1984 in Brunswick, Maine (USA)",,United States,114462,163 cm / 54 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Female,Anna•Goodale,Anna•Goodale,"18 March 1983 in Montville, Maine (USA)",,United States,117997,183 cm / 79 kg,Princeton TC,,,,,,
Competed in Olympic Games,Female,"Eleanor ""Elle""•Logan",Elle•Logan,"27 December 1987 in Portland, Maine (USA)",,United States,117998,188 cm / 86 kg,Stanford University / USRowing Training Center,,,,,,
Competed in Olympic Games,Female,Julia•Clukey,Julia•Clukey,"29 April 1985 in Augusta, Maine (USA)",,United States,119435,175 cm / 68 kg,Maine,,,,,,
Competed in Olympic Games,Female,Megan Rae•Sweeney,Megan•Sweeney,"17 February 1987 in Portland, Maine (USA)",,United States,119442,165 cm / 70 kg,Empire State College,,,,,,
Competed in Olympic Games,Male,Russell•Currier,Russell•Currier,"26 June 1987 in Stockholm, Maine (USA)",,United States,128678,173 cm / 66 kg,Maine Winter Sports Center (USA),,,,,,
Competed in Olympic Games,Female,Laurel Clare•Egan,Clare•Egan,"19 November 1987 in Portland, Maine (USA)",,United States,138255,173 cm / 57 kg,"University of New Hampshire / US Olympic Training Center, Lake Placid",,,,,,
Competed in Olympic Games,Male,Troy•Murphy,Troy•Murphy,"13 June 1992 in Bethel, Maine (USA)",,United States,138298,180 cm / 75 kg,Park City Freestyle Ski Team (USA),,,,,,
Competed in Olympic Games,Female,Emily Carolyn•Sweeney,Emily•Sweeney,"16 March 1993 in Portland, Maine (USA)",,United States,138347,165 cm / 67 kg,Army World Class Athlete Program (WCAP) (USA),,,,,,
