Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"Raymond Webb•Thompson, Jr.",Raymond•Thompson,"12 March 1911 in Baltimore, Maryland (USA)","14 February 1999 in Bethesda, Maryland (USA)",United States,51588,,"US Naval Academy, Annapolis (USA)",,,,,,
Competed in Olympic Games,Male,Kerry•Klostermann,Kerry•Klostermann,"19 August 1947 in Bethesda, Maryland (USA)",,Canada,51892,184 cm / 82 kg,,,,,,,
Competed in Olympic Games,Male,Albert Henry•Manger,Albert•Manger,"21 May 1899 in Baltimore, Maryland (USA)","March 1985 in Baltimore, Maryland (USA)",United States,57000,,Baltimore YMCA (Young Men's Christian Association),,,,,,
Competed in Olympic Games,Male,"William Ernest Thomas ""Ernie""•Fischer",Ernie•Fischer,"12 July 1930 in Baltimore, Maryland (USA)",18 April 2019,United States,60627,,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,"Lloyd Weldon ""Butch""•Keaser",Butch•Keaser,"9 February 1950 in Pumphrey, Maryland (USA)",,United States,60676,170 cm / 68 kg,"US Marine Corps, (USA)",,,,,,
Competed in Olympic Games,Male,Milton Morris•Whitehurst,Milton•Whitehurst,"20 August 1873 in Baltimore, Maryland (USA)","December 1953 in Tampa, Florida (USA)",United States,60796,,University of Maryland,,,,,,
Competed in Olympic Games,Male,Francis Pierpont•Davis,Pierpont•Davis,"27 December 1884 in Baltimore, Maryland (USA)","15 July 1953 in Los Angeles, California (USA)",United States,61742,,"California Yacht Club, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,James Howard•Fairbank,James•Fairbank,"18 December 1925 in Ellicott City, Maryland (USA)","16 December 2010 in San Juan, Puerto Rico (PUR)",Puerto Rico,61967,193 cm / 96 kg,,,,,,,
Competed in Olympic Games,Male,"Robert•Stinson, Jr.",Robert•Stinson,"8 November 1932 in Baltimore, Maryland (USA)",September 2021,United States,63780,185 cm / 86 kg,"Vineyard Haven Yacht Club, Vineyard Haven (USA)",,,,,,
Competed in Olympic Games,Female,Tanya Yvette•Hughes (-Jones),Tanya•Hughes,"25 January 1972 in Baltimore, Maryland (USA)",,United States,77869,184 cm / 59 kg,"Nike Coast Track Club, (USA)",,,,,,
Competed in Olympic Games,Female,"Deborah Ann ""Debbie""•Thompson (-Brown)",Debbie•Thompson,"5 July 1947 in Frederick, Maryland (USA)",17 November 2019,United States,77987,168 cm / 58 kg,Frederick Track Club,,,,,,
Competed in Olympic Games,Male,"Arthur George ""Art""•Bragg",Art•Bragg,"3 December 1930 in Baltimore, Maryland (USA)",25 August 2018,United States,78138,175 cm / 70 kg,"Morgan State Bears, Baltimore (USA)",,,,,,
Competed in Olympic Games,Male,"Robert ""Bob""•Garrett",Bob•Garrett,"24 June 1875 in Baltimore, Maryland (USA)","25 April 1961 in Baltimore, Maryland (USA)",United States,78439,188 cm / 81 kg,"Princeton Tigers, Princeton (USA)",,,,,,
Competed in Olympic Games,Male,"William Ernest ""Bill""•Green",Bill•Green,"28 April 1960 in Laurel, Maryland (USA)",,United States,78476,186 cm / 109 kg,Stars and Stripes Track Club,,,,,,
Competed in Olympic Games • Competed in Olympic Games (non-medal events),Male,"Wesley Marion•Oler, Jr.",Wesley•Oler,"15 December 1891 in Baltimore, Maryland (USA)","5 April 1980 in Alexandria, Virginia (USA)",United States,78861,183 cm / 77 kg,"Yale Bulldogs, New Haven (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Tomlinson ""Bob""•Wheeler, III",Bob•Wheeler,"11 January 1952 in Baltimore, Maryland (USA)","19 November 2010 in Mountain View, California (USA)",United States,79183,183 cm / 68 kg,"Duke Blue Devils, Durham (USA)",,,,,,
Competed in Olympic Games,Male,Harry Thomas•Worthington,Harry•Worthington,"28 December 1891 in Baltimore, Maryland (USA)","4 March 1990 in Bayside, Queens, New York, New York (USA)",United States,79215,179 cm / 68 kg,"Boston AA, Boston (USA)",,,,,,
Competed in Olympic Games,Female,"Sandra Whitney ""Sandy""•Shellworth (-Hildner)",Sandy•Shellworth,"22 June 1944 in Annapolis, Maryland (USA)",10 January 2019,United States,82363,173 cm / 64 kg,,,,,,,
Competed in Olympic Games,Male,"Jeffrey Logan ""Jeff""•Davis",Jeff•Davis,"19 March 1958 in Havre de Grace, Maryland (USA)",,United States,85030,185 cm / 73 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,John Wayne de Riley•DeAtley,Wayne•DeAtley,"21 November 1958 in Takoma Park, Maryland (USA)",,United States,85110,180 cm / 91 kg,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,Monty•Hoyt,Monty•Hoyt,"13 September 1944 in Baltimore, Maryland (USA)","9 October 1997 in Phoenix, Arizona (USA)",United States,87190,184 cm / 68 kg,"Denver FSC, Centennial, Colorado (USA)",,,,,,
Competed in Olympic Games,Male,James•Carter,James•Carter,"7 May 1978 in Baltimore, Maryland (USA)",,United States,89105,185 cm / 77 kg,Maryland Elite/Nike,,,,,,
Competed in Olympic Games,Male,"Bernard Rollen•Williams, III","Bernard•Williams, III","19 January 1978 in Baltimore, Maryland (USA)",,United States,89173,183 cm / 81 kg,"Florida Gators, Gainesville (USA) / Nike, Beaverton (USA) / HSI, Irvine (USA)",Hollywood,,,,,
Competed in Olympic Games,Male,"Akhnaten A. ""Akhi""•Spencer-El",Akhi•Spencer-El,"13 April 1979 in Baltimore, Maryland (USA)",,United States,90867,180 cm / 84 kg,"Peter Westbrook Foundation, Fencers Club of New York",,,,,,
Competed in Olympic Games,Male,"Thomas G. ""Tommy""•Hannan",Tommy•Hannan,"14 January 1980 in Baltimore, Maryland (USA)",,United States,93854,188 cm / 91 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games • Other,Male,"Michael Fred•Phelps, II",Michael•Phelps,"30 June 1985 in Baltimore, Maryland (USA)",,United States,93860,193 cm / 91 kg,"NBAC, Baltimore (USA) / Michigan Wolverines, Ann Arbor (USA)",The Baltimore Bullet,,,,,
Competed in Olympic Games,Female,Joanna Sue•Zeiger,Joanna•Zeiger,"4 May 1970 in Baltimore, Maryland (USA)",,United States,94336,163 cm / 52 kg,,,,,,,
Competed in Olympic Games,Male,John F.•Summers,John•Summers,"4 April 1957 in Bethesda, Maryland (USA)",,United States,97966,,"Skating Club of Wilmington, Wilmington (USA)",,,,,,
