Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,Christa Lee•Williams (-Yates),Christa•Williams,"8 February 1978 in Houston, Texas (USA)",,United States,1459,172 cm / 72 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Female,Zina Lynna•Garrison (-Jackson),Zina•Garrison,"16 November 1963 in Houston, Texas (USA)",,United States,2730,162 cm / 58 kg,,,,,,,
Competed in Olympic Games,Male,"Charles Clement•Cresson, Jr.",Charles•Cresson,"23 March 1874 in San Antonio, Texas (USA)","27 February 1949 in San Antonio, Texas (USA)",United States,2752,,,,,,,,
Competed in Olympic Games,Male,John Chad•Allen,Chad•Allen,"6 February 1975 in Dallas, Texas (USA)",,United States,3221,185 cm / 86 kg,"Texas A&M Aggies, College Station (USA)",,,,,,
Competed in Olympic Games,Male,"Kiplan Paul ""Kip""•Harkrider",Kip•Harkrider,"16 September 1975 in Carthage, Texas (USA)",,United States,3232,180 cm / 77 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Male,Calvin Duane•Murray,Calvin•Murray,"30 July 1971 in Dallas, Texas (USA)",,United States,3246,180 cm / 84 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Female,Clarissa Glennet•Davis (-Wrightsil),Clarissa•Davis,"4 June 1967 in San Antonio, Texas (USA)",,United States,5202,185 cm / 73 kg,"Kyodo Petroleum, (JPN)",,,,,,
Competed in Olympic Games,Female,"Mary Camille ""Kamie""•Ethridge",Kamie•Ethridge,"21 April 1964 in Hereford, Texas (USA)",,United States,5228,165 cm / 55 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Female,Sheryl Denice•Swoopes,Sheryl•Swoopes,"25 March 1971 in Brownfield, Texas (USA)",,United States,5508,182 cm / 72 kg,"Houston Comets, Houston (USA)",,,,,,
Competed in Olympic Games,Female,Teresa Gaye•Weatherspoon,Teresa•Weatherspoon,"12 December 1965 in Pineland, Texas (USA)",,United States,5541,172 cm / 70 kg,"Louisiana Tech Lady Techsters, Ruston (USA) / Busto Arsizio, Busto Arsizio (ITA)",,,,,,
Competed in Olympic Games,Male,Jay Joseph Hoyland•Arnette,Jay•Arnette,"19 December 1938 in Austin, Texas (USA)",,United States,5640,188 cm / 79 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph Louis ""Joe""•Caldwell",Joe•Caldwell,"1 November 1941 in Texas City, Texas (USA)",,United States,5814,196 cm / 89 kg,"Arizona State Sun Devils, Phoenix (USA)","Pogo Joe, Jumping Joe",,,,,
Competed in Olympic Games,Male,"Gilbert ""Gib""•Ford",Gib•Ford,"14 September 1931 in Tulia, Texas (USA)","10 January 2017 in Naples, Florida (USA)",United States,6126,193 cm / 91 kg,"Phillips 66ers, Bartlesville (USA) / US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph Cephis ""Joe""•Fortenberry",Joe•Fortenberry,"1 April 1911 in Slidell, Texas (USA)","3 June 1993 in Amarillo, Texas (USA)",United States,6128,203 cm / 84 kg,"McPherson Oilers, McPherson, Kansas (USA)",,,,,,
Competed in Olympic Games,Male,"Marcus Ross ""Marc""•Freiberger",Marc•Freiberger,"27 November 1928 in Amarillo, Texas (USA)","29 June 2005 in Winston-Salem, North Carolina (USA)",United States,6133,211 cm / 98 kg,"Peoria Caterpillars, Peoria (USA)",,,,,,
Competed in Olympic Games,Male,Grant Henry•Hill,Grant•Hill,"5 October 1972 in Dallas, Texas (USA)",,United States,6284,203 cm / 102 kg,"Detroit Pistons, Detroit (USA)",,,,,,
Competed in Olympic Games,Male,"Lucious Brown ""Luke""•Jackson, Jr.",Luke•Jackson,"31 October 1941 in San Marcos, Texas (USA)","12 October 2022 in Houston, Texas (USA)",United States,6320,206 cm / 107 kg,Pan American College,,,,,,
Competed in Olympic Games,Male,Dwight Elmo•Jones,Dwight•Jones,"27 February 1952 in Houston, Texas (USA)","25 July 2016 in The Woodlands, Texas (USA)",United States,6338,203 cm / 93 kg,"Houston Cougars, Houston (USA)",,,,,,
Competed in Olympic Games,Male,K. C.•Jones,K. C.•Jones,"25 May 1932 in Taylor, Texas (USA)","25 December 2020 in ?, Connecticut (USA)",United States,6339,185 cm / 91 kg,"San Francisco Dons, San Francisco (USA)",,,,,,
Competed in Olympic Games,Male,"William Barner ""Bill""•Lienhard",Bill•Lienhard,"14 January 1930 in Slaton, Texas (USA)","8 February 2022 in Lawrence, Kansas (USA)",United States,6513,195 cm / 82 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
Competed in Olympic Games,Male,"Gabriel Antonio ""Gabe""•Nava",Gabe•Nava,"22 March 1952 in El Paso, Texas (USA)","10 September 1981 in Albuquerque, New Mexico (USA)",Mexico,6732,186 cm / 78 kg,,,,,,,
Competed in Olympic Games,Male,"Robert Lloyd Jackson ""Jack""•Robinson",Jack•Robinson,"26 April 1927 in Fort Worth, Texas (USA)","8 February 2022 in Augusta, Georgia (USA)",United States,6973,183 cm / 82 kg,"Baylor Bears, Waco (USA)",Jackie,,,,,
Competed in Olympic Games,Male,Héctor•Rodríguez,Héctor•Rodríguez,"4 February 1952 in San Antonio, Texas (USA)",,Mexico,6979,204 cm / 97 kg,,,,,,,
Competed in Olympic Games,Male,"John Kenneth ""Ken""•Spain",Ken•Spain,"6 October 1946 in Houston, Texas (USA)","11 October 1990 in Houston, Texas (USA)",United States,7165,206 cm / 109 kg,"Houston Cougars, Houston (USA)",,,,,,
Competed in Olympic Games,Male,Wayman Lawrence•Tisdale,Wayman•Tisdale,"9 June 1964 in Fort Worth, Texas (USA)","15 May 2009 in Tulsa, Oklahoma (USA)",United States,7223,205 cm / 118 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
Competed in Olympic Games,Male,Humberto•Barrera,Humberto•Barrera,"31 December 1941 in Corpus Christi, Texas (USA)",,United States,8616,167 cm / 51 kg,Catholic Youth Organization (CYO),Lefty,,,,,
Competed in Olympic Games,Male,"James Anthony•Busceme, Jr.",James•Busceme,"14 February 1952 in Beaumont, Texas (USA)",,United States,8633,171 cm / 60 kg,"Lamar Cardinals, Beaumont (USA)",Bubba,,,,,
Competed in Olympic Games,Male,George Edward•Foreman,George•Foreman,"10 January 1949 in Marshall, Texas (USA)",,United States,8668,192 cm / 99 kg,,Big George,,,,,
Competed in Olympic Games,Male,"Edward Roger ""Eddie""•Johnson",Eddie•Johnson,"12 December 1927 in Longview, Texas (USA)","9 October 1986 in ?, Kansas (USA)",United States,8698,,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Sergio Ricardo•Reyes, Jr.","Sergio•Reyes, Jr.","28 October 1969 in Fort Worth, Texas (USA)",,United States,8755,160 cm / 54 kg,"US Marine Corps, (USA)",,,,,,
Competed in Olympic Games,Male,"Albert ""Al""•Robinson",Al•Robinson,"18 June 1947 in Paris, Texas (USA)","25 January 1974 in Oakland, California (USA)",United States,8756,180 cm / 57 kg,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,"Jesus ""Jesse""•Valdez",Jesse•Valdez,"12 July 1947 in Houston, Texas (USA)",,United States,8790,174 cm / 67 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,Rhoshii Shepherd•Wells,Rhoshii•Wells,"30 December 1976 in Austin, Texas (USA)","11 August 2008 in Las Vegas, Nevada (USA)",United States,8799,180 cm / 75 kg,,The Great One,,,,,
Competed in Olympic Games,Female,Cathy Jean•Marino-Geers (-Bradford),Cathy•Marino-Geers,"13 July 1957 in Houston, Texas (USA)",,United States,11044,170 cm / 69 kg,,,,,,,
Competed in Olympic Games,Male,Dennis Arien•Van Valkenburgh,Dennis•Van Valkenburgh,"16 August 1944 in El Paso, Texas (USA)",,United States,11162,183 cm / 70 kg,"Washington Canoe Club, Washington (USA)",Van,,,,,
Competed in Olympic Games,Male,John Burke Alexander•Barry,John•Barry,"27 January 1880 in Gallatin, Texas (USA)","10 January 1937 in Sturgis, South Dakota (USA)",United States,11594,171 cm,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Sloan•Doak,Sloan•Doak,"28 January 1886 in Taylor, Texas (USA)","10 August 1965 in Ruxton, Maryland (USA)",United States,11888,,"US Army, (USA)",,,,,,
