Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,"Susan Marie ""Sue""•Rojcewicz",Sue•Rojcewicz,"29 May 1953 in Worcester, Massachusetts (USA)",,United States,5450,170 cm / 59 kg,"Southern Connecticut State University, New Haven (USA)",,,,,,
Competed in Olympic Games,Male,"Nathan ""Nat""•Bor",Nat•Bor,"1 March 1913 in Fall River, Massachusetts (USA)","13 June 1972 in New Bedford, Massachusetts (USA)",United States,8623,,,,,,,,
Competed in Olympic Games,Male,John Lawrence•Daley,John•Daley,"26 August 1909 in Newton, Massachusetts (USA)","7 February 1963 in El Paso, Texas (USA)",United States,8649,,,,,,,,
Competed in Olympic Games,Male,Harry Havelock•Henderson,Harry•Henderson,"12 October 1904 in Weston, Massachusetts (USA)","5 May 1976 in Virginia Beach, Virginia (USA)",United States,8690,,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,Kenneth DuBois•Jewett,Kenneth•Jewett,"2 October 1880 in Fitchburg, Massachusetts (USA)","28 November 1944 in Boston, Massachusetts (USA)",United States,8696,,,,,,,,
Competed in Olympic Games,Male,"Thomas Joseph ""Tom""•Kirby",Tom•Kirby,"21 December 1904 in Roxbury, Massachusetts (USA)","25 November 1967 in Jamaica Plain, Massachusetts (USA)",United States,8708,182 cm / 79 kg,,,,,,,
Competed in Olympic Games,Male,"Alfons Mello ""Al""•Travers (Tavares-)",Al•Travers,"30 January 1906 in Lowell, Massachusetts (USA)","31 October 1993 in Tewksbury, Massachusetts (USA)",United States,8731,170 cm / 67 kg,,,,Al Mello,,,
Competed in Olympic Games,Female,"Caroline Louise ""Lyn""•Ashton",Lyn•Ashton,"29 November 1951 in Northampton, Massachusetts (USA)",,United States,11028,163 cm / 57 kg,Canoe Cruisers Association,,,,,,
Competed in Olympic Games,Male,George Albert•Byers,George•Byers,"3 July 1916 in Lynn, Massachusetts (USA)","5 June 1995 in Dedham, Massachusetts (USA)",United States,11065,174 cm / 64 kg,Samoset Canoe Club,,,,,,
Competed in Olympic Games,Male,Arnold William•Demus,Arnold•Demus,"8 September 1936 in Boston, Massachusetts (USA)",,United States,11071,188 cm / 74 kg,Samoset Canoe Club,,,,,,
Competed in Olympic Games,Male,William Jeremiah•Gates,William•Gates,"30 November 1947 in Beverly, Massachusetts (USA)",,United States,11081,173 cm / 64 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,Joseph Louis•Hasenfus,Joseph•Hasenfus,"29 May 1913 in Needham, Massachusetts (USA)","20 August 1999 in Augusta, Maine (USA)",United States,11092,,Needham Canoe Club,,,,,,
Competed in Olympic Games,Male,Walter Martin•Hasenfus,Walter•Hasenfus,"18 March 1916 in Needham, Massachusetts (USA)",8 December 1944,United States,11093,,Needham Canoe Club,,,,,,
Competed in Olympic Games,Male,Malcolm MacLeod•Hickox,Malcolm•Hickox,"2 September 1946 in Boston, Massachusetts (USA)",,United States,11099,175 cm / 72 kg,"Mississauga CC, Mississauga (CAN)",,,,,,
Competed in Olympic Games,Male,Richard Leach•Moran,Richard•Moran,"22 November 1932 in Norwood, Massachusetts (USA)","14 June 1989 in Boston, Massachusetts (USA)",United States,11133,175 cm / 79 kg,Samoset Canoe Club,,,,,,
Competed in Olympic Games,Female,Dorothy Sarkis•Morkis,Dorothy•Morkis,"29 December 1942 in Boston, Massachusetts (USA)",,United States,11414,172 cm / 59 kg,,,,,,,
Competed in Olympic Games,Female,Karen Elizabeth•Stives,Karen•Stives,"3 November 1950 in Boston, Massachusetts (USA)","14 August 2015 in Dover, Massachusetts (USA)",United States,11466,160 cm / 48 kg,,,,,,,
Competed in Olympic Games,Male,John Cotton•Allis,John•Allis,"31 May 1942 in Boston, Massachusetts (USA)",,United States,13358,174 cm / 67 kg,Century Road Club,,,,,,
Competed in Olympic Games,Male,"Charles Noyes ""Charlie""•Hewett",Charlie•Hewett,"29 July 1929 in Medfield, Massachusetts (USA)",,United States,14741,180 cm / 79 kg,,,,,,,
Competed in Olympic Games,Female,Mary Perkins Ives•Abbott (Perkins-),Mary•Abbott,"17 October 1857 in Salem, Massachusetts (USA)","9 February 1904 in Miami, Florida (USA)",United States,18139,,"Chicago Golf Club, Wheaton (USA)",,,,,,
Competed in Olympic Games,Male,"Henry Woodward ""Harry""•Allen",Harry•Allen,"6 September 1876 in Pittsfield, Massachusetts (USA)","2 February 1924 in St. Louis, Missouri (USA)",United States,18141,,"St. Louis Field Club, St. Louis (USA)",,,,,,
Competed in Olympic Games,Male,Charles Barney•Cory,Charles•Cory,"31 January 1857 in Boston, Massachusetts (USA)","31 July 1922 in Ashland, Wisconsin (USA)",United States,18154,180 cm,"Wollaston Golf Club, Quincy (USA)",,,,,,
Competed in Olympic Games,Male,Leon James•Hazelton,Leon•Hazelton,"24 June 1876 in Granville, Massachusetts (USA)","1 July 1948 in Pittsfield, Massachusetts (USA)",United States,18169,,"Tekoa Country Club, Westfield (USA)",,,,,,
Competed in Olympic Games,Male,Walter Albert•Hersey,Walter•Hersey,"30 April 1879 in South Boston, Massachusetts (USA)","19 July 1966 in Wellesley, Massachusetts (USA)",United States,18170,,"Normandie Golf Club, St. Louis (USA)",,,,,,
Competed in Olympic Games,Female,"Pauline ""Polly""•Whittier (-Iselin)",Polly•Whittier,"9 December 1876 in Boston, Massachusetts (USA)","3 March 1946 in New York, New York (USA)",Switzerland,18210,,St. Moritz Golf Club (SUI),,,,United States,,
Competed in Olympic Games,Male,Umberto•Micco,Umberto•Micco,"24 March 1916 in Boston, Massachusetts (USA)","16 December 1989 in Moncalvo, Asti (ITA)",Italy,19339,,,,,,,,
Competed in Olympic Games,Female,"Pamela Louise ""Pam""•Bustin",Pam•Bustin,"24 April 1967 in Somerset, Massachusetts (USA)",,United States,20341,172 cm / 67 kg,,,,,,,
Competed in Olympic Games,Female,"Sandra Lee ""Sandi""•Costigan",Sandi•Costigan,"6 May 1964 in Winthrop, Massachusetts (USA)",,United States,20343,167 cm / 60 kg,,,,,,,
Competed in Olympic Games,Female,Megan Aileen•Donnelly,Megan•Donnelly,"11 May 1964 in Winchester, Massachusetts (USA)",,United States,20344,172 cm / 68 kg,,,,,,,
Competed in Olympic Games,Female,Donna•Lee (-Chung),Donna•Lee,"27 July 1960 in Boston, Massachusetts (USA)",,United States,20354,160 cm / 60 kg,,,,,,,
Competed in Olympic Games,Female,"Barbara Jean ""Barb""•Marois",Barb•Marois,"1 March 1963 in Auburn, Massachusetts (USA)",,United States,20358,172 cm / 68 kg,"New Hampshire Wildcats, Durham (USA)",,,,,,
Competed in Olympic Games,Female,Leslie Woods•Milne,Leslie•Milne,"17 October 1956 in Framingham, Massachusetts (USA)",,United States,20361,170 cm / 58 kg,U.S. National Team,,,,,,
Competed in Olympic Games,Female,Marcia Anne•Pankratz,Marcia•Pankratz,"1 October 1964 in Wakefield, Massachusetts (USA)",,United States,20365,167 cm / 59 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
Competed in Olympic Games,Female,"Patricia Ann ""Patty""•Shea",Patty•Shea,"15 September 1962 in Belmont, Massachusetts (USA)",,United States,20368,157 cm / 64 kg,University of Massachusetts,,,,,,
Competed in Olympic Games,Female,"Judith Ann ""Judy""•Strong",Judy•Strong,"26 March 1960 in Northampton, Massachusetts (USA)",,United States,20372,172 cm / 66 kg,U.S. National Team,,,,,,
Competed in Olympic Games • Non-starter,Male,"Lanphear ""Lanny""•Buck",Lanny•Buck,"9 December 1901 in Fall River, Massachusetts (USA)","18 May 1974 in Port Chester, New York (USA)",United States,20385,,Westchester Field Hockey Club,,,,,,
Competed in Olympic Games,Male,"James Cuthbert ""Jimmy""•Gentle",Jimmy•Gentle,"21 July 1904 in Dorchester, Massachusetts (USA)","22 May 1986 in Philadelphia, Pennsylvania (USA)",United States,20396,,Philadelphia Cricket Club,,,,,,
Competed in Olympic Games,Male,"Randolph B. ""Randy""•Lipscher",Randy•Lipscher,"20 September 1960 in Boston, Massachusetts (USA)",,United States,20412,178 cm / 79 kg,North Jersey Hockey Club,,,,,,
Competed in Olympic Games • Coach,Male,Leonard Francis•O'Brien,Leonard•O'Brien,"20 January 1904 in North Adams, Massachusetts (USA)","30 March 1939 in Boston, Massachusetts (USA)",United States,20421,,,Mike,,,,,
Competed in Olympic Games,Male,"Andrew Hashbrauck ""Drew""•Stone",Drew•Stone,"23 November 1960 in Boston, Massachusetts (USA)",,United States,20432,190 cm / 91 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Female,Jana Marie•Angelakis,Jana•Angelakis,"1 January 1962 in Lynn, Massachusetts (USA)",,United States,20985,162 cm / 63 kg,"Tanner City Fencer's Club, Peabody (USA)",,,,,,
Competed in Olympic Games,Female,Caitlin Kelly•Bilodeaux-Banos,Caitlin•Bilodeaux-Banos,"17 March 1965 in Boston, Massachusetts (USA)",,United States,20989,170 cm / 64 kg,,Katy,,Caitlin Bilodeau,,,
Competed in Olympic Games,Female,Mary Jane•O'Neill,Mary•O'Neill,"11 February 1965 in Concord, Massachusetts (USA)",,United States,21013,180 cm / 64 kg,,,,,,,
Competed in Olympic Games,Female,"Sarah Anne ""Sally""•Pechinsky (-Ballinger)",Sally•Pechinsky,"4 March 1950 in Danvers, Massachusetts (USA)",,United States,21015,166 cm / 64 kg,Salem YMCA (Young Men's Christian Association),,,,,,
Competed in Olympic Games,Female,"Mary C. ""Molly""•Sullivan (-Sliney)",Molly•Sullivan,"13 August 1966 in Methuen, Massachusetts (USA)",,United States,21017,167 cm / 61 kg,,,,,,,
Competed in Olympic Games,Male,"Edward Scott ""Scotty""•Bozek",Scotty•Bozek,"20 November 1950 in Salem, Massachusetts (USA)","7 January 2022 in Fairfax, Virginia (USA)",United States,23666,183 cm / 76 kg,"Tanner City Fencer's Club, Peabody (USA)",,,,,,
Competed in Olympic Games,Male,George Charles•Calnan,George•Calnan,"18 January 1900 in South Boston, Massachusetts (USA)","4 April 1933 in off Barnegat, New Jersey (USA)",United States,23673,183 cm,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,Frederick John•Cunningham,Frederick•Cunningham,"6 July 1898 in Boston, Massachusetts (USA)","17 December 1978 in Bethesda, Maryland (USA)",United States,23686,,"US Navy, (USA)",,,,,,
Competed in Olympic Games • Referee,Male,Ralph Myer•Goldstein,Ralph•Goldstein,"6 October 1913 in Malden, Massachusetts (USA)","25 July 1997 in near Bennington, Vermont (USA)",United States,23713,169 cm / 67 kg,"Salle Santelli, New York (USA)",,,,,,
Competed in Olympic Games,Male,Sherman•Hall,Sherman•Hall,"11 May 1885 in Cambridge, Massachusetts (USA)","20 July 1954 in Poughkeepsie, New York (USA)",United States,23715,,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games • Referee,Male,"Joseph Louis (Giuseppe Harold Reginald-) ""Joe""•Levis",Joe•Levis,"20 July 1905 in Boston, Massachusetts (USA)","20 May 2005 in Brighton, Massachusetts (USA)",United States,23736,183 cm,Peroy Salle d'Armes,,,,,,
Competed in Olympic Games,Male,James Laurence•Melcher,James•Melcher,"5 November 1939 in Pittsfield, Massachusetts (USA)","17 April 2023 in Manhattan, New York, New York (USA)",United States,23757,183 cm / 63 kg,"Fencers Club, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Edwin Allan ""Ed""•Richards",Ed•Richards,"3 November 1929 in Boston, Massachusetts (USA)","18 November 2012 in Las Vegas, Nevada (USA)",United States,23785,188 cm / 66 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Michael Thomas ""Mike""•Burns",Mike•Burns,"14 September 1970 in Marlborough, Massachusetts (USA)",,United States,27708,175 cm / 75 kg,"Hartwick College, Oneonta, New York (USA)",,,,,,
Competed in Olympic Games,Male,Joseph Rego•Costa,Joseph•Costa,"3 July 1919 in Fall River, Massachusetts (USA)","27 April 2002 in Fall River, Massachusetts (USA)",United States,27718,,"Ponta Delgada SC, Fall River (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph ""Joe""•Ferreira",Joe•Ferreira,"15 December 1916 in Fall River, Massachusetts (USA)","10 July 2007 in Fall River, Massachusetts (USA)",United States,27738,,"Ponta Delgada SC, Fall River (USA)",Za Za,,,,,
Competed in Olympic Games,Male,"Frederick Edward ""Teddy""•O'Connor",Teddy•O'Connor,"4 April 1902 in Lynn, Massachusetts (USA)",1952,United States,27800,,Lynn Football Club,,,,,,
Competed in Olympic Games,Male,"Edward Neto ""Ed""•Souza",Ed•Souza,"22 September 1921 in Fall River, Massachusetts (USA)","19 May 1979 in Warren, Rhode Island (USA)",United States,27823,,"Ponta Delgada SC, Fall River (USA) / New York German-Hungarian SC, New York (USA)",,,,,,
Competed in Olympic Games,Male,John Benevides•Souza (Sousa-),John•Souza,"12 July 1920 in Fall River, Massachusetts (USA)","11 March 2012 in Dover, Pennsylvania (USA)",United States,27824,,"Ponta Delgada SC, Fall River (USA) / New York German-Hungarian SC, New York (USA)",Clarkie,,,,,
Competed in Olympic Games,Male,Nelson Edgar•Vargas,Nelson•Vargas,"6 August 1974 in Holyoke, Massachusetts (USA)",,United States,27835,,"Tampa Bay Mutiny, Tampa (USA)",,,,,,
Competed in Olympic Games,Male,"Herbert ""Herb""•Wells",Herb•Wells,"4 May 1901 in Brockton, Massachusetts (USA)","November 1978 in Exton, Pennsylvania (USA)",United States,27839,,"Fleischer Yarn F. C., Philadelphia (USA)",,,,,,
Competed in Olympic Games,Female,"Kathleen Margaret ""Kathy""•Corrigan (-Ekas)",Kathy•Corrigan,"3 March 1945 in Quincy, Massachusetts (USA)",,United States,29234,160 cm / 50 kg,"Springfield College Pride, Springfield (USA)",,,,,,
Competed in Olympic Games,Male,George•Falcke,George•Falcke,"2 March 1891 in Boston, Massachusetts (USA)","1 February 1979 in København (Copenhagen), Hovedstaden (DEN)",Denmark,29622,,"Skytterforeningernes Hold, (DEN)",,,,,,
Competed in Olympic Games,Male,"Timothy Patrick ""Tim""•Daggett",Tim•Daggett,"22 May 1962 in Springfield, Massachusetts (USA)",,United States,31306,165 cm / 66 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,Peter Martin•Kormann,Peter•Kormann,"21 June 1955 in Braintree, Massachusetts (USA)",,United States,31362,170 cm / 58 kg,"Southern Connecticut State University, New Haven (USA)",,,,,,
Competed in Olympic Games,Male,Jair K.•Lynch,Jair•Lynch,"2 October 1971 in Amherst, Massachusetts (USA)",,United States,31377,162 cm / 59 kg,"Stanford Cardinal, Stanford (USA)",,,,,,
Competed in Olympic Games,Male,"Peter Paul Gerhard•Buehning, Jr.","Peter•Buehning, Jr.","29 April 1954 in Boston, Massachusetts (USA)",,United States,32963,194 cm / 90 kg,"Swim & Sport Club (Flanders, NJ)",,,,,,
Competed in Olympic Games,Male,"James A. ""Jimmy""•Pedro",Jimmy•Pedro,"30 October 1970 in Danvers, Massachusetts (USA)",,United States,34215,175 cm / 73 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,Lawrence Edgar•Keyte,Lawrence•Keyte,"11 September 1963 in Boston, Massachusetts (USA)",,Canada,34662,180 cm / 71 kg,Ottawa Valley,,,,,,
Competed in Olympic Games,Male,"Peter Conover•Hains, III",Peter•Hains,"11 May 1901 in Winthrop, Massachusetts (USA)","3 July 1998 in Fort Belvoir, Virginia (USA)",United States,35150,,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Ernest Nason•Harmon,Ernest•Harmon,"26 February 1894 in Lowell, Massachusetts (USA)","13 November 1979 in White River Junction, Vermont (USA)",United States,35152,170 cm,"US Army, (USA)",Old Gravel Voice,,,,,
Competed in Olympic Games,Male,Richard Walden•Mayo,Richard•Mayo,"12 June 1902 in Dorchester, Massachusetts (USA)","10 November 1996 in Boca Raton, Florida (USA)",United States,35159,,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Charles Edward ""Ned""•Pratt",Ned•Pratt,"15 July 1911 in Boston, Massachusetts (USA)","24 February 1996 in Vancouver, British Columbia (CAN)",Canada,36238,,"VRC, Vancouver (CAN) / UBC Thunderbirds, Vancouver (CAN)",,,,,,
Competed in Olympic Games,Male,Walter John Thomas•Lüchinger,Walter•Lüchinger,"26 February 1926 in Belmont, Massachusetts (USA)",26 August 2021 in ? (USA),Switzerland,39763,,"SC Zürich, Zürich (SUI)",,,,,,
Competed in Olympic Games,Female,Shelagh•Donohoe,Shelagh•Donohoe,"22 January 1965 in Lowell, Massachusetts (USA)",,United States,40449,170 cm / 67 kg,,,,,,,
Competed in Olympic Games,Female,"Elizabeth Dorrepaal ""Liz""•Hills (-O'Leary)",Liz•Hills,"16 May 1954 in Boston, Massachusetts (USA)",,United States,40468,178 cm / 73 kg,"Long Beach Rowing Association, Long Beach (USA)",,,,,,
Competed in Olympic Games,Female,Anne R.•Marden (-Grainger),Anne•Marden,"12 June 1958 in Boston, Massachusetts (USA)",,United States,40481,170 cm / 68 kg,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Female,Mary Catherine•Mazzio,Mary•Mazzio,"14 July 1961 in Newton, Massachusetts (USA)",,United States,40485,178 cm / 65 kg,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Female,"Cynthia Louise ""Cindy""•Ryder (-Matthes)",Cindy•Ryder,"12 August 1966 in Leominster, Massachusetts (USA)",,United States,40505,,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Female,Anne Elizabeth Taubes•Warner,Anne•Warner,"24 August 1954 in Boston, Massachusetts (USA)",,United States,40524,173 cm / 68 kg,"Yale Bulldogs, New Haven (USA)",,,,,,
Competed in Olympic Games,Male,Cyrus N.•Beasley,Cyrus•Beasley,"29 February 1972 in Newburyport, Massachusetts (USA)",,United States,40547,198 cm / 102 kg,,,,,,,
Competed in Olympic Games,Male,"Edward Howard•Bennett, Jr.",Edward•Bennett,"25 September 1915 in Melrose, Massachusetts (USA)","9 February 1997 in Marblehead, Massachusetts (USA)",United States,40554,,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Stephen Harrington ""Steve""•Brooks",Steve•Brooks,"29 December 1948 in Boston, Massachusetts (USA)",,United States,40564,191 cm / 90 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Eugene Howard ""Gene""•Clapp, IV",Gene•Clapp,"19 November 1949 in Brookline, Massachusetts (USA)",,United States,40585,191 cm / 90 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Bradley ""Bob""•Cutler",Bob•Cutler,"8 November 1913 in Dover, Massachusetts (USA)","1 September 2010 in Whitinsville, Massachusetts (USA)",United States,40602,,"Riverside Boat Club, Cambridge (USA)",RB,,RB Cutler,,,
Competed in Olympic Games,Male,"Roger Wilson•Cutler, Jr.",Roger•Cutler,"13 January 1916 in Boston, Massachusetts (USA)","31 May 1986 in Needham, Massachusetts (USA)",United States,40603,,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,John Gardner•Everett,John•Everett,"10 September 1954 in Salem, Massachusetts (USA)",,United States,40640,193 cm / 93 kg,Massachusetts Institute of Technology,,,,,,
Competed in Olympic Games,Male,David Munro•Fellows,David•Fellows,"19 September 1952 in Waltham, Massachusetts (USA)",,United States,40645,191 cm / 89 kg,"Northeastern Huskies, Boston (USA)",,,,,,
Competed in Olympic Games,Male,Jason B.•Gailes,Jason•Gailes,"28 March 1970 in Dighton, Massachusetts (USA)",,United States,40665,193 cm / 93 kg,,,,,,,
Competed in Olympic Games,Male,Frank Bartholomew•Greer,Frank•Greer,"26 February 1879 in East Boston, Massachusetts (USA)","7 May 1943 in Winthrop, Massachusetts (USA)",United States,40678,,"East Boston Amateur Athletic Boat Club, East Boston (USA)",,,,,,
Competed in Olympic Games,Male,Charles Borden•Hamlin,Charles•Hamlin,"28 March 1947 in Northampton, Massachusetts (USA)","23 May 2021 in Bellingham, Washington (USA)",United States,40688,186 cm / 90 kg,Eastern Development Clinic,,,,,,
Competed in Olympic Games,Male,William Chandler•Haskins,William•Haskins,"20 June 1914 in Belmont, Massachusetts (USA)","28 March 1998 in Concord, Massachusetts (USA)",United States,40691,,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Charles Colby•Hewitt, III",Charles•Hewitt,"23 November 1949 in Boston, Massachusetts (USA)",,United States,40701,196 cm / 74 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,David Dillon•Higgins,David•Higgins,"14 February 1947 in Worcester, Massachusetts (USA)",,United States,40702,188 cm / 90 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Franklin Warren•Hobbs, IV",Franklin•Hobbs,"30 July 1947 in Manchester, Massachusetts (USA)",,United States,40703,191 cm / 90 kg,Brothers Rowing Club,Fritz,,,,,
Competed in Olympic Games,Male,"Richard Bayard•Kennelly, Jr.","Richard•Kennelly, Jr.","4 July 1965 in Boston, Massachusetts (USA)",,United States,40736,193 cm / 91 kg,"Virginia Cavaliers, Charlottesville (USA)",,,,,,
Competed in Olympic Games,Male,"James•Lawrence, Jr.","James•Lawrence, Jr.","30 May 1907 in Boston, Massachusetts (USA)","29 January 1995 in Brookline, Massachusetts (USA)",United States,40749,185 cm / 79 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,George Gilbert•Loveless,George•Loveless,"15 October 1909 in Pittsfield, Massachusetts (USA)","2 November 1968 in Cromwell, Connecticut (USA)",United States,40759,,"Penn AC, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Stewart Gray•MacDonald,Stewart•MacDonald,"29 December 1949 in Boston, Massachusetts (USA)",,United States,40764,165 cm / 54 kg,Union Boat Club,,,,,,
Competed in Olympic Games,Male,"Charles Ellis•Mason, Jr.","Charles•Mason, Jr.","5 October 1908 in Boston, Massachusetts (USA)","6 November 1999 in Westwood, Massachusetts (USA)",United States,40773,190 cm / 84 kg,"Harvard Crimson, Cambridge (USA)",Monk,,,,,
Competed in Olympic Games,Male,"William Johnston ""Bill""•Miller",Bill•Miller,"12 March 1947 in Brockton, Massachusetts (USA)",,United States,40794,196 cm / 87 kg,Union Boat Club,,,,,,
Competed in Olympic Games,Male,"Edward B. ""Ted""•Murphy",Ted•Murphy,"30 October 1971 in West Newton, Massachusetts (USA)",,United States,40811,198 cm / 99 kg,Dartmouth Rowing Club,,,,,,
Competed in Olympic Games,Male,"Theodore Allison ""Ted""•Nash, II",Ted•Nash,"29 October 1932 in Melrose, Massachusetts (USA)","3 July 2021 in Medford, New Jersey (USA)",United States,40815,193 cm / 86 kg,"Lake Washington RC, Seattle (USA)",,,,,,
Competed in Olympic Games,Male,Harry Lambert•Parker,Harry•Parker,"28 October 1935 in Fitchburg, Massachusetts (USA)","25 June 2013 in Boston, Massachusetts (USA)",United States,40821,183 cm / 79 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Gary Gennaro•Piantedosi,Gary•Piantedosi,"9 December 1954 in Boston, Massachusetts (USA)",,United States,40832,197 cm / 98 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Harry Winslow ""Hughie""•Pollock",Hughie•Pollock,"16 July 1942 in Boston, Massachusetts (USA)",,United States,40837,196 cm / 86 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"John Dunbar ""Jack""•Rusher, IV","Jack•Rusher, IV","18 April 1967 in Boston, Massachusetts (USA)",,United States,40853,190 cm / 91 kg,,,,,,,
Competed in Olympic Games,Male,Peter John•Sharis,Peter•Sharis,"8 January 1969 in Salem, Massachusetts (USA)",,United States,40870,193 cm / 104 kg,,,,,,,
Competed in Olympic Games,Male,Alan Wardwell•Shealy,Alan•Shealy,"15 August 1953 in Fitchburg, Massachusetts (USA)",,United States,40872,191 cm / 90 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Jonathan Scott ""Jon""•Smith",Jon•Smith,"9 May 1961 in Salem, Massachusetts (USA)",,United States,40877,190 cm / 91 kg,,,,,,,
Competed in Olympic Games,Male,"Lawrence•Terry, Jr.",Lawrence•Terry,"12 April 1946 in Concord, Massachusetts (USA)",,United States,40900,184 cm / 84 kg,Union Boat Club,,,,,,
Competed in Olympic Games,Male,"Edward Hall ""Ted""•Washburn",Ted•Washburn,"25 September 1942 in Boston, Massachusetts (USA)",,United States,40924,168 cm / 54 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,David Bruce Leslie•Weinberg,David•Weinberg,"2 March 1952 in Boston, Massachusetts (USA)",,United States,40925,170 cm / 52 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,Harry Lester•Adams,Harry•Adams,"1 October 1880 in West Medway, Massachusetts (USA)","12 August 1968 in Oakland, California (USA)",United States,44595,,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Charles Sumner•Axtell,Charles•Axtell,"29 January 1859 in Hyannis, Massachusetts (USA)","24 November 1932 in Springfield, Massachusetts (USA)",United States,44606,,,,,,,,
Competed in Olympic Games,Male,Irving Romaro•Calkins,Irving•Calkins,"31 October 1875 in Palmer, Massachusetts (USA)","26 August 1958 in Springfield, Massachusetts (USA)",United States,44628,,,,,,,,
