Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Charles Albert•Bartliff,Charles•Bartliff,"18 August 1886 in Memphis, Tennessee (USA)","15 March 1962 in Medina, Ohio (USA)",United States,27695,,"Christian Brothers College, St. Louis (USA)",,,,,,
Competed in Olympic Games,Female,"Kimberly Ann•Chace (-Boyle, -May)",Kimberly•Chace,"4 May 1956 in Manchester, Tennessee (USA)",,United States,29231,158 cm / 50 kg,Chace School of Gymnastics,,,,,,
Competed in Olympic Games,Female,"Kathleen Ann ""Kathy""•Johnson (-Clarke)",Kathy•Johnson,"13 September 1959 in Oak Ridge, Tennessee (USA)",,United States,29253,153 cm / 45 kg,Southern California Acro Teams,,,,,,
Competed in Olympic Games,Male,"William Jackson ""Jack""•Galbraith",Jack•Galbraith,"15 September 1906 in Knoxville, Tennessee (USA)","9 August 1994 in Williamsburg, Virginia (USA)",United States,31322,,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,Hershel Lee•Anderson,Hershel•Anderson,"4 August 1937 in Tracy City, Tennessee (USA)",,United States,44601,183 cm / 86 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Glenn Alan•Dubis,Glenn•Dubis,"5 February 1959 in Lincoln County, Tennessee (USA)",,United States,44648,173 cm / 95 kg,,,,,,,
Competed in Olympic Games,Male,John Hopkins•Noel,John•Noel,"6 February 1888 in Nashville, Tennessee (USA)","4 November 1939 in Nashville, Tennessee (USA)",United States,44727,167 cm,,,,,,,
Competed in Olympic Games,Female,Gabrielle Elaine•Franco Rose (-Chang),Gabrielle•Rose,"11 January 1977 in Memphis, Tennessee (USA)",,Brazil United States,45601,173 cm / 63 kg,"EC Pinheiros, São Paulo (BRA)",,,,,,
Competed in Olympic Games,Female,"Katherine Louise•Rawls (-Thompson, -Green)",Katherine•Rawls,"14 June 1917 in Nashville, Tennessee (USA)","8 April 1982 in Belle Glade, Florida (USA)",United States,51164,,Miami Beach Swimming Club,,,,,,
Competed in Olympic Games,Female,Ashley Ann•Whitney,Ashley•Whitney,"21 August 1979 in Nashville, Tennessee (USA)",,United States,51237,170 cm / 56 kg,Bolles Sharks,,,,,,
Competed in Olympic Games,Male,Robin James•Backhaus,Robin•Backhaus,"12 February 1955 in Lincoln County, Tennessee (USA)",,United States,51257,183 cm / 77 kg,"Riverside Aquatic Association, Riverside (USA) / University of Alabama, Tuscaloosa (USA)",,,,,,
Competed in Olympic Games,Male,Eugene Thomas•Bolden,Eugene•Bolden,"23 July 1899 in Memphis, Tennessee (USA)","6 September 1991 in St. Louis, Missouri (USA)",United States,51270,,"Illinois AC, Chicago (USA)",,,,,,
Competed in Olympic Games,Female,Beverly Jean•Oden,Beverly•Oden,"9 March 1971 in Millington, Tennessee (USA)",,United States,53254,188 cm / 79 kg,"Stanford Cardinal, Stanford (USA)",Bev,,,,,
Competed in Olympic Games,Male,Gary Lynn•Drinnon,Gary•Drinnon,"11 June 1950 in Chattanooga, Tennessee (USA)",,United States,56970,191 cm / 110 kg,"York Barbell Club, York (USA)",,,,,,
Competed in Olympic Games,Male,"Daniel Oliver ""Dan""•Brand",Dan•Brand,"4 August 1935 in Lincoln County, Tennessee (USA)","10 February 2015 in ?, California (USA)",United States,60581,195 cm / 93 kg,"Olympic Club, San Francisco (USA)",,,,,,
Competed in Olympic Games,Male,Charles Ellis•Clapper,Charles•Clapper,"20 December 1875 in Memphis, Tennessee (USA)","14 September 1937 in Chicago, Illinois (USA)",United States,60596,,"Chicago Central YMCA, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,"James ""Jim""•Barton",Jim•Barton,"3 March 1956 in Lincoln County, Tennessee (USA)",,United States,61252,188 cm / 84 kg,St. Francis and San Francisco Yacht Club,,,,,,
Competed in Olympic Games,Female,Sharrieffa Finninninchirrir•Barksdale (-Blair),Sharrieffa•Barksdale,"18 February 1961 in Harriman, Tennessee (USA)",,United States,77753,162 cm / 54 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Female,"Sheila Ann•Echols (-Williams, -Gross)",Sheila•Echols,"2 October 1964 in Memphis, Tennessee (USA)",,United States,77817,165 cm / 52 kg,Athletics West/Nike Track Club,,,,,,
Competed in Olympic Games,Female,"Margaret Keyes•Groos (Lane-, Thomas-, -Sloan)",Margaret•Groos,"21 September 1959 in Nashville, Tennessee (USA)",,United States,77850,167 cm / 54 kg,Racing South,,,,,,
Competed in Olympic Games,Female,"Mission ""Missy""•Kane (Alston-, -Bemiller)",Missy•Kane,"21 June 1955 in Nashville, Tennessee (USA)",,United States,77884,164 cm / 51 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Female,"Wilma Glodean•Rudolph (-Ward, -Eldridge)",Wilma•Rudolph,"23 June 1940 in Saint Bethlehem, Tennessee (USA)","12 November 1994 in Brentwood, Tennessee (USA)",United States,77958,180 cm / 59 kg,"TSU Tigers, Nashville (USA)","Black Gazelle, Black Pearl, Skeeter",,,,,
Competed in Olympic Games,Female,Rochelle•Stevens,Rochelle•Stevens,"8 September 1966 in Memphis, Tennessee (USA)",,United States,77977,173 cm / 58 kg,Nike Atlantic/Posner Track Club,,,,,,
Competed in Olympic Games,Male,"Thomas Zarlef ""Tommy""•Haynes",Tommy•Haynes,"14 July 1952 in Nashville, Tennessee (USA)",,United States,78534,177 cm / 75 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Desmond Dalworth ""Des""•Koch",Des•Koch,"10 May 1932 in Lincoln County, Tennessee (USA)","26 January 1991 in Los Angeles, California (USA)",United States,78663,183 cm / 95 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,John Thomas•Pennel,John•Pennel,"25 July 1940 in Memphis, Tennessee (USA)","26 September 1993 in Santa Monica, California (USA)",United States,78888,177 cm / 76 kg,"Southern California Striders, Anaheim (USA)",,,,,,
Competed in Olympic Games,Male,William Octavius•Spencer,William•Spencer,"30 July 1900 in Jackson, Tennessee (USA)","14 July 1983 in Starkville, Mississippi (USA)",United States,79078,176 cm / 60 kg,"Chicago AA, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,"Theodore Stanley Richardson ""Ted""•Wheeler",Ted•Wheeler,"30 January 1931 in Chattanooga, Tennessee (USA)","17 November 2022 in Iowa City, Iowa (USA)",United States,79184,193 cm / 77 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
Competed in Olympic Games,Male,"Anthony E. ""Tony""•Cosey",Tony•Cosey,"5 October 1974 in Knoxville, Tennessee (USA)",,United States,89112,180 cm / 66 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Female,Linden•Wiesman (-Ryan),Linden•Wiesman,"23 January 1975 in Columbia, Tennessee (USA)",,United States,90751,175 cm / 64 kg,,,,,,,
Competed in Olympic Games,Female,Julia Gray•Stowers (-Dilworth),Julia•Stowers,"18 March 1982 in Knoxville, Tennessee (USA)",,United States,94025,185 cm / 66 kg,"Pilot Aquatic Club, Knoxville (USA)",,,,,,
Competed in Olympic Games,Male,Peter Allen•Oppegard,Peter•Oppegard,"23 August 1959 in Knoxville, Tennessee (USA)",,United States,96073,183 cm / 79 kg,"LAFSC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,Catherine•Raney Norman,Catherine•Raney Norman,"20 June 1980 in Nashville, Tennessee (USA)",,United States,99420,170 cm / 66 kg,"WASSC, West Allis (USA)",Cathy,,,,,
Competed in Olympic Games,Male,"Ronald ""Ron""•Siler",Ron•Siler,"8 April 1980 in Knoxville, Tennessee (USA)",,United States,106171,165 cm / 50 kg,"Millvale Golden Gloves Gym, Cincinnati",,,,,,
Competed in Olympic Games,Male,"Jeffrey Brian ""Jeff""•Powers",Jeff•Powers,"21 January 1980 in Chattanooga, Tennessee (USA)",,United States,109481,201 cm / 108 kg,"UC Irvine Anteaters, Irvine (USA) / NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,Charles Ryan•Leveille (Cox-),Charles•Leveille,"7 March 1983 in Chattanooga, Tennessee (USA)",,United States,110387,167 cm / 66 kg,,,,,,,
Competed in Olympic Games,Male,Davis Edward•Tarwater,Davis•Tarwater,"24 March 1984 in Knoxville, Tennessee (USA)",,United States,126745,185 cm / 85 kg,,,,,,,
Competed in Olympic Games,Female,Caroline•Queen,Caroline•Queen,"5 March 1992 in Knoxville, Tennessee (USA)",,United States,126757,157 cm / 66 kg,,Bam Bam,,,,,
Competed in Olympic Games,Female,Chantae•McMillan,Chantae•McMillan,"1 May 1988 in Clarksville, Tennessee (USA)",,United States,127103,173 cm / 69 kg,"Nebraska Cornhuskers, Lincoln (USA)",,,,,,
Competed in Olympic Games • Competed in Youth Olympic Games • Other,Female,Samantha•Roberts,Samantha•Roberts,"21 April 2000 in Memphis, Tennessee (USA)",,Antigua and Barbuda,128872,172 cm / 64 kg,Wadadli Aquatic Racers (Antigua and Barbuda),,,,,,
Competed in Olympic Games,Male,Brian Richard•Baker,Brian•Baker,"30 April 1985 in Nashville, Tennessee (USA)",,United States,136371,191 cm / 77 kg,,,,,,,
Competed in Olympic Games,Female,Emmi•Peltonen,Emmi•Peltonen,"29 November 1999 in Nashville, Tennessee (USA)",,Finland,137111,162 cm,Järvenpään SC,,,,,,
Competed in Olympic Games,Female,Ava•Stewart,Ava•Stewart,"30 September 2005 in Lebanon, Tennessee (USA)",,Canada,141407,,"Gemini Gymnastics, Oshawa (CAN)",,,,,,
Competed in Olympic Games,Female,Erica Marsha•Bougard,Erica•Bougard,"26 July 1993 in Memphis, Tennessee (USA)",,United States,147107,,,,,,,,
Competed in Olympic Games,Female,"Alexandra ""Alex""•Walsh",Alex•Walsh,"31 July 2001 in Nashville, Tennessee (USA)",,United States,147266,183 cm,"Virginia Cavaliers, Charlottesville (USA) / Nashville Aquatic Club, Nashville (USA)",,,,,,
Competed in Olympic Games,Male,Alex•Young,Alex•Young,"1 September 1994 in Nashville, Tennessee (USA)",,United States,147312,,,,,,,,
Competed in Olympic Games,Male,"John ""Brody""•Malone",Brody•Malone,"7 January 2000 in Johnson City, Tennessee (USA)",,United States,147423,168 cm,,,,,,,
Competed in Olympic Games,Male,Tennys•Sandgren,Tennys•Sandgren,"22 July 1991 in Gallatin, Tennessee (USA)",,United States,147483,188 cm,,,,,,,
Competed in Olympic Games,Male,Wesley Brian•Kitts,Wesley•Kitts,"22 May 1990 in Knoxville, Tennessee (USA)",,United States,147503,180 cm / 108 kg,,,,,,,
