Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"William Winston ""Billy""•Kidd",Billy•Kidd,"13 April 1943 in Burlington, Vermont (USA)",,United States,87915,174 cm / 75 kg,"Mount Mansfield Ski Club, Stowe (USA)",,,,,,
Competed in Olympic Games • Other,Male,"William Conrad ""Bill""•Koch",Bill•Koch,"7 June 1955 in Brattleboro, Vermont (USA)",,United States,88083,178 cm / 75 kg,"Putney Ski Club, Putney (USA)",Cokie,,,,,
Competed in Olympic Games,Male,"Douglas Grey ""Doug""•Lewis",Doug•Lewis,"18 January 1964 in Middlebury, Vermont (USA)",,United States,89599,175 cm / 73 kg,"GMVS Ski Club, Waitsfield (USA)",,,,,,
Competed in Olympic Games,Male,"Charles Ford ""Chuck""•Martin",Chuck•Martin,"20 August 1967 in Rutland, Vermont (USA)",,United States,92165,180 cm / 75 kg,,,,,,,
Competed in Olympic Games,Male,Harper•Phillips,Harper•Phillips,"4 May 1973 in Burlington, Vermont (USA)",,United States,96412,,,,,,,,
Competed in Olympic Games,Male,"Gale H. ""Tiger""•Shaw, III",Tiger•Shaw,"24 August 1961 in Burlington, Vermont (USA)",,United States,97473,180 cm / 79 kg,"Mount Mansfield Ski Club, Stowe (USA)",,,,,,
Competed in Olympic Games,Male,Ross Gerard•Powers,Ross•Powers,"10 February 1979 in Bennington, Vermont (USA)",,United States,99683,178 cm / 81 kg,,,,,,,
Competed in Olympic Games,Female,"Elizabeth Hard ""Betsy""•Shaw (-McKenzie)",Betsy•Shaw,"20 December 1965 in Bennington, Vermont (USA)",,United States,99770,173 cm / 68 kg,,,,,,,
Competed in Olympic Games,Male,Dino•Felicetti,Dino•Felicetti,"22 December 1970 in Burlington, Vermont (USA)",,Italy,100622,186 cm / 84 kg,"ESV Kaufbeuren, Kaufbeuren (GER)",,,,,,
Competed in Olympic Games,Male,John Clark•LeClair,John•LeClair,"5 July 1969 in St. Albans, Vermont (USA)",,United States,100720,190 cm / 104 kg,"Philadelphia Flyers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Female,Kristina Caroline•Joder,Kristina•Joder,"11 July 1978 in Springfield, Vermont (USA)",,United States,101010,157 cm / 50 kg,Subaru Factory Team,,,,,,
Competed in Olympic Games,Male,Travis Lawton•Redman,Lawton•Redman,"14 June 1976 in Middlebury, Vermont (USA)",,United States,101375,165 cm / 64 kg,,,,,,,
Competed in Olympic Games,Female,Hannah Lee•Teter,Hannah•Teter,"27 January 1987 in Belmont, Vermont (USA)",,United States,109966,170 cm / 60 kg,,,,,,,
Competed in Olympic Games,Male,"Andrew Kelley ""Andy""•Newell",Andy•Newell,"30 November 1983 in Bennington, Vermont (USA)",,United States,110080,178 cm / 71 kg,Stratton Mountain School,,,,,,
Competed in Olympic Games,Male,"James Michael ""Jimmy""•Cochran",Jimmy•Cochran,"29 May 1981 in Burlington, Vermont (USA)",,United States,111040,183 cm / 82 kg,"Mount Mansfield Ski Club, Stowe (USA)",,,,,,
Competed in Olympic Games,Male,Andrew•Wheating,Andrew•Wheating,"21 November 1987 in Norwich, Vermont (USA)",,United States,115323,196 cm / 82 kg,"Oregon Ducks, Eugene (USA) / Oregon Track Club, Eugene (USA)",,,,,,
Competed in Olympic Games,Female,Chelsea•Marshall,Chelsea•Marshall,"14 August 1986 in Randolph, Vermont (USA)",,United States,118339,165 cm / 75 kg,"GMVS Ski Club, Waitsfield (USA)",,,,,,
Competed in Olympic Games,Female,"Elizabeth ""Liz""•Stephen",Liz•Stephen,"12 January 1987 in East Montpelier, Vermont (USA)",,United States,118797,157 cm / 48 kg,"Westminster College Griffins, Salt Lake City (USA) / Burke Mountain Academy, East Burke (USA)",,,,,,
Competed in Olympic Games,Male,"Nicholas ""Nick""•Alexander",Nick•Alexander,"24 August 1988 in Brattleboro, Vermont (USA)",,United States,119534,180 cm / 64 kg,Lebanon Outing Club,Zander,,,,,
Competed in Olympic Games,Female,Andrea•Davidovich,Andrea•Davidovich,"24 March 1997 in Andover, Vermont (USA)",,Israel,127907,152 cm,IISF,Anya,,,,אנדריאה•דוידוביץ',
Competed in Olympic Games,Female,Hannah•Dreissigacker,Hannah•Dreissigacker,"12 February 1986 in Morrisville, Vermont (USA)",,United States,128676,170 cm / 59 kg,,,,,,,
Competed in Olympic Games,Female,Susan Krista•Dunklee,Susan•Dunklee,"13 February 1986 in Newport, Vermont (USA)",,United States,128677,170 cm / 64 kg,Craftsbury Green Racing Project (USA),,,,,,
Competed in Olympic Games,Female,Sophie•Caldwell-Hamilton,Sophie•Caldwell-Hamilton,"22 March 1990 in Rutland, Vermont (USA)",,United States,128688,170 cm / 59 kg,"Stratton Mountain School Team, Windham County, VT (USA)",,,,,,
Competed in Olympic Games,Female,Ida•Sargent,Ida•Sargent,"25 January 1988 in Newport, Vermont (USA)",,United States,128690,163 cm / 55 kg,"Craftsbury GRP, Craftsbury, VT (USA)",,,,,,
Competed in Olympic Games,Female,Laura•Graves,Laura•Graves,"22 July 1987 in Burlington, Vermont (USA)",,United States,132079,173 cm / 55 kg,"Crossties LLC [Apopka, FL, USA]",,,,,,
Competed in Olympic Games,Male,Ryan Andrew•Cochran-Siegle,Ryan•Cochran-Siegle,"27 March 1992 in Burlington, Vermont (USA)",,United States,138251,185 cm / 91 kg,"Westminster College / Mount Mansfield Ski Club, Stowe",,,,,,
Competed in Olympic Games,Female,Emily•Dreissigacker,Emily•Dreissigacker,"29 November 1988 in Morrisville, Vermont (USA)",,United States,138254,175 cm / 68 kg,Craftsbury Green Racing Project (USA),,,,,,
Competed in Olympic Games,Female,Amanda•Pelkey,Amanda•Pelkey,"29 May 1993 in Randolph, Vermont (USA)",,United States,138318,160 cm / 61 kg,"Boston Pride, Boston (USA)",,,,,,
Competed in Youth Olympic Games,Male,Brian•Bushey,Brian•Bushey,"6 November 2002 in Randolph, Vermont (USA)",,United States,138944,,,,,,,,
Competed in Youth Olympic Games,Male,Hunter•Harris,Hunter•Harris,"3 August 2002 in Burlington, Vermont (USA)",,United States,139780,,,,,,,,
Competed in Youth Olympic Games,Female,Acy•Craig,Acy•Craig,"3 December 2002 in Morrisville, Vermont (USA)",,United States,139915,,,,,,,,
Competed in Olympic Games,Male,Atle Lie•McGrath,Atle Lie•McGrath,"21 April 2000 in Burlington, Vermont (USA)",,Norway,148686,182 cm,Bærums Skiklub (NOR),,,,,,
Competed in Olympic Games,Male,"Benjamin ""Ben""•Ogden",Ben•Ogden,"13 February 2000 in Landgrove, Vermont (USA)",,United States,149085,,"Stratton Mountain School Team, Stratton, VT (USA)",,,,,,
Competed in Olympic Games,Female,Megan•Nick,Megan•Nick,"9 July 1996 in Shelburne, Vermont (USA)",,United States,149095,,,,,,,,
Competed in Olympic Games,Male,"McHenry ""Mac""•Forehand",Mac•Forehand,"4 August 2001 in Winhall, Vermont (USA)",,United States,149099,,,,,,,,
Competed in Olympic Games,Male,"William ""Billy""•Bender",Billy•Bender,"9 June 2001 in Norwich, Vermont (USA)",,United States,153866,,Dartmouth College,,,,,,
