Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"Raymond Orville ""Ray""•Coulter",Ray•Coulter,"12 April 1897 in Johnson County, Iowa (USA)","23 January 1965 in Mount Sterling, Illinois (USA)",United States,44637,,"US Marine Corps, (USA)",,,,,,
Competed in Olympic Games,Male,"Thomas Nicholas ""Tom""•Treinen",Tom•Treinen,"9 March 1943 in Le Mars, Iowa (USA)",,United States,44782,183 cm / 68 kg,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,Frank Merlin•Troeh,Frank•Troeh,"19 February 1882 in Sioux City, Iowa (USA)","24 December 1968 in Portland, Oregon (USA)",United States,44783,,Portland Gun Club,,,,,,
Competed in Olympic Games,Female,Anna Louise•Wilson,Anna•Wilson,"1 May 1977 in Iowa City, Iowa (USA)",,New Zealand,49616,,,,,,,,
Competed in Olympic Games,Female,Nancy Lynn•Hogshead (-Makar),Nancy•Hogshead,"17 April 1962 in Iowa City, Iowa (USA)",,United States,51059,172 cm / 66 kg,"Duke Blue Devils, Durham (USA)",,,,,,
Competed in Olympic Games,Female,Zoe Ann•Olsen-Jensen (-Bramham),Zoe Ann•Olsen-Jensen,"11 February 1931 in Council Bluffs, Iowa (USA)","23 September 2017 in ?, Florida (USA)",United States,51142,,"Athens Athletic Club, Oakland (USA)",,,,,,
Competed in Olympic Games • Other,Male,"Michael Jay ""Mike""•Burton",Mike•Burton,"3 July 1947 in Des Moines, Iowa (USA)",,United States,51283,175 cm / 70 kg,"Arden Hills Swim Club, Sacramento (USA)",Mr. Machine,,,,,
Competed in Olympic Games,Male,Kent Monroe•Ferguson,Kent•Ferguson,"9 March 1963 in Cedar Rapids, Iowa (USA)",,United States,51333,183 cm / 73 kg,,,,,,,
Competed in Olympic Games,Male,Frank Allen•Kurtz,Frank•Kurtz,"9 September 1911 in Davenport, Iowa (USA)","30 October 1996 in North Hollywood, California (USA)",United States,51453,,"LAAC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,"Kenneth Robert ""Ken""•Sitzberger",Ken•Sitzberger,"13 February 1945 in Cedar Rapids, Iowa (USA)","2 January 1984 in Coronado, California (USA)",United States,51564,177 cm / 70 kg,"Indiana Hoosiers, Bloomington (USA)",,,,,,
Competed in Olympic Games,Male,"Devere Woodrow ""Chris""•Christensen",Chris•Christensen,"15 November 1918 in Hamilton, Iowa (USA)","12 December 2013 in ?, California (USA)",United States,54906,,"LAAC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,"Frederick Ernest ""Fred""•Tisue",Fred•Tisue,"17 October 1938 in Ames, Iowa (USA)",,United States,54976,175 cm / 74 kg,Lynwood Swim Club,,,,,,
Competed in Olympic Games,Male,Lloyd Otto•Appleton,Lloyd•Appleton,"1 February 1906 in Edgewood, Iowa (USA)","17 March 1999 in Oberlin, Ohio (USA)",United States,60564,,"Cornell College, Mount Vernon, Iowa (USA)",,,,,,
Competed in Olympic Games,Male,Edward Caleb•Babcock,Edward•Babcock,"10 January 1872 in Cedar Rapids, Iowa (USA)","28 June 1936 in Manteno, Illinois (USA)",United States,60566,,"Chicago Central YMCA, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,Glen Jenson•Brand,Glen•Brand,"3 November 1923 in Clarion, Iowa (USA)","15 November 2008 in Omaha, Nebraska (USA)",United States,60582,,"Iowa State Cyclones, Ames (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Gregory ""Bob""•Buzzard",Bob•Buzzard,"9 December 1942 in Waterloo, Iowa (USA)",,United States,60587,178 cm / 66 kg,"Mayor Daley Youth Foundation, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,"Joseph Marion ""Joe""•Corso",Joe•Corso,"22 December 1951 in West Des Moines, Iowa (USA)",,United States,60602,170 cm / 57 kg,"Purdue Boilermakers, West Lafayette (USA)",,,,,,
