Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"Joseph Max ""Joe-Max""•Moore",Joe-Max•Moore,"23 February 1971 in Tulsa, Oklahoma (USA)",,United States,27793,172 cm / 66 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,Kelly•Garrison-Steves (-Funderburk),Kelly•Garrison-Steves,"5 July 1967 in Altus, Oklahoma (USA)",,United States,29244,155 cm / 48 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
Competed in Olympic Games,Female,"Janice Lee ""Janie""•Speaks (-Arnold, -Hunter)",Janie•Speaks,"8 June 1948 in Oklahoma City, Oklahoma (USA)",,United States,29288,160 cm / 52 kg,Baton Rouge Gym Club,,,,,,
Competed in Olympic Games,Female,Kim Dorota•Clarke,Kim•Clarke,"31 January 1965 in Tulsa, Oklahoma (USA)",,United States,32925,180 cm / 70 kg,,,,,,,
Competed in Olympic Games,Female,Kristen A.•Danihy (-Torpey),Kristen•Danihy,"27 January 1969 in Lawton, Oklahoma (USA)",,United States,32928,178 cm / 66 kg,,,,,,,
Competed in Olympic Games,Female,Carmen Sue•Forest,Carmen•Forest,"21 April 1955 in Stillwater, Oklahoma (USA)",,United States,32934,178 cm / 75 kg,"National Team, (USA)",,,,,,
Competed in Olympic Games,Male,Alfred Dodd•Starbird,Dodd•Starbird,"28 April 1912 in Fort Sill, Oklahoma (USA)","28 July 1983 in Washington, District of Columbia (USA)",United States,35168,195 cm,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"James Theodore ""Jim""•Workman",Jim•Workman,"30 April 1908 in Woodward, Oklahoma (USA)","15 October 1983 in Orange County, California (USA)",United States,40938,192 cm / 83 kg,"California Golden Bears, Berkeley (USA)",,,,,,
Competed in Olympic Games,Male,Quentin Thomas•Brooks,Quentin•Brooks,"4 September 1920 in McAlester, Oklahoma (USA)","7 May 2007 in Richardson, Texas (USA)",United States,44623,,"San Francisco Police Revolver Club/University of California, Berkeley",,,,,,
Competed in Olympic Games,Male,"William Clifton ""Bill""•Morris, III",Bill•Morris,"27 June 1939 in Fairfax, Oklahoma (USA)",,United States,44725,180 cm / 73 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Louis Michael•Theimer, III",Michael•Theimer,"13 February 1950 in Oklahoma City, Oklahoma (USA)",,United States,44778,188 cm / 79 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"David Athelstane ""Dave""•Fall",Dave•Fall,"4 December 1902 in Fairland, Oklahoma (USA)","9 November 1964 in San Bernardino, California (USA)",United States,51329,,"Stanford Cardinal, Stanford (USA)",,,,,,
Competed in Olympic Games,Male,"Jerôme Alan ""Jerry""•Heidenreich",Jerry•Heidenreich,"4 February 1950 in Tulsa, Oklahoma (USA)","18 April 2002 in Paris, Texas (USA)",United States,51395,183 cm / 73 kg,"SMU Mustangs, Dallas (USA)",,,,,,
Competed in Olympic Games,Male,"Charles Greene ""Chuck""•Bittick, Jr.",Chuck•Bittick,"2 November 1939 in El Reno, Oklahoma (USA)","28 April 2005 in Yorba Linda, California (USA)",United States,54893,188 cm / 88 kg,Los Angeles Swim Stadium,,,,,,
Competed in Olympic Games,Male,Richard Wayne•Baughman,Wayne•Baughman,"4 January 1941 in Oklahoma City, Oklahoma (USA)","16 February 2022 in Colorado Springs, Colorado (USA)",United States,60570,188 cm / 80 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games • Referee,Male,Clarence Iven•Berryman,Clarence•Berryman,"10 August 1906 in Okemah, Oklahoma (USA)","25 August 1986 in Fort Worth, Texas (USA)",United States,60574,,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,"Douglas Morlan ""Doug""•Blubaugh",Doug•Blubaugh,"31 December 1934 in Ponca City, Oklahoma (USA)","16 May 2011 in Tonkawa, Oklahoma (USA)",United States,60578,170 cm / 73 kg,"US Army, (USA)",Skeeter,,,,,
Competed in Olympic Games,Male,"William Dean ""Bill""•Borders",Bill•Borders,"3 March 1930 in Tulsa, Oklahoma (USA)","27 January 2022 in Tulsa, Oklahoma (USA)",United States,60579,,"Oklahoma Sooners, Norman (USA)",,,,,,
Competed in Olympic Games,Male,Narville Ray•Clemons,Ray•Clemons,"4 June 1912 in East Duke, Oklahoma (USA)","26 November 1980 in Lincoln Park, Michigan (USA)",United States,60597,,Oklahoma Central State College,Duke,,,,,
Competed in Olympic Games,Male,Melvin Carl•Clodfelter,Melvin•Clodfelter,"26 June 1904 in Marshall, Oklahoma (USA)","19 January 1983 in Oklahoma City, Oklahoma (USA)",United States,60598,,,,,,,,
Competed in Olympic Games,Male,Roy Harvey•Dunn,Roy•Dunn,"4 August 1910 in Knowles, Oklahoma (USA)","10 June 2000 in Holly, Colorado (USA)",United States,60615,,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,"Jay Thomas ""Tommy""•Evans",Tommy•Evans,"21 January 1931 in Tulsa, Oklahoma (USA)","18 March 2008 in Norman, Oklahoma (USA)",United States,60621,167 cm / 67 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,Aaron Ross•Flood,Ross•Flood,"28 December 1910 in Braman, Oklahoma (USA)","23 May 1995 in Stillwater, Oklahoma (USA)",United States,60631,,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,Ralph Waldo•Hammonds,Ralph•Hammonds,"9 July 1906 in Lawton, Oklahoma (USA)","5 May 1966 in Houston, Texas (USA)",United States,60650,,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Male,"Josiah ""Joe""•Henson",Joe•Henson,"24 February 1922 in Bristow, Oklahoma (USA)","4 April 2012 in Tulsa, Oklahoma (USA)",United States,60658,,"US Navy, (USA)",,,,,,
Competed in Olympic Games,Male,"Daniel Allen ""Dan""•Hodge",Dan•Hodge,"13 May 1932 in Perry, Oklahoma (USA)","25 December 2020 in Perry, Oklahoma (USA)",United States,60662,185 cm / 84 kg,"Oklahoma Sooners, Norman (USA)",Danny,,,,,
Competed in Olympic Games,Male,"William Shue ""Billy""•Jernigan",Billy•Jernigan,"8 September 1923 in Tulsa, Oklahoma (USA)",2 March 1997,United States,60671,,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,Guy Howard•Lookabaugh,Guy•Lookabaugh,"26 May 1896 in Watonga, Oklahoma (USA)","10 September 1981 in Tahlequah, Oklahoma (USA)",United States,60693,,"Oklahoma State Cowboys, Stillwater (USA)",Ducky,,,,,
Competed in Olympic Games,Male,"Kenneth Dale ""Kenny""•Monday",Kenny•Monday,"25 November 1961 in Tulsa, Oklahoma (USA)",,United States,60715,178 cm / 74 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Male,"Harold Linman ""Hal""•Moore",Hal•Moore,"23 August 1923 in Wynona, Oklahoma (USA)","31 March 2003 in Oklahoma City, Oklahoma (USA)",United States,60716,,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,Robert Hugh•Peery,Hugh•Peery,"7 November 1931 in Stillwater, Oklahoma (USA)","10 January 2015 in Pittsburgh, Pennsylvania (USA)",United States,60731,,,,,,,,
Competed in Olympic Games,Male,John William•Smith,John•Smith,"9 August 1965 in Oklahoma City, Oklahoma (USA)",,United States,60764,170 cm / 62 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Male,"Harley de Witt ""Doc""•Strong, Jr.",Doc•Strong,"10 November 1916 in Kendrick, Oklahoma (USA)","4 July 1952 in Norman, Oklahoma (USA)",United States,60773,,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,Jack Francis•VanBebber,Jack•VanBebber,"27 July 1907 in Perry, Oklahoma (USA)","13 April 1986 in Perry, Oklahoma (USA)",United States,60785,,,Blackjack,,,,,
Competed in Olympic Games,Male,Shelby Autrie•Wilson,Shelby•Wilson,"14 July 1937 in Ponca City, Oklahoma (USA)",,United States,60799,170 cm / 67 kg,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,Joseph Kent•Massey,Kent•Massey,"2 April 1952 in Oklahoma City, Oklahoma (USA)",,United States,62923,188 cm / 89 kg,St. Francis and San Francisco Yacht Club,,,,,,
Competed in Olympic Games,Male,"Raymond Christopher ""Chris""•McCubbins",Chris•McCubbins,"22 November 1945 in Enid, Oklahoma (USA)","21 August 2009 in Winnipeg, Manitoba (CAN)",Canada,66157,183 cm / 69 kg,"?, Winnipeg (CAN)",,,,,,
Competed in Olympic Games,Female,Chryste Dionne•Gaines,Chryste•Gaines,"14 September 1970 in Lawton, Oklahoma (USA)",,United States,77837,170 cm / 57 kg,Powerade Athletic Club AC/adidas,,,,,,
Competed in Olympic Games,Male,Otto Kenneth•Anderson,Otto•Anderson,"28 October 1900 in Guthrie, Oklahoma (USA)","15 November 1963 in Pasadena, California (USA)",United States,78043,175 cm / 68 kg,"USC Trojans, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,John Baird•Barnes,John•Barnes,"12 October 1929 in Tulsa, Oklahoma (USA)","25 August 2004 in Suffolk, Virginia (USA)",United States,78077,183 cm / 72 kg,"Occidental Tigers, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,"Jefferson Taft ""Jeff""•Bennett",Jeff•Bennett,"29 August 1948 in Taft, Oklahoma (USA)",,United States,78103,173 cm / 69 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Solomon Wellings ""Sol""•Butler",Sol•Butler,"3 March 1895 in Kingfisher, Oklahoma (USA)","1 December 1954 in Chicago, Illinois (USA)",United States,78184,178 cm / 74 kg,"University of Dubuque, Dubuque (USA)",,,,,,
Competed in Olympic Games,Male,Harold D.•Cagle,Harold•Cagle,"3 August 1913 in Purcell, Oklahoma (USA)","28 November 1977 in Sutter, California (USA)",United States,78187,178 cm / 64 kg,Oklahoma Baptist College,,,,,,
Competed in Olympic Games,Male,"Edward Julius ""Ed""•Caruthers, Jr.",Ed•Caruthers,"13 April 1945 in Oklahoma City, Oklahoma (USA)",,United States,78211,196 cm / 93 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
Competed in Olympic Games,Male,"Ralph Thomas ""Tom""•Churchill, Sr.",Tom•Churchill,"26 February 1908 in Blair, Oklahoma (USA)","28 April 1963 in Sacramento, California (USA)",United States,78226,187 cm / 87 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
Competed in Olympic Games,Male,"Richard Lee ""Dick""•Cochran",Dick•Cochran,"23 June 1938 in Tulsa, Oklahoma (USA)",,United States,78239,195 cm / 102 kg,"Missouri Tigers, Columbia (USA)",,,,,,
Competed in Olympic Games,Male,Glen Wilson•Dawson,Glen•Dawson,"1 August 1906 in Tulsa, Oklahoma (USA)","19 January 1968 in Tulsa, Oklahoma (USA)",United States,78304,180 cm / 70 kg,Tulsa Skelly Club,,,,,,
Competed in Olympic Games,Male,"Charles Everett ""Charlie""•Dumas",Charlie•Dumas,"12 February 1937 in Tulsa, Oklahoma (USA)","5 January 2004 in Inglewood, California (USA)",United States,78348,185 cm / 81 kg,"USC Trojans, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,John Carl•Godina,John•Godina,"31 May 1972 in Fort Sill, Oklahoma (USA)",,United States,78457,193 cm / 129 kg,Reebok Running Club/adidas,,,,,,
Competed in Olympic Games,Male,Gayle Patrick•Hopkins,Gayle•Hopkins,"7 November 1941 in Tulsa, Oklahoma (USA)","20 March 2016 in Tucson, Arizona (USA)",United States,78568,187 cm / 74 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
Competed in Olympic Games,Male,"Richard Wayne ""Dick""•Howard",Dick•Howard,"22 August 1935 in Oklahoma City, Oklahoma (USA)","9 November 1967 in Hollywood, Los Angeles, California (USA)",United States,78575,185 cm / 78 kg,"UNM Lobos, Albuquerque (USA)",,,,,,
Competed in Olympic Games,Male,"Simeon Garland ""Sim""•Iness",Sim•Iness,"9 July 1930 in Keota, Oklahoma (USA)","23 May 1996 in Porterville, California (USA)",United States,78589,198 cm / 118 kg,"LAAC, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,"John Wesley ""Johnny""•Jones, II",Johnny•Jones,"4 April 1958 in Lawton, Oklahoma (USA)","15 March 2019 in Round Rock, Texas (USA)",United States,78626,183 cm / 77 kg,"Texas Longhorns, Austin (USA)",Johnny Lam,,,,,
Competed in Olympic Games • Administrator,Male,"David Lee ""Dave""•Maggard",Dave•Maggard,"12 January 1940 in Hominy, Oklahoma (USA)",,United States,78727,191 cm / 118 kg,"Santa Clara Valley Youth Village, Santa Clara (USA) / California Golden Bears, Berkeley (USA)",,,,,,
Competed in Olympic Games • Non-starter,Male,"Jesse William ""J. W.""•Mashburn",J. W.•Mashburn,"14 February 1933 in Seminole, Oklahoma (USA)",,United States,78741,189 cm / 85 kg,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games,Male,Otis Ray•Norton,Ray•Norton,"22 September 1937 in Tulsa, Oklahoma (USA)",,United States,78850,188 cm / 81 kg,"Santa Clara Valley Youth Village, Santa Clara (USA)",,,,,,
Competed in Olympic Games,Male,"Roger ""Jack""•Parker",Jack•Parker,"27 September 1915 in Beaver, Oklahoma (USA)",29 May 1964,United States,78876,187 cm / 84 kg,Sacramento Junior College,,,,,,
Competed in Olympic Games,Male,"Joseph Hester ""Pat""•Patterson, Jr.",Pat•Patterson,"15 August 1912 in Oklahoma City, Oklahoma (USA)","23 May 1939 in off Portsmouth, New Hampshire (USA)",United States,78880,180 cm / 66 kg,U.S. Naval Academy,,,,,,
Competed in Olympic Games,Male,"David Luther ""Dave""•Roberts",Dave•Roberts,"23 July 1951 in Stillwater, Oklahoma (USA)",,United States,78956,188 cm / 81 kg,"FTC, Gainesville (USA)",,,,,,
Competed in Olympic Games • Competed in Olympic Games (non-medal events),Male,"James Francis ""Jim""•Thorpe",Jim•Thorpe,"28 May 1887 in Bellemont, Oklahoma (USA)","28 March 1953 in Lomita, California (USA)",United States,79125,183 cm / 86 kg,"Carlisle Indian Industrial School, Carlisle (USA)",,,"Wa-tho-huck, Jacobus Franciscus Thorpe, Bright Path, Akapamata",,,
Competed in Olympic Games,Male,"Anthony Lamar ""Tony""•Watson",Tony•Watson,"5 February 1941 in Oklahoma City, Oklahoma (USA)",9 March 2021,United States,79169,193 cm / 86 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
Competed in Olympic Games,Male,"Vernon Troylee ""Vern""•Wilson",Vern•Wilson,"19 January 1931 in Brooksville, Oklahoma (USA)","20 April 2016 in San José, California (USA)",United States,79205,189 cm / 77 kg,"Santa Clara Valley Youth Village, Santa Clara (USA)",,,,,,
Competed in Olympic Games,Female,Jenny Marie•Egnot,Jenny•Egnot,"4 November 1968 in Oklahoma City, Oklahoma (USA)",,New Zealand,92918,170 cm / 65 kg,"Murrays Bay Sailing Club, Auckland",,,,,,
Competed in Olympic Games,Male,"Christian ""Chip""•McCaw",Chip•McCaw,"24 March 1973 in Tulsa, Oklahoma (USA)",,United States,94816,192 cm / 95 kg,"Pepperdine Waves, Malibu (USA)",,,,,,
Competed in Olympic Games,Male,Shane Justin•Hamman,Shane•Hamman,"20 June 1972 in Oklahoma City, Oklahoma (USA)",,United States,94988,173 cm / 159-163 kg,,,,,,,
Competed in Olympic Games,Male,Bradley Lane•MacDonald,Lane•MacDonald,"3 March 1966 in Tulsa, Oklahoma (USA)",,United States,95301,180 cm / 85 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Thomas ""Tom""•Neely",Tom•Neely,"15 May 1938 in Fort Sill, Oklahoma (USA)","15 January 2017 in Ketchum, Idaho (USA)",United States,95772,170 cm / 68 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Ronnie D. ""Ron""•Walters",Ron•Walters,"28 May 1943 in Altus, Oklahoma (USA)",,United States,98805,185 cm / 73 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Female,Stacey Jill•Blumer (-Evans),Stacey•Blumer,"11 December 1969 in Altus, Oklahoma (USA)",,United States,99824,162 cm / 56 kg,,,,,,,
Competed in Olympic Games,Male,Chad•Vaughn,Chad•Vaughn,"11 May 1980 in Konawa, Oklahoma (USA)",,United States,104574,170 cm / 77 kg,"Spoon Barbell Club, Richardson (USA)",,,,,,
Competed in Olympic Games,Female,Marcy•Hinzmann,Marcy•Hinzmann,"26 May 1982 in Norman, Oklahoma (USA)",,United States,109761,155 cm / 48 kg,"Detroit Skating Club, Bloomfield Hills (USA)",,,,,,
Competed in Olympic Games,Female,"Dawn•Harper (-Everhart, -Nelson)",Dawn•Harper,"13 May 1984 in Norman, Oklahoma (USA)",,United States,114911,168 cm / 61 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Female,Mary•Killman,Mary•Killman,"9 April 1991 in Ada, Oklahoma (USA)",,United States,126638,168 cm / 60 kg,"Santa Clara Aquamaids, Santa Clara (USA)",,,,,,
Competed in Olympic Games,Female,Meghan•O'Leary,Meghan•O'Leary,"24 August 1984 in Tulsa, Oklahoma (USA)",,United States,132140,183 cm / 74 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Ebikekeme Hasain Fere ""Ebi""•Ere",Ebi•Ere,"3 August 1981 in Tulsa, Oklahoma (USA)",,Nigeria,135301,196 cm / 97 kg,Capitanes de Arecibo [Puerto Rico],,,,,,
Competed in Olympic Games,Male,Cale•Simmons,Cale•Simmons,"5 February 1991 in Oklahoma City, Oklahoma (USA)",,United States,136235,183 cm / 66 kg,US Air Force,"Cale-Rob, Twin, Thundercat, Blazer, Turbo, Twig, Skeletor, King Cale",,,,,
Competed in Olympic Games,Male,Gil•Roberts,Gil•Roberts,"15 March 1989 in Oklahoma City, Oklahoma (USA)",,United States,136244,188 cm / 82 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,David Edward•Plummer,David•Plummer,"9 October 1985 in Norman, Oklahoma (USA)",,United States,136358,191 cm / 95 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Ekpedeme Friday ""Ekpe""•Udoh",Ekpe•Udoh,"20 May 1987 in Edmond, Oklahoma (USA)",,Nigeria,145638,208 cm / 111 kg,"Beijing Royal Fighters, Beijing (CHN)",,,,,,
Competed in Olympic Games,Female,"Anne-Elizabeth Leigh ""Eliza""•Stone",Eliza•Stone,"31 December 1990 in Oklahoma City, Oklahoma (USA)",,United States,147180,175 cm / 75 kg,,,,,,,
Competed in Olympic Games,Female,"Katherine Elizabeth ""Kate""•Nye (Vibert-)",Kate•Nye,"5 January 1999 in Bowlegs, Oklahoma (USA)",,United States,147305,163 cm / 75 kg,,,,,,,
Competed in Olympic Games,Male,"Kenneth ""Kenny""•Bednarek",Kenny•Bednarek,"14 October 1998 in Tulsa, Oklahoma (USA)",,United States,147336,,,,,,,,
Competed in Olympic Games,Female,Mariah Cheyenne•Bell,Mariah•Bell,"18 April 1996 in Tulsa, Oklahoma (USA)",,United States,149107,,,,,,,,
Competed in Olympic Games • Competed in Youth Olympic Games,Female,Micha Danielle•Hancock,Micha•Hancock,"10 November 1992 in McAlester, Oklahoma (USA)",,United States,1302615,180 cm / 76 kg,,,,,,,
