Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1988 Winter Olympics,Male,Stephen Morgan•Leach,Stephen•Leach,"16 January 1966 in Cambridge, Massachusetts (USA)",,United States,89481,180 cm / 82 kg,"New Hampshire Wildcats, Durham (USA)",,,,,,
1992 Winter Olympics,Male,"Raymond Jude ""Ray""•LeBlanc",Ray•LeBlanc,"24 October 1964 in Fitchburg, Massachusetts (USA)",,United States,89488,178 cm / 77 kg,"Indianapolis Ice, Indianapolis (USA)",,,,,,
1994 Winter Olympics,Male,John E.•Lilley,John•Lilley,"3 August 1972 in Wakefield, Massachusetts (USA)",,United States,89636,175 cm / 77 kg,"Seattle Thunderbirds, Seattle (USA) / Anaheim Ducks, Anaheim (USA)",,,,,,
1936 Winter Olympics,Male,"Robert•Livermore, Jr.","Robert•Livermore, Jr.","16 October 1909 in Boston, Massachusetts (USA)","12 February 1991 in Lincoln, Massachusetts (USA)",United States,89690,,Hochgebirg Ski Club,,,,,,
1968 Winter Olympics,Male,"James Brian ""Jim""•Logue",Jim•Logue,"25 March 1941 in Melrose, Massachusetts (USA)",,United States,91887,183 cm / 89 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
1956 Winter Olympics,Male,"Arthur Matthew ""Art""•Longsjo, Jr.","Art•Longsjo, Jr.","23 October 1931 in Fitchburg, Massachusetts (USA)","16 September 1958 in Burlington, Vermont (USA)",United States,91901,,Leominster Recreation Club,,,,,,
1960 Winter Olympics,Male,"Ronald Edmund ""Ron""•Ludington",Ron•Ludington,"4 September 1934 in Boston, Massachusetts (USA)","14 May 2020 in Newark, Delaware (USA)",United States,91930,,Commonwealth Figure Skating Club,,,,,,
1924 Winter Olympics,Male,"John Joseph•Lyons, Jr.",John•Lyons,"31 March 1900 in Arlington, Massachusetts (USA)","15 January 1971 in Arlington, Massachusetts (USA)",United States,91990,,"Boston AA, Boston (USA)",Sharkey,,,,,
1932 Winter Olympics; 1936 Winter Olympics,Male,James Lester•Madden,James•Madden,"13 December 1909 in Boston, Massachusetts (USA)","15 September 1984 in Boston, Massachusetts (USA)",United States,92035,,"Skating Club of Boston, Boston (USA)",,,,,,
1964 Winter Olympics,Male,"Thomas Joseph ""Red""•Martin (Considine-)",Red•Martin,"5 July 1938 in Boston, Massachusetts (USA)","27 July 2017 in Canton, Massachusetts (USA)",United States,92179,183 cm / 86 kg,"Boston College Eagles, Chestnut Hill (USA)",,,,,,
1984 Winter Olympics,Male,"Michael James ""Mike""•Mastrullo",Mike•Mastrullo,"5 May 1957 in Lowell, Massachusetts (USA)",,Italy,95221,176 cm / 82 kg,"HC Alleghe, Alleghe (ITA)",,,,,,
1948 Winter Olympics,Male,Bruce Ellery•Mather,Bruce•Mather,"25 July 1926 in Springfield, Massachusetts (USA)","9 October 1975 in New Providence, New Jersey (USA)",United States,95226,173 cm / 68 kg,"Dartmouth Big Green, Hanover (USA)",Little Poison,,,,,
1924 Winter Olympics,Male,Justin Jeremiah•McCarthy,Justin•McCarthy,"25 January 1899 in Charlestown, Massachusetts (USA)","8 April 1976 in Centerville, Massachusetts (USA)",United States,95289,,"Boston AA, Boston (USA)",,,,,,
1992 Winter Olympics,Male,Shawn Kenneth•McEachern,Shawn•McEachern,"28 February 1969 in Waltham, Massachusetts (USA)",,United States,95305,183 cm / 86 kg,"Boston University Terriers, Boston (USA)",,,,,,
1972 Winter Olympics,Male,"Richard Anthony ""Dick""•McGlynn",Dick•McGlynn,"19 June 1948 in Medford, Massachusetts (USA)",,United States,95310,183 cm / 86 kg,"Colgate Raiders, Hamilton (USA)",,,,,,
1992 Winter Olympics,Male,"Martin Edward ""Marty""•McInnis",Marty•McInnis,"2 June 1970 in Weymouth, Massachusetts (USA)",,United States,95315,183 cm / 84 kg,"Boston College Eagles, Chestnut Hill (USA)",,,,,,
1976 Winter Olympics,Male,"Robert Michael ""Bobby""•Miller, Jr.",Bobby•Miller,"28 September 1956 in Medford, Massachusetts (USA)","30 September 2020 in Tampa, Florida (USA)",United States,95463,,"New Hampshire Wildcats, Durham (USA)",,,,,,
1952 Winter Olympics,Male,"John Francis ""Jack""•Mulhern",Jack•Mulhern,"18 July 1927 in Boston, Massachusetts (USA)","19 September 2007 in Cambridge, Massachusetts (USA)",United States,95630,,"Boston College Eagles, Chestnut Hill (USA)",,,,,,
1924 Winter Olympics; 1928 Winter Olympics,Male,Nathaniel William•Niles,Nathaniel•Niles,"5 July 1886 in Boston, Massachusetts (USA)","11 July 1932 in Brookline, Massachusetts (USA)",United States,95852,,"Skating Club of Boston, Boston (USA)",,,,,,
1988 Winter Olympics,Male,"Jeffrey Thomas Zachary ""Jeff""•Norton",Jeff•Norton,"25 November 1965 in Arlington, Massachusetts (USA)",,United States,95903,190 cm / 90 kg,"Michigan Wolverines, Ann Arbor (USA)",,,,,,
1980 Winter Olympics,Male,"John J. ""Jack""•O'Callahan",Jack•O'Callahan,"24 July 1957 in Charlestown, Massachusetts (USA)",,United States,95951,185 cm / 84 kg,"Boston University Terriers, Boston (USA)",,,,,,
1960 Winter Olympics,Male,"Laurence James ""Larry""•Palmer",Larry•Palmer,"7 January 1938 in Malden, Massachusetts (USA)",,United States,96155,,"United States Military Academy, West Point (USA)",,,,,,
1972 Winter Olympics,Male,Terry Joseph•Palmer,Terry•Palmer,"20 February 1952 in Cambridge, Massachusetts (USA)",,United States,96157,175 cm / 65 kg,"Bear Valley Ski Club, Bear Valley, Alpine County, California (USA)",,,,,,
1948 Winter Olympics,Male,"Frederick Gordon Neil ""Fred""•Pearson",Fred•Pearson,"23 March 1923 in Beverly, Massachusetts (USA)","10 September 2009 in West Newbury, Massachusetts (USA)",United States,96276,,"Yale Bulldogs, New Haven (USA)",,,,,,
1968 Winter Olympics,Male,"Herbert Charles ""Herb""•Pinder, Jr.",Herb•Pinder,"24 December 1946 in Boston, Massachusetts (USA)",,Canada,96444,180 cm / 77 kg,,,,,,,
1968 Winter Olympics,Male,"Lawrence Winslow ""Larry""•Pleau",Larry•Pleau,"29 June 1947 in Boston, Massachusetts (USA)",,United States,96479,180 cm / 84 kg,"Montréal Juniors, CAN",,,,,,
1948 Winter Olympics,Male,"Stanton Bliss ""Stan""•Priddy",Stan•Priddy,"26 February 1921 in Brookline, Massachusetts (USA)","12 May 1996 in South Dennis, Massachusetts (USA)",United States,96585,,"Dartmouth Big Green, Hanover (USA)",,,,,,
1924 Winter Olympics,Male,Willard Wadsworth•Rice,Willard•Rice,"21 April 1895 in Newtonville, Massachusetts (USA)","21 July 1967 in Weston, Massachusetts (USA)",United States,96822,,"Boston AA, Boston (USA)",,,,,,
1956 Winter Olympics,Male,"Donald Edmond ""Don""•Rigazio",Don•Rigazio,"3 July 1934 in Cambridge, Massachusetts (USA)",,United States,96855,180 cm / 72 kg,Cambridge Hockey Club,,,,,,
1948 Winter Olympics,Male,"John Patrick ""Jack""•Riley, Jr.","Jack•Riley, Jr.","15 June 1920 in Boston, Massachusetts (USA)","3 February 2016 in Cape Cod, Massachusetts (USA)",United States,96864,,"Dartmouth Big Green, Hanover (USA)",,,,,,
1956 Winter Olympics; 1960 Winter Olympics,Male,"Richard Peter ""Dick""•Rodenhiser",Dick•Rodenhiser,"17 October 1932 in Malden, Massachusetts (USA)",,United States,96908,173 cm / 70 kg,"Boston University Terriers, Boston (USA)",,,,,,
1936 Winter Olympics,Male,"Elbridge Baker•Ross, Jr.","Elbridge•Ross, Jr.","2 August 1909 in Boston, Massachusetts (USA)","13 November 1980 in St. Petersburg, Florida (USA)",United States,96953,,"Colgate Raiders, Hamilton (USA)",,,,,,
1936 Winter Olympics,Male,Paul Edward•Rowe,Paul•Rowe,"5 May 1914 in Somerville, Massachusetts (USA)","28 August 1993 in Wynnewood, Pennsylvania (USA)",United States,96973,,"Boston University Terriers, Boston (USA)",Rowsie,,,,,
1994 Winter Olympics,Male,"David Anthony ""Dave""•Sacco",Dave•Sacco,"31 July 1970 in Malden, Massachusetts (USA)",,United States,97065,178 cm / 84 kg,"Boston University Terriers, Boston (USA) / Toronto Maple Leafs, Toronto (CAN)",,,,,,
1992 Winter Olympics,Male,"Joseph William ""Joe""•Sacco",Joe•Sacco,"4 February 1969 in Medford, Massachusetts (USA)",,United States,97066,185 cm / 89 kg,"Toronto Maple Leafs, Toronto (CAN)",,,,,,
1992 Winter Olympics,Male,"Christopher P. ""Chris""•Shelley",Chris•Shelley,"22 June 1963 in Boston, Massachusetts (USA)",,United States,97480,173 cm / 66 kg,Waltham,,,,,,
1980 Winter Olympics,Male,"David Mark ""Dave""•Silk",Dave•Silk,"1 January 1958 in Scituate, Massachusetts (USA)",,United States,97537,180 cm / 86 kg,"Boston University Terriers, Boston (USA)",Silky,,,,,
1924 Winter Olympics,Male,"Irving Wheeler ""Irv""•Small",Irv•Small,"19 July 1891 in Cambridge, Massachusetts (USA)","12 December 1955 in Monrovia, California (USA)",United States,97637,178 cm,"Boston AA, Boston (USA)",Brick,,,,,
1932 Winter Olympics; 1936 Winter Olympics,Male,Gordon•Smith,Gordon•Smith,"14 February 1908 in Winchester, Massachusetts (USA)","22 October 1999 in Boston, Massachusetts (USA)",United States,97648,71 kg,Boston Hockey Club / Boston Olympics,,,,,,
1994 Winter Olympics,Male,Garth•Snow,Garth•Snow,"28 July 1969 in Wrentham, Massachusetts (USA)",,United States,97663,193 cm / 89 kg,"Maine Black Bears, Orono, Maine (USA)",,,,,,
1988 Winter Olympics,Male,Kevin Michael•Stevens,Kevin•Stevens,"15 April 1965 in Brockton, Massachusetts (USA)",,United States,97842,190 cm / 98 kg,"Boston College Eagles, Chestnut Hill (USA)",,,,,,
1936 Winter Olympics,Male,"Frank Raymond•Stubbs, Jr.","Frank•Stubbs, Jr.","12 July 1909 in South Wellfleet, Massachusetts (USA)","20 April 1993 in Melrose, Massachusetts (USA)",United States,97920,,,Junie,,,,,
1992 Winter Olympics,Male,"Timothy Paul ""Tim""•Sweeney",Tim•Sweeney,"12 April 1967 in Boston, Massachusetts (USA)",,United States,98036,180 cm / 84 kg,"Calgary Flames, Calgary (CAN)",,,,,,
1964 Winter Olympics,Male,"Richard William ""Dick""•Taylor",Dick•Taylor,"23 January 1938 in Gardner, Massachusetts (USA)",,United States,98186,180 cm / 75 kg,Gilford Outing Club,,,,,,
1976 Winter Olympics,Male,"Theodore Baker ""Ted""•Thorndike",Ted•Thorndike,"8 September 1952 in Boston, Massachusetts (USA)","2 January 1987 in Brookline, Massachusetts (USA)",United States,98253,182 cm / 83 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
1992 Winter Olympics; 1998 Winter Olympics; 2002 Winter Olympics; 2006 Winter Olympics,Male,Keith Matthew•Tkachuk,Keith•Tkachuk,"28 March 1972 in Melrose, Massachusetts (USA)",,United States,98286,188 cm / 102 kg,"Boston University Terriers, Boston (USA) / St. Louis Blues, St. Louis (USA)",,,,,,
1992 Winter Olympics,Male,"David A. ""Dave""•Tretowicz",Dave•Tretowicz,"15 March 1969 in Pittsfield, Massachusetts (USA)",,United States,98373,180 cm / 89 kg,"Phoenix Roadrunners, Phoenix (USA)",,,,,,
1928 Winter Olympics; 1932 Winter Olympics,Male,Roger Felix•Turner,Roger•Turner,"3 March 1901 in Milton, Massachusetts (USA)","29 October 1993 in Walpole, Massachusetts (USA)",United States,98434,,"Skating Club of Boston, Boston (USA)",,,,,,
1952 Winter Olympics,Male,"Donald Francis ""Don""•Whiston",Don•Whiston,"19 June 1927 in Lynn, Massachusetts (USA)","11 July 2020 in Ipswich, Massachusetts (USA)",United States,98919,,"Brown Bears, Providence (USA)",,,,,,
1928 Winter Olympics,Male,Cecil Irton•Wylde,Cecil•Wylde,"28 January 1904 in Brookline, Massachusetts (USA)","11 November 1994 in Natick, Massachusetts (USA)",Great Britain,99052,,"University of Cambridge, Cambridge (GBR)",,,,,,
1992 Winter Olympics,Male,"Carl Joshua ""C. J.""•Young",C. J.•Young,"1 January 1968 in Newton, Massachusetts (USA)",,United States,99136,178 cm / 84 kg,"Salt Lake Golden Eagles, Salt Lake City (USA)",,,,,,
1988 Winter Olympics; 1992 Winter Olympics; 2002 Winter Olympics,Male,Scott Allen•Young,Scott•Young,"1 October 1967 in Worcester, Massachusetts (USA)",,United States,99138,185 cm / 91 kg,"Boston University Terriers, Boston (USA) / St. Louis Blues, St. Louis (USA)",,,,,,
1936 Winter Olympics,Male,"Lelio Vincenzo ""Luigi""•Zucchini",Luigi•Zucchini,"29 October 1915 in West Springfield, Massachusetts (USA)","1 March 1986 in West Springfield, Massachusetts (USA)",Italy,99273,,"Diavoli Rossoneri, Milano (ITA)",Babe,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Male,Marc•Pelchat,Marc•Pelchat,"16 September 1967 in Chelmsford, Massachusetts (USA)",,United States,99352,175 cm / 79 kg,Chelmsford,,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Female,Kristina•Sabasteanski (Viljanen-),Kristina•Sabasteanski,"1 April 1969 in Pittsfield, Massachusetts (USA)",,United States,99565,157 cm / 55 kg,,,,,,,
1998 Winter Olympics,Male,Adam•Hostetter,Adam•Hostetter,"22 December 1974 in Cape Cod, Massachusetts (USA)",,United States,99680,183 cm / 76 kg,"Cross-M, Truckee (USA)",,,,,,
1998 Winter Olympics,Male,Brandt Todd•Richards,Todd•Richards,"28 December 1969 in Worcester, Massachusetts (USA)",,United States,99696,178 cm / 77 kg,,,,,,,
1998 Winter Olympics; 2002 Winter Olympics; 2006 Winter Olympics,Female,Caroline•Hallisey (-Kepka),Caroline•Hallisey,"24 September 1980 in Natick, Massachusetts (USA)",,United States,100237,162 cm / 60 kg,"BSSC, (USA)",,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Male,"Daniel J. ""Dan""•Weinstein",Dan•Weinstein,"4 February 1981 in Boston, Massachusetts (USA)",,United States,100248,183 cm / 82 kg,"BSSC, (USA)",,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Female,Laurie•Baker (-Mutch),Laurie•Baker,"6 November 1976 in Concord, Massachusetts (USA)",,United States,100453,170 cm / 61 kg,,,,,,,
1998 Winter Olympics,Female,Colleen•Coyne,Colleen•Coyne,"19 September 1971 in Medford, Massachusetts (USA)",,United States,100457,160 cm / 59 kg,,,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Female,"Allison Jaime ""A. J.""•Mleczko (-Griswold)",A. J.•Mleczko,"14 June 1975 in Nantucket, Massachusetts (USA)",,United States,100464,180 cm / 73 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
1998 Winter Olympics,Female,"Victoria ""Vicki""•Movsessian (-Lamoriello)",Vicki•Movsessian,"6 November 1972 in Concord, Massachusetts (USA)",,United States,100466,165 cm / 64 kg,,,,,,,
1998 Winter Olympics,Female,Sandra•Whyte (-Sweeney),Sandra•Whyte,"24 August 1970 in Saugus, Massachusetts (USA)",,United States,100471,170 cm / 59 kg,,,,,,,
1998 Winter Olympics; 2002 Winter Olympics; 2006 Winter Olympics,Male,"William Robert ""Bill""•Guerin",Bill•Guerin,"9 November 1970 in Wilbraham, Massachusetts (USA)",,United States,100711,188 cm / 95 kg,"New Jersey Devils, Newark (USA) / Boston Bruins, Boston (USA) / Dallas Stars, Dallas (USA)",,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Male,Jeremy Shaffer•Roenick,Jeremy•Roenick,"17 January 1970 in Boston, Massachusetts (USA)",,United States,100718,183 cm / 93 kg,"Phoenix Coyotes, Glendale (USA) / Philadelphia Flyers, Philadelphia (USA)",,,,,,
1998 Winter Olympics; 2002 Winter Olympics,Male,"Anthony Lewis ""Tony""•Amonte",Tony•Amonte,"2 August 1970 in Hingham, Massachusetts (USA)",,United States,100726,183 cm / 91 kg,"Chicago Blackhawks, Chicago (USA)",Bones,,,,,
2002 Winter Olympics,Female,Tiffany Erin•Scott,Tiffany•Scott,"1 May 1977 in Weymouth, Massachusetts (USA)",,United States,101239,152 cm,"Colonial Figure Skating Club, Boxborough, Massachusetts (USA)",,,,,,
2002 Winter Olympics,Female,Ashley•Hayden (-Walden),Ashley•Hayden,"5 November 1981 in Framingham, Massachusetts (USA)",,United States,101392,175 cm / 63 kg,,,,,,,
2002 Winter Olympics,Female,Brenda•Petzold,Brenda•Petzold,"6 August 1973 in Lawrence, Massachusetts (USA)",,United States,101585,167 cm / 65 kg,,,,,,,
2002 Winter Olympics; 2006 Winter Olympics,Female,Courtney•Kennedy,Courtney•Kennedy,"29 March 1979 in Woburn, Massachusetts (USA)",,United States,102174,175 cm / 86 kg,"Minnesota Golden Gophers, Saint Paul (USA)",,,,,,
2002 Winter Olympics,Male,"Thomas Patrick ""Tom""•Barrasso",Tom•Barrasso,"31 March 1965 in Boston, Massachusetts (USA)",,United States,102351,190 cm / 95 kg,"Carolina Hurricanes, Raleigh (USA)",Tomcat,,,,,
2002 Winter Olympics,Male,"Thomas Emilio ""Tom""•Poti",Tom•Poti,"22 March 1977 in Worcester, Massachusetts (USA)",,United States,102355,190 cm / 98 kg,"Edmonton Oilers, Edmonton (CAN)",,,,,,
2006 Winter Olympics,Female,Jamie•Hagerman,Jamie•Hagerman,"7 May 1981 in North Andover, Massachusetts (USA)",,United States,110235,175 cm / 77 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
2006 Winter Olympics,Female,Sarah Sturgis•Parsons,Sarah•Parsons,"27 July 1987 in Dover, Massachusetts (USA)",,United States,110237,173 cm / 64 kg,Noble & Greenough High School,,,,,,
2006 Winter Olympics,Male,"Richard W. ""Rick""•DiPietro",Rick•DiPietro,"19 September 1981 in Winthrop, Massachusetts (USA)",,United States,110636,180 cm / 84 kg,"New York Islanders, New York (USA)",,,,,,
