Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1992 Winter Olympics; 1994 Winter Olympics,Female,Beth Jan•Coats,Beth•Coats,"20 July 1966 in Albuquerque, New Mexico (USA)",,United States,80859,162 cm / 53 kg,,,,,,,
1936 Winter Olympics,Female,"Elizabeth Davenport ""Betty""•Woolsey",Betty•Woolsey,"28 December 1908 in Albuquerque, New Mexico (USA)","11 January 1977 in Wilson, Wyoming (USA)",United States,83063,,"Ski Club Arlberg, St. Christoph am Arlberg (AUT)",,,,,,
1960 Winter Olympics,Male,John Hoge•Dendahl,John•Dendahl,"28 September 1938 in Santa Fe, New Mexico (USA)","9 November 2013 in ?, Colorado (USA)",United States,85160,,,,,,,,
1984 Winter Olympics,Male,David•Gilman,David•Gilman,"6 December 1954 in Roswell, New Mexico (USA)",,United States,86071,186 cm / 75 kg,California Republic/U. S. Army,,,,,,
1988 Winter Olympics,Male,"Richard Lee ""Rick""•Mewborn",Rick•Mewborn,"28 March 1965 in Carlsbad, New Mexico (USA)",,United States,95408,173 cm / 62 kg,,,,,,,
2002 Winter Olympics,Female,Tristan•Gale (-Geisler),Tristan•Gale,"10 August 1980 in Ruidoso, New Mexico (USA)",,United States,101682,157 cm / 52 kg,,,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Female,Michelle•Roark,Michelle•Roark,"16 November 1974 in Artesia, New Mexico (USA)",,United States,111074,152 cm / 48 kg,"Colorado School of Mines, Golden (USA) / Winter Park Eskimos, Winter Park, Colorado (USA)",,,,,,
