Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2002 Winter Olympics,Female,Julie Marie•Goskowicz (-Koons),Julie•Goskowicz,"2 March 1980 in Aurora, Illinois (USA)",,United States,101769,157 cm / 55 kg,"Midway SC, Saint Paul (USA)",,,,,,
2002 Winter Olympics,Male,"Daniel ""Dan""•Steele",Dan•Steele,"20 March 1969 in Moline, Illinois (USA)",,United States,101876,188 cm / 100 kg,,,,,,,
2002 Winter Olympics,Male,Ioannis•Leivaditis,Ioannis•Leivaditis,"29 January 1974 in Chicago, Illinois (USA)",,Greece,101958,,,,,,,Ιωάννης•Λειβαδίτης,
2002 Winter Olympics,Male,Dan•Janjigian,Dan•Janjigian,"30 April 1972 in Chicago, Illinois (USA)",,Armenia,101961,190 cm / 85 kg,Armenian Youth Federation,,,,,Դանիէլ•Ջանջիգյան,
2002 Winter Olympics,Male,Timothy Richard•Goebel,Timothy•Goebel,"10 September 1980 in Evanston, Illinois (USA)",,United States,101968,170 cm / 61 kg,"Winterhurst FSC, Lakewood (USA)",The Quad King,,,,,
2002 Winter Olympics,Female,Joni•Cotten,Joni•Cotten,"21 May 1953 in North Chicago, Illinois (USA)",,United States,102030,170 cm / 68 kg,"Chicago Curling Club, Chicago (USA)",,,,,,
2006 Winter Olympics; 2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Male,Shani Earl•Davis,Shani•Davis,"13 August 1982 in Chicago, Illinois (USA)",,United States,109684,188 cm / 86 kg,"NMU Wildcats, Marquette (USA)",,,,,,
2006 Winter Olympics,Male,"Matthew ""Matt""•Savoie",Matt•Savoie,"12 September 1980 in Peoria, Illinois (USA)",,United States,110139,175 cm / 68 kg,Illinois Valley Figure Skating Club,,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Male,Evan Frank•Lysacek,Evan•Lysacek,"4 June 1985 in Chicago, Illinois (USA)",,United States,110142,188 cm / 73 kg,"DuPage Figure Skating Club, Lake Forest, Illinois",,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Male,"Benjamin Alexandro ""Ben""•Agosto",Ben•Agosto,"15 January 1982 in Chicago, Illinois (USA)",,United States,110709,178 cm / 75 kg,"AFSC, Canton, Michigan (USA) / IceWorks Skating Club, Aston, Pennsylvania (USA)",,,,,,
2006 Winter Olympics,Female,Melissa•Gregory,Melissa•Gregory,"22 May 1981 in Highland Park, Illinois (USA)",,United States,110718,165 cm / 49 kg,"Skating Club of New York, New York (USA)",,,,,,
2006 Winter Olympics,Male,"Lorenzo•Smith, III","Lorenzo•Smith, III","27 February 1978 in Kankakee, Illinois (USA)",,United States,110993,178 cm / 89 kg,"United States Military Academy, West Point (USA)",,,,,,
2010 Winter Olympics,Female,Jinelle Lynn•Zaugg-Siergiej,Jinelle•Zaugg-Siergiej,"27 March 1986 in Rockford, Illinois (USA)",,United States,119239,183 cm / 80 kg,"Wisconsin Badgers, Madison (USA)",,,,,,
2010 Winter Olympics,Female,Lisa•Chesson,Lisa•Chesson,"18 August 1986 in Plainfield, Illinois (USA)",,United States,119271,169 cm / 66 kg,"Minnesota Whitecaps, Minneapolis (USA)",,,,,,
