Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1976 Winter Olympics,Female,"Margaret Ann ""Peggy""•Crowe",Peggy•Crowe,"15 January 1956 in St. Louis, Missouri (USA)","9 February 2012 in Beaverton, Oregon (USA)",United States,80892,163 cm / 57 kg,"Metros Speedskating Club, St. Louis (USA)",,,,,,
1984 Winter Olympics,Female,Lea Ann•Miller,Lea Ann•Miller,"22 January 1961 in Kirkwood, Missouri (USA)",,United States,81837,157 cm / 45 kg,"Skating Club of Wilmington, Wilmington (USA)",,,,,,
1992 Winter Olympics; 1994 Winter Olympics,Female,"Nicole ""Nikki""•Ziegelmeyer (-Brown, -Meyer)",Nikki•Ziegelmeyer,"24 September 1975 in Imperial, Missouri (USA)",,United States,83119,173 cm / 61 kg,,,,,,,
1992 Winter Olympics; 1994 Winter Olympics,Female,Angela•Zuckerman (-Davre),Angela•Zuckerman,"24 March 1965 in St. Louis, Missouri (USA)",,United States,83128,175 cm / 65 kg,"WASSC, West Allis (USA)",Angel,,,,,
1972 Winter Olympics,Male,"James Gregory ""Jim""•Bridges",Jim•Bridges,"24 January 1951 in St. Louis, Missouri (USA)",,United States,84363,188 cm / 84 kg,"US Air Force, (USA)",,,,,,
1972 Winter Olympics; 1976 Winter Olympics,Male,"Daniel Joseph ""Dan""•Carroll, III",Dan•Carroll,"17 December 1949 in St. Louis, Missouri (USA)",,United States,84632,178 cm / 71 kg,"Metros Speedskating Club, St. Louis (USA)",,,,,,
1976 Winter Olympics; 1980 Winter Olympics,Male,"James Thomas ""Jim""•Chapin",Jim•Chapin,"27 February 1955 in St. Louis, Missouri (USA)",,United States,84696,175 cm / 70 kg,"Metros Speedskating Club, St. Louis (USA)",,,,,,
1994 Winter Olympics,Male,Brendan•Eppert,Brendan•Eppert,"10 February 1970 in St. Louis, Missouri (USA)",,United States,85524,178 cm / 76 kg,"Metros Speedskating Club, St. Louis (USA)",,,,,,
1984 Winter Olympics; 1998 Winter Olympics,Male,"Patrick Michael ""Pat""•LaFontaine",Pat•LaFontaine,"22 February 1965 in St. Louis, Missouri (USA)",,United States,88811,178 cm / 83 kg,"New York Rangers, New York (USA)",,,,,,
1968 Winter Olympics,Male,Robin Thomas•Partch,Robin•Partch,"24 December 1944 in Springfield, Missouri (USA)",,United States,96224,178 cm / 70 kg,,,,,,,
1928 Winter Olympics,Male,Charles Nancrede•Proctor,Charles•Proctor,"4 January 1906 in Columbia, Missouri (USA)","1 February 1996 in Scotts Valley, California (USA)",United States,96600,,"Dartmouth Big Green, Hanover (USA)",,,,,,
1948 Winter Olympics,Male,"Louis Edmund Ferdinand ""Sonny""•Rupprecht",Sonny•Rupprecht,"27 December 1925 in St. Louis, Missouri (USA)","5 April 2000 in St. Louis, Missouri (USA)",United States,97009,173 cm / 66 kg,,,,,,,
1980 Winter Olympics,Male,"William Nourse ""Billy""•Taylor",Billy•Taylor,"10 June 1956 in St. Louis, Missouri (USA)",,United States,98188,171 cm / 70 kg,,,,,,,
1998 Winter Olympics,Male,"Thomas ""Tommy""•O'Hare",Tommy•O'Hare,"10 July 1977 in St. Louis, Missouri (USA)",,United States,100266,180 cm / 75 kg,,,,,,,
2002 Winter Olympics; 2006 Winter Olympics,Male,"John Paul ""J. P.""•Kepka",J. P.•Kepka,"6 March 1984 in St. Louis, Missouri (USA)",,United States,110399,172 cm / 79 kg,"UCCS Mountain Lions, Colorado Springs (USA)",,,,,,
2014 Winter Olympics,Female,Emily•Scott,Emily•Scott,"16 February 1989 in Springfield, Missouri (USA)",,United States,128786,160 cm / 52 kg,,,,,,,
2022 Winter Olympics,Female,Jincy Rose•Dunne,Jincy•Dunne,"15 May 1997 in O'Fallon, Missouri (USA)",,United States,149115,,"PWHPA Minnesota, (USA)",,,,,,
2022 Winter Olympics,Male,Ian•Quinn,Ian•Quinn,"21 July 1993 in St. Louis, Missouri (USA)",,United States,149165,,,,,,,,
2026 Winter Olympics,Female,Joy Virginia•Dunne,Joy•Dunne,"13 June 2005 in St. Louis, Missouri (USA)",,United States,157229,181 cm,The Ohio State University (USA),,,,,,
