Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1948 Winter Olympics,Male,"Kenneth Eldred ""Ken""•Bartholomew (Bartholomay-)",Ken•Bartholomew,"10 February 1920 in Leonard, North Dakota (USA)","9 October 2012 in Bloomington, Minnesota (USA)",United States,83869,,Lawrence Wennell Powderhorn Skating Club,,,,,,
1956 Winter Olympics,Male,"Kenneth Richard ""Ken""•Purpur",Ken•Purpur,"1 March 1932 in Grand Forks, North Dakota (USA)","5 June 2011 in Rapid City, South Dakota (USA)",United States,96643,170 cm / 73 kg,"North Dakota Fighting Hawks, Grand Forks (USA)",,,,,,
1972 Winter Olympics,Male,"Gregory Samuel ""Greg""•Swor",Greg•Swor,"19 April 1951 in Fargo, North Dakota (USA)",,United States,98045,170 cm / 67 kg,"Duluth XC Ski Club, Duluth (USA)",,,,,,
2010 Winter Olympics,Male,Mark•Ladwig,Mark•Ladwig,"6 May 1980 in Fargo, North Dakota (USA)",,United States,119099,178 cm / 80 kg,Red River Valley Figure Skating Club,,,,,,
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Female,Jocelyne Nicole•Lamoureux-Davidson,Jocelyne•Lamoureux-Davidson,"3 July 1989 in Grand Forks, North Dakota (USA)",,United States,119240,168 cm / 70 kg,"North Dakota Fighting Hawks, Grand Forks (USA)",,,,,,
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Female,"Monique Edith•Lamoureux (-Kolls, -Morando)",Monique•Lamoureux,"3 July 1989 in Grand Forks, North Dakota (USA)",,United States,119318,168 cm / 70 kg,"North Dakota Fighting Hawks, Grand Forks (USA) / Minnesota Whitecaps, Minneapolis (USA)","Moe, Lammy",,,,,
2018 Winter Olympics,Male,"Nathan ""Nate""•Weber",Nate•Weber,"1 February 1987 in Bismarck, North Dakota (USA)",,United States,138265,188 cm / 102 kg,US Army Special Forces (USA),,,,,,
