Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1968 Winter Olympics,Female,"Sandra Whitney ""Sandy""•Shellworth (-Hildner)",Sandy•Shellworth,"22 June 1944 in Annapolis, Maryland (USA)",10 January 2019,United States,82363,173 cm / 64 kg,,,,,,,
1980 Winter Olympics,Male,"Jeffrey Logan ""Jeff""•Davis",Jeff•Davis,"19 March 1958 in Havre de Grace, Maryland (USA)",,United States,85030,185 cm / 73 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
1984 Winter Olympics,Male,John Wayne de Riley•DeAtley,Wayne•DeAtley,"21 November 1958 in Takoma Park, Maryland (USA)",,United States,85110,180 cm / 91 kg,"US Navy, (USA)",,,,,,
1964 Winter Olympics,Male,Monty•Hoyt,Monty•Hoyt,"13 September 1944 in Baltimore, Maryland (USA)","9 October 1997 in Phoenix, Arizona (USA)",United States,87190,184 cm / 68 kg,"Denver FSC, Centennial, Colorado (USA)",,,,,,
1980 Winter Olympics,Male,John F.•Summers,John•Summers,"4 April 1957 in Bethesda, Maryland (USA)",,United States,97966,,"Skating Club of Wilmington, Wilmington (USA)",,,,,,
1976 Winter Olympics,Male,Douglas Kent•Weigle,Kent•Weigle,"17 February 1955 in Bethesda, Maryland (USA)",,United States,98866,,Charter Oak Figure Skating Club,,,,,,
2002 Winter Olympics,Male,Philip Raymond•Dulebohn,Philip•Dulebohn,"13 September 1973 in Silver Spring, Maryland (USA)",,United States,101240,175 cm / 75 kg,"University of Delaware FSC, Newark (USA)",,,,,,
2002 Winter Olympics,Male,"John-Paul A. ""J. P.""•Shilling",J. P.•Shilling,"20 December 1971 in Baltimore, Maryland (USA)",,United States,101631,178 cm / 75 kg,,,,,,,
2006 Winter Olympics,Female,"Kimberley Claire ""Kimmie""•Meissner",Kimmie•Meissner,"4 October 1989 in Towson, Maryland (USA)",,United States,110852,160 cm / 45 kg,"University of Delaware FSC, Newark (USA)",,,,,,
2014 Winter Olympics; 2018 Winter Olympics; 2022 Winter Olympics; 2026 Winter Olympics,Female,Summer•Britcher,Summer•Britcher,"21 March 1994 in Baltimore, Maryland (USA)",,United States,128750,180 cm / 71-77 kg,DeVry University,,,,,,
