Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1948 Winter Olympics,Male,Charles William•Johnson,William•Johnson,"12 February 1917 in Watertown, South Dakota (USA)","11 April 1993 in Phoenixville, Pennsylvania (USA)",United States,87606,,,,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Female,Jana•Lindsey,Jana•Lindsey,"18 September 1984 in Rapid City, South Dakota (USA)",,United States,110765,170 cm / 64 kg,"Utah Utes, Salt Lake City (USA) / Westminster College Griffins, Salt Lake City (USA)",,,,,,
