Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1972 Winter Olympics,Female,Anne Elizabeth•Henning (-Walker),Anne•Henning,"6 September 1955 in Raleigh, North Carolina (USA)",,United States,81283,170 cm / 66 kg,"Northbrook Speedskating Club, Northbrook (USA)",,,,,,
1992 Winter Olympics,Male,"Gregory ""Greg""•Harrell",Greg•Harrell,"22 April 1961 in Harrellsville, North Carolina (USA)",,United States,86470,195 cm / 111 kg,,,,,,,
1994 Winter Olympics; 1998 Winter Olympics; 2002 Winter Olympics,Male,"Randal ""Randy""•Jones",Randy•Jones,"24 June 1969 in Winston-Salem, North Carolina (USA)",,United States,87629,180 cm / 89 kg,,,,,,,
1976 Winter Olympics; 1980 Winter Olympics,Male,"Walter August•Malmquist, II","Walter•Malmquist, II","3 March 1956 in Fort Bragg, North Carolina (USA)",,United States,92094,173 cm / 67 kg,Dartmouth Outing Club,,,,,,
2002 Winter Olympics; 2006 Winter Olympics,Male,"William Joseph N. ""Joey""•Cheek",Joey•Cheek,"22 June 1979 in Greensboro, North Carolina (USA)",,United States,101360,185 cm / 79 kg,Greensboro,,,,,,
2002 Winter Olympics; 2006 Winter Olympics,Male,Clyde Alejandro•Getty,Clyde•Getty,"22 September 1961 in Raleigh, North Carolina (USA)",,Argentina,101602,170 cm / 68 kg,,,,,,,
2002 Winter Olympics,Male,Charles R.•Sinek,Charles•Sinek,"28 December 1968 in Wilmington, North Carolina (USA)",,United States,101628,175 cm / 77 kg,"Skating Club of New York, New York (USA)",,,,,,
2006 Winter Olympics; 2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Male,Lowell Conrad•Bailey,Lowell•Bailey,"15 July 1981 in Siler City, North Carolina (USA)",,United States,109648,185 cm / 77 kg,"Vermont Catamounts, Burlington (USA)",,,,,,
2006 Winter Olympics,Male,Clay•Mull,Clay•Mull,"29 September 1979 in Charlotte, North Carolina (USA)",,United States,110388,185 cm / 77 kg,,,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Male,Seth Benjamin•Wescott,Seth•Wescott,"28 June 1976 in Durham, North Carolina (USA)",,United States,110450,185 cm / 91 kg,"Sugarloaf Mountain Ski Club, Carrabassett Valley (USA) / Western State College of Colorado, Gunnison, Colorado (USA)",Torque,,,,,
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Female,Heather Lynn•Richardson-Bergsma,Heather•Richardson-Bergsma,"20 March 1989 in High Point, North Carolina (USA)",,United States,119671,178 cm / 70 kg,,,,,,,
2010 Winter Olympics; 2014 Winter Olympics,Female,Lauren Myrtie•Cholewinski,Lauren•Cholewinski,"15 November 1988 in Pineville, North Carolina (USA)",,United States,119687,173 cm / 68 kg,US National Long Track Training Program / G&B Flight Academy,,,,,,
2014 Winter Olympics,Female,Julietta•Quiroga Cavalli,Julietta•Quiroga,"1 November 1988 in Crossnore, North Carolina (USA)",,Argentina,127271,,Club Andino Bariloche,,,,,,
2018 Winter Olympics,Female,Randi Hisu•Griffin,Randi•Griffin,"2 September 1988 in Apex, North Carolina (USA)",,Korea Team,137574,165 cm / 58 kg,"Phoenix, (KOR)",,,,Republic of Korea,희수•그리핀,
2018 Winter Olympics,Male,Kimani•Griffin,Kimani•Griffin,"2 July 1990 in Winston-Salem, North Carolina (USA)",,United States,138382,185 cm / 81 kg,Columbus State University,,,,,,
