Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1988 Summer Olympics,Female,Andrea Lane•Lloyd (-Curry),Andrea•Lloyd,"2 September 1965 in Moscow, Idaho (USA)",,United States,5347,188 cm / 73 kg,"Unicar Cesena, Cesena (ITA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"Luther H•Jones, III",Luther•Jones,"29 October 1948 in Pocatello, Idaho (USA)",,United States,40728,198 cm / 93 kg,College Boat Club,,,,,,
1960 Summer Olympics; 1964 Summer Olympics,Male,León•Lyon Martín,León•Lyon,"3 August 1918 in Payette, Idaho (USA)","17 January 2003 in San Juan, Puerto Rico (PUR)",Puerto Rico,43835,172 cm / 63 kg,"Pan American Gun Club, Bayamon",,,,,,
1992 Summer Olympics,Female,Roxane•Thompson (Conrad-),Roxane•Thompson,"9 July 1964 in Sandpoint, Idaho (USA)",,United States,44592,162 cm / 52 kg,"US Marine Corps, (USA)",,,,,,
1988 Summer Olympics,Male,Brian E.•Ballard,Brian•Ballard,"18 November 1960 in Culdesac, Idaho (USA)",,United States,44609,185 cm / 90 kg,,,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,"Donald C. ""Don""•Nygord",Don•Nygord,"13 June 1936 in Pocatello, Idaho (USA)","26 December 2004 in Prescott, Arizona (USA)",United States,44729,167 cm / 73 kg,,,,,,,
1928 Summer Olympics; 1932 Summer Olympics,Female,Georgia V.•Coleman (-Gilson),Georgia•Coleman,"23 January 1912 in St. Maries, Idaho (USA)","14 September 1940 in Los Angeles, California (USA)",United States,50992,,"LAAC, Los Angeles (USA)",,,,,,
1992 Summer Olympics,Female,Amber Marie•Welty (-Cnossen),Amber•Welty,"29 April 1967 in Twin Falls, Idaho (USA)",,United States,78004,174 cm / 50 kg,,,,,,,
1976 Summer Olympics,Female,Margrethe Lynne•Winbigler (-Anderson),Lynne•Winbigler,"21 March 1953 in Weiser, Idaho (USA)",,United States,78017,167 cm / 84 kg,"Oregon Ducks, Eugene (USA)",,,,,,
1968 Summer Olympics,Male,"Thomas Frederick ""Tom""•Von Ruden",Tom•Von Ruden,"22 August 1944 in Coeur d'Alene, Idaho (USA)",17 May 2018,United States,79161,183 cm / 71 kg,"US Army, (USA)",,,,,,
2000 Summer Olympics,Female,"Ruth V. ""Ruthie""•Matthes",Ruthie•Matthes,"11 November 1965 in Sun Valley, Idaho (USA)",,United States,90543,165 cm / 58 kg,,,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Female,Heather L.•Moody,Heather•Moody,"21 August 1973 in Rexburg, Idaho (USA)",,United States,94892,182 cm / 77 kg,"NYAC, New York (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics; 2016 Summer Olympics,Female,Kristin Ann•Armstrong (-Savola),Kristin•Armstrong,"11 August 1973 in Boise, Idaho (USA)",,United States,103695,173 cm / 58 kg,"Team Specialized–lululemon, Leipzig (GER) / Cervélo-Lifeforce Pro Cycling Team, (GBR) / Twenty24 Pro Cycling, (USA)",,,,,,
2004 Summer Olympics,Female,Hattie Jean•Johnson (Ponti-),Hattie•Johnson,"18 September 1981 in Athol, Idaho (USA)",,United States,104670,162 cm / 70 kg,"US Army Marksmanship Unit, Fort Benning, Georgia (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics,Male,Ian Scott•Waltz,Ian•Waltz,"15 April 1977 in Post Falls, Idaho (USA)",,United States,105710,186 cm / 122 kg,"Nike, Beaverton (USA)",,,,,,
2016 Summer Olympics,Male,Will•Brown,Will•Brown,"31 December 1991 in Twin Falls, Idaho (USA)",,United States,136351,170 cm / 61 kg,University of Colorado – Colorado Springs,,,,,,
2024 Summer Olympics,Female,Chari Wanda•Hawkins,Chari•Hawkins,"21 May 1991 in Rexburg, Idaho (USA)",,United States,150610,,,,,,,,
2024 Summer Olympics,Female,Alyssa•Mendoza,Alyssa•Mendoza,"17 August 2003 in Caldwell, Idaho (USA)",,United States,151148,,,,,,,,
2024 Summer Olympics,Male,Matteo•Jorgenson,Matteo•Jorgenson,"1 July 1999 in Boise, Idaho (USA)",,United States,151690,,,,,,,,
