Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1996 Summer Olympics; 2000 Summer Olympics,Female,Christa Lee•Williams (-Yates),Christa•Williams,"8 February 1978 in Houston, Texas (USA)",,United States,1459,172 cm / 72 kg,"Texas Longhorns, Austin (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,Zina Lynna•Garrison (-Jackson),Zina•Garrison,"16 November 1963 in Houston, Texas (USA)",,United States,2730,162 cm / 58 kg,,,,,,,
1996 Summer Olympics,Male,John Chad•Allen,Chad•Allen,"6 February 1975 in Dallas, Texas (USA)",,United States,3221,185 cm / 86 kg,"Texas A&M Aggies, College Station (USA)",,,,,,
1996 Summer Olympics,Male,"Kiplan Paul ""Kip""•Harkrider",Kip•Harkrider,"16 September 1975 in Carthage, Texas (USA)",,United States,3232,180 cm / 77 kg,"Texas Longhorns, Austin (USA)",,,,,,
1992 Summer Olympics,Male,Calvin Duane•Murray,Calvin•Murray,"30 July 1971 in Dallas, Texas (USA)",,United States,3246,180 cm / 84 kg,"Texas Longhorns, Austin (USA)",,,,,,
1992 Summer Olympics,Female,Clarissa Glennet•Davis (-Wrightsil),Clarissa•Davis,"4 June 1967 in San Antonio, Texas (USA)",,United States,5202,185 cm / 73 kg,"Kyodo Petroleum, (JPN)",,,,,,
1988 Summer Olympics,Female,"Mary Camille ""Kamie""•Ethridge",Kamie•Ethridge,"21 April 1964 in Hereford, Texas (USA)",,United States,5228,165 cm / 55 kg,"Texas Longhorns, Austin (USA)",,,,,,
1996 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics,Female,Sheryl Denice•Swoopes,Sheryl•Swoopes,"25 March 1971 in Brownfield, Texas (USA)",,United States,5508,182 cm / 72 kg,"Houston Comets, Houston (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,Teresa Gaye•Weatherspoon,Teresa•Weatherspoon,"12 December 1965 in Pineland, Texas (USA)",,United States,5541,172 cm / 70 kg,"Louisiana Tech Lady Techsters, Ruston (USA) / Busto Arsizio, Busto Arsizio (ITA)",,,,,,
1960 Summer Olympics,Male,Jay Joseph Hoyland•Arnette,Jay•Arnette,"19 December 1938 in Austin, Texas (USA)",,United States,5640,188 cm / 79 kg,"Texas Longhorns, Austin (USA)",,,,,,
1964 Summer Olympics,Male,"Joseph Louis ""Joe""•Caldwell",Joe•Caldwell,"1 November 1941 in Texas City, Texas (USA)",,United States,5814,196 cm / 89 kg,"Arizona State Sun Devils, Phoenix (USA)","Pogo Joe, Jumping Joe",,,,,
1956 Summer Olympics,Male,"Gilbert ""Gib""•Ford",Gib•Ford,"14 September 1931 in Tulia, Texas (USA)","10 January 2017 in Naples, Florida (USA)",United States,6126,193 cm / 91 kg,"Phillips 66ers, Bartlesville (USA) / US Air Force, (USA)",,,,,,
1936 Summer Olympics,Male,"Joseph Cephis ""Joe""•Fortenberry",Joe•Fortenberry,"1 April 1911 in Slidell, Texas (USA)","3 June 1993 in Amarillo, Texas (USA)",United States,6128,203 cm / 84 kg,"McPherson Oilers, McPherson, Kansas (USA)",,,,,,
