Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1996 Summer Olympics,Male,Andre Kirk•Agassi,Andre•Agassi,"29 April 1970 in Las Vegas, Nevada (USA)",,United States,2745,180 cm / 80 kg,,,,,,,
1932 Summer Olympics,Male,Joseph Ignatius•Lang,Joseph•Lang,"4 February 1911 in Lovelock, Nevada (USA)","13 November 1990 in Santa Clara, California (USA)",United States,8714,,"Olympic Club, San Francisco (USA)",,,,,,
1992 Summer Olympics,Female,Kate Marie•Donahoo,Kate•Donahoo,"27 March 1966 in Las Vegas, Nevada (USA)",,United States,33154,160 cm / 56 kg,,,,,,,
1948 Summer Olympics,Male,Lloyd LeMarr•Butler,Lloyd•Butler,"11 November 1924 in Sparks, Nevada (USA)","19 May 1991 in Mesa, Arizona (USA)",United States,40571,,"California Golden Bears, Berkeley (USA)",,,,,,
1936 Summer Olympics; 1948 Summer Olympics,Male,Kenneth Melwyn•Beck,Kenneth•Beck,"19 April 1915 in Lovelock, Nevada (USA)","1 May 1982 in Arcadia, California (USA)",United States,54890,,"LAAC, Los Angeles (USA)",,,,,,
1992 Summer Olympics,Female,Annette Renée•Peters (Hand-),Annette•Peters,"31 May 1965 in Reno, Nevada (USA)",,United States,77935,165 cm / 50 kg,Nike West,,,,,,
1976 Summer Olympics,Female,"Kathleen Stella ""Kathy""•Weston (-Blom)",Kathy•Weston,"19 May 1958 in Reno, Nevada (USA)",,United States,78006,170 cm / 58 kg,"Will's Spikettes, (USA)",,,,,,
1996 Summer Olympics,Male,Brandon T.•Rock,Brandon•Rock,"8 July 1972 in Las Vegas, Nevada (USA)",,United States,78969,193 cm / 79 kg,Powerade Athletic Club,,,,,,
2000 Summer Olympics,Female,Tasha•Schwikert-Warren (-Moser),Tasha•Schwikert-Warren,"21 November 1984 in Las Vegas, Nevada (USA)",,United States,91595,,Gymcats,,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,Klete Derik•Keller,Klete•Keller,"21 March 1982 in Las Vegas, Nevada (USA)",,United States,93855,198 cm / 97 kg,Phoenix Swim Club/Trojan Swim Club,,,,,,
2000 Summer Olympics,Female,"Charlene Johnson•Tagaloa (Johnson-, -Whitted)",Charlene•Tagaloa,"30 August 1973 in Las Vegas, Nevada (USA)",,United States,94590,178 cm / 71 kg,"BYU Cougars, Provo (USA)",,,,,,
2004 Summer Olympics,Male,"Joseph ""Joey""•Hansen",Joey•Hansen,"13 August 1979 in Reno, Nevada (USA)",,United States,104501,198 cm / 97 kg,Princeton Training Centre,,,,,,
2004 Summer Olympics,Male,Cody Matthew•Mattern (-Nagengast),Cody•Mattern,"23 February 1981 in Reno, Nevada (USA)",,United States,106056,193 cm / 89 kg,,,,,,,
2008 Summer Olympics,Male,"Nathan John ""Nate""•Schierholtz",Nate•Schierholtz,"15 February 1984 in Reno, Nevada (USA)",,United States,113442,188 cm / 98 kg,"Fresno Grizzlies, Fresno (USA)",,,,,,
2008 Summer Olympics,Male,Aarik•Wilson,Aarik•Wilson,"25 October 1982 in Reno, Nevada (USA)",,United States,115035,191 cm / 88 kg,"Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics,Male,Rodney•Martin,Rodney•Martin,"22 December 1982 in Las Vegas, Nevada (USA)",,United States,115517,173 cm / 73 kg,Nike / HSI,,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Male,Giordan•Harris,Giordan•Harris,"19 April 1993 in Las Vegas, Nevada (USA)",,Marshall Islands,123502,185 cm / 99 kg,Kwajalein Swim Team,,,,,,
2012 Summer Olympics,Female,Konstantina•Kefala,Konstantina•Kefala,"9 August 1977 in Las Vegas, Nevada (USA)",,Greece,124670,170 cm / 56 kg,,,,,,Κωνσταντίνα•Κεφαλά,
2012 Summer Olympics; 2016 Summer Olympics,Male,"Jacob ""Jake""•Dalton",Jake•Dalton,"19 August 1991 in Reno, Nevada (USA)",,United States,126544,168 cm / 67 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Female,Vashti Maureen•Cunningham,Vashti•Cunningham,"18 January 1998 in Las Vegas, Nevada (USA)",,United States,132053,185 cm / 56 kg,"Nike, Beaverton (USA)",Ti-Ti,,,,,
2020 Summer Olympics,Female,"Gabrielle Lisa ""Gabby""•Williams",Gabby•Williams,"9 September 1996 in Sparks, Nevada (USA)",,France,142706,,,,,,,,
2020 Summer Olympics,Female,Jordan•Gray-Matyas,Jordan•Gray-Matyas,"2 July 1993 in Las Vegas, Nevada (USA)",,United States,147203,183 cm / 88 kg,,,,,,,
2020 Summer Olympics,Male,"David Morris•Taylor, III",David•Taylor,"5 December 1990 in Reno, Nevada (USA)",,United States,147505,183 cm / 86 kg,,,,,,,
2024 Summer Olympics,Female,"Stephanie Jean ""Steph""•Rovetti",Steph•Rovetti,"2 October 1991 in Reno, Nevada (USA)",,United States,153628,,"Brigham Young University / California State University, Fresno",,,,,,
2024 Summer Olympics,Male,Luke•Hobson,Luke•Hobson,"25 June 2003 in Reno, Nevada (USA)",,United States,154799,,,,,,,,
