Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Female,Robyn Mokihana•Ah Mow-Santos,Robyn•Ah Mow-Santos,"15 September 1975 in Honolulu, Hawaii (USA)",,United States,94584,172 cm / 67 kg,"Hawaii Rainbow Wahine, Honolulu (USA) / Voléro Zürich, Zürich (SUI)",,,,,,
2000 Summer Olympics,Male,Sean•Kern,Sean•Kern,"11 July 1978 in Honolulu, Hawaii (USA)",,United States,94862,195 cm / 100 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics,Male,Jason•McCartney,Jason•McCartney,"3 September 1973 in Honolulu, Hawaii (USA)",,United States,103669,183 cm / 70 kg,"Health Net/CSC - Saxo Bank, DEN",,,,,,
2004 Summer Olympics,Female,Lauren•Spalding (-Bartlett),Lauren•Spalding,"17 March 1980 in Honolulu, Hawaii (USA)",,United States,105153,170 cm / 65 kg,,,,,,,
2004 Summer Olympics,Male,Stein•Metzger,Stein•Metzger,"17 November 1972 in Honolulu, Hawaii (USA)",,United States,106790,193 cm / 92 kg,,,,,,,
2004 Summer Olympics,Male,Jeffrey•Cobb,Jeffrey•Cobb,"11 July 1982 in Honolulu, Hawaii (USA)",,Guam,108124,178 cm / 84 kg,"MVC Vikings, Marshall (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics,Female,"Lovieanne ""Lovie""•Jung",Lovie•Jung,"11 January 1980 in Honolulu, Hawaii (USA)",,United States,109141,168 cm / 64 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Female,Lindsey Napela•Berg,Lindsey•Berg,"16 July 1980 in Honolulu, Hawaii (USA)",,United States,109238,173 cm / 77 kg,"Minnesota Chill/Asystel Volley, ITA",,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,"Clayton Iona ""Clay""•Stanley",Clay•Stanley,"20 January 1978 in Honolulu, Hawaii (USA)",,United States,109332,205 cm / 105 kg,"Panathinaikos, Athina (GRE) / Zenit-Kazan, Kazan (RUS) / unattached, (MIX)",Bird,,,,,
2004 Summer Olympics; 2008 Summer Olympics,Male,Brandon•Brooks,Brandon•Brooks,"29 April 1981 in Honolulu, Hawaii (USA)",,United States,109477,198 cm / 111 kg,"Los Angeles WPC, Los Angeles (USA)",,,,,,
