Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1968 Summer Olympics; 1972 Summer Olympics,Male,Larry Dean•Young,Larry•Young,"10 February 1943 in Independence, Missouri (USA)",,United States,79230,178 cm / 67 kg,"Mid-America Track Club, Kansas City (USA)",,,,,,
1928 Summer Olympics,Female,"Catherine ""Kay""•Maguire (-Horsfall)",Kay•Maguire,"4 February 1906 in Pacific, Missouri (USA)",April 1991,United States,79562,,"Headlight AC, St. Louis (USA)",,,,,,
2000 Summer Olympics,Male,"Chadwick E. ""Chad""•Harting",Chad•Harting,"20 February 1972 in St. Louis, Missouri (USA)",,United States,89132,183 cm / 75 kg,Bell Athletics,,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Female,Kellie D.•Suttle (-Dolrenry),Kellie•Suttle,"9 March 1973 in St. Peters, Missouri (USA)",,United States,89169,170 cm / 59 kg,"Nike, Beaverton (USA)",,,,,,
2000 Summer Olympics,Female,Christie•Ambrosi,Christie•Ambrosi,"21 December 1976 in Kansas City, Missouri (USA)",,United States,93231,172 cm / 70 kg,,,,,,,
2000 Summer Olympics,Male,"Samuel ""Sammie""•Henson",Sammie•Henson,"1 January 1971 in St. Louis, Missouri (USA)",,United States,95172,163 cm / 54 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
1988 Summer Olympics,Female,Wendy Lian•Williams (-Champion),Wendy Lian•Williams,"14 June 1967 in St. Louis, Missouri (USA)",,United States,102409,170 cm / 56 kg,"Miami Hurricanes, Coral Gables (USA)",,,Chaya Grace Champion,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Female,Jennifer L.•Nichols (-Hardy),Jennifer•Nichols,"4 October 1983 in Kansas City, Missouri (USA)",,United States,102815,183 cm / 63 kg,,,,,,,
2004 Summer Olympics,Male,Shawn•Dulohery,Shawn•Dulohery,"4 May 1965 in Kansas City, Missouri (USA)",,United States,104820,182 cm / 107 kg,"US Army Marksmanship Unit, Fort Benning, Georgia (USA)",,,,,,
2004 Summer Olympics,Female,Brenda N.•Taylor,Brenda•Taylor,"9 February 1979 in St. Louis, Missouri (USA)",,United States,105010,172 cm / 61 kg,"Nike, Beaverton (USA)",,,,,,
