Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1932 Summer Olympics; 1936 Summer Olympics,Male,"James Crapo ""Jim""•Cristy, Jr.",Jim•Cristy,"22 January 1913 in Detroit, Michigan (USA)","7 June 1989 in Kalamazoo, Michigan (USA)",United States,51306,,"Lake Shore AC, Chicago (USA)",,,,,,
1960 Summer Olympics,Male,"William Thomas ""Bill""•Darnton",Bill•Darnton,"16 June 1940 in Flint, Michigan (USA)",,United States,51309,185 cm / 74 kg,"Detroit Athletic Club, Detroit (USA)",,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,"Richard Kempster ""Dick""•Degener",Dick•Degener,"14 March 1912 in Detroit, Michigan (USA)","24 August 1995 in Grand Rapids, Michigan (USA)",United States,51313,,"Detroit Athletic Club, Detroit (USA)",,,,,,
1960 Summer Olympics,Male,"Felix Jeffrey ""Jeff""•Farrell",Jeff•Farrell,"28 February 1937 in Detroit, Michigan (USA)",,United States,51331,183 cm / 70 kg,New Haven Swim Club,,,,,,
1952 Summer Olympics,Male,"Burwell Otis ""Bumpy""•Jones",Bumpy•Jones,"23 March 1933 in Detroit, Michigan (USA)",6 February 2021,United States,51424,,"Michigan Wolverines, Ann Arbor (USA)",Bumpy,,,,,
1936 Summer Olympics,Male,"Raymond ""Ray""•Kaye",Ray•Kaye,"16 February 1912 in Detroit, Michigan (USA)","17 July 1983 in Detroit, Michigan (USA)",United States,51435,,"Detroit Athletic Club, Detroit (USA)",,,,,,
1984 Summer Olympics,Male,Bruce D.•Kimball,Bruce•Kimball,"11 June 1963 in Ann Arbor, Michigan (USA)",,United States,51445,172 cm / 62 kg,Kimball Divers/University of Michigan,,,,,,
1948 Summer Olympics,Male,Howard Fenno•Patterson,Howard•Patterson,"18 September 1927 in Saginaw, Michigan (USA)","28 October 2000 in Frankenmuth, Michigan (USA)",United States,51517,,"Michigan State Spartans, East Lansing (USA)",,,,,,
1952 Summer Olympics,Male,Clarke Currie•Scholes,Clarke•Scholes,"25 November 1930 in Detroit, Michigan (USA)","5 February 2010 in Detroit, Michigan (USA)",United States,51551,191 cm / 79 kg,"Michigan State Spartans, East Lansing (USA)",,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,Gary Milburn•Tobian,Gary•Tobian,"14 August 1935 in Detroit, Michigan (USA)",,United States,51590,183 cm / 73 kg,"LAAC, Los Angeles (USA)",,,,,,
1996 Summer Olympics,Male,Kent C.•Steffes,Kent•Steffes,"23 June 1968 in Ann Arbor, Michigan (USA)",,United States,51970,200 cm / 100 kg,,,,,,,
1984 Summer Olympics,Female,"Laura Jean ""Laurie""•Flachmeier (-Corbelli)",Laurie•Flachmeier,"28 January 1957 in Detroit, Michigan (USA)",,United States,53232,184 cm / 75 kg,"TLU Bulldogs, Seguin, Texas (USA)",,,,,,
1984 Summer Olympics; 1988 Summer Olympics; 1996 Summer Olympics,Male,"Charles Frederick ""Karch""•Kiraly",Karch•Kiraly,"3 November 1960 in Jackson, Michigan (USA)",,United States,53299,190 cm / 86 kg,,,,,,,
1968 Summer Olympics,Male,"Lawrence Dean ""Larry""•Rundle",Larry•Rundle,"18 November 1944 in Detroit, Michigan (USA)",,United States,53313,186 cm / 75 kg,Westside Junior College,,,,,,
1968 Summer Olympics,Male,"Joseph Robert ""Joe""•Puleo",Joe•Puleo,"2 July 1942 in Detroit, Michigan (USA)",,United States,57014,170 cm / 82 kg,"York Barbell Club, York (USA)",,,,,,
1948 Summer Olympics; 1952 Summer Olympics; 1960 Summer Olympics; 1964 Summer Olympics,Male,"Norbert ""Norb""•Schemansky",Norb•Schemansky,"30 May 1924 in Detroit, Michigan (USA)","7 September 2016 in Dearborn, Michigan (USA)",United States,57018,181 cm / 90-121 kg,"York Barbell Club, York (USA)",,,,,,
1984 Summer Olympics,Male,"Steven Howard ""Steve""•Fraser",Steve•Fraser,"23 March 1958 in Hazel Park, Michigan (USA)",,United States,60634,175 cm / 90 kg,Michigan Wrestling Club,,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"David Gene ""Dave""•Hazewinkel",Dave•Hazewinkel,"8 September 1944 in Detroit, Michigan (USA)",,United States,60652,165 cm / 57 kg,"Minnesota Wrestling Club, (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"James Arthur ""Jim""•Hazewinkel",Jim•Hazewinkel,"8 September 1944 in Detroit, Michigan (USA)",,United States,60653,165 cm / 62 kg,"Minnesota Wrestling Club, (USA)",,,,,,
1928 Summer Olympics,Male,Robert Donald•Hewitt,Robert•Hewitt,"27 July 1906 in Traverse City, Michigan (USA)","18 January 1978 in Houghton Lake, Michigan (USA)",United States,60660,,"Michigan Wolverines, Ann Arbor (USA)",,,,,,
1992 Summer Olympics,Male,"Larry Lee ""Zeke""•Jones",Zeke•Jones,"2 December 1966 in Ypsilanti, Michigan (USA)",,United States,60675,162 cm / 52 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
1976 Summer Olympics,Male,John Kelly•Matthews,John•Matthews,"27 December 1951 in Flint, Michigan (USA)",,United States,60702,175 cm / 74 kg,Michigan Wrestling Club,,,,,,
1976 Summer Olympics,Male,"Joseph Earl ""Joe""•Sade, Jr.",Joe•Sade,"19 October 1952 in Detroit, Michigan (USA)",,United States,60750,160 cm / 62 kg,"Minnesota Wrestling Club, (USA)",,,,,,
1972 Summer Olympics,Male,"Christopher J. ""Chris""•Taylor",Chris•Taylor,"13 June 1950 in Dowagiac, Michigan (USA)","30 June 1979 in Story City, Iowa (USA)",United States,60777,196 cm / 182 kg,"Iowa State Cyclones, Ames (USA)",,,,,,
1924 Summer Olympics,Male,"Russell John ""Russ""•Vis",Russ•Vis,"22 June 1900 in Grand Rapids, Michigan (USA)","1 April 1990 in San Diego, California (USA)",United States,60787,,"LAAC, Los Angeles (USA)",,,,,,
1992 Summer Olympics,Male,Stephen Norris•Bourdow,Stephen•Bourdow,"2 January 1966 in Saginaw, Michigan (USA)",,United States,61430,193 cm / 89 kg,,,,,,,
1984 Summer Olympics,Male,"Stephen ""Steve""•Calder",Steve•Calder,"1 December 1957 in Detroit, Michigan (USA)",,Canada,61523,204 cm / 96 kg,,,,,,,
1936 Summer Olympics,Male,"Woodbridge ""Woody""•Metcalf",Woody•Metcalf,"23 June 1888 in Grosse Pointe, Michigan (USA)","11 July 1972 in Berkeley, California (USA)",United States,62997,,Richmond Yacht Club,,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Male,Warren Joseph•Montabone,Warren•Montabone,"28 June 1903 in Grand Rapids, Michigan (USA)","27 September 1999 in Nepean, Ontario (CAN)",Canada,66180,,"?, Montréal (CAN)",Monty,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Female,Alice Regina•Brown (-Harris),Alice•Brown,"20 September 1960 in Jackson, Michigan (USA)",,United States,77767,159 cm / 59 kg,Tiger World Class Athletic Club,,,,,,
1964 Summer Olympics,Female,Vivian Dolores•Brown (-Reed),Vivian•Brown,"17 December 1941 in Detroit, Michigan (USA)","20 August 1998 in Cleveland, Ohio (USA)",United States,77775,173 cm / 63 kg,"TSU Tigers, Nashville (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Female,"Francea Norma ""Francie""•Kraker (-Johnson, -Goodridge)",Francie•Kraker,"9 February 1947 in Ann Arbor, Michigan (USA)",,United States,77892,170 cm / 52 kg,"The Michigammes, Ann Arbor (USA)",,,,,,
1976 Summer Olympics,Female,"Deborah C. ""Deby""•LaPlante (Lansky-)",Deby•LaPlante,"3 April 1953 in Trenton, Michigan (USA)",,United States,77895,169 cm / 58 kg,"San Diego State Aztecs, San Diego (USA)",,,,,,
1992 Summer Olympics,Female,Penny Lou•Neer,Penny•Neer,"7 November 1960 in Hillsdale, Michigan (USA)",,United States,77923,183 cm / 75 kg,"Nike Coast Track Club, (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics; 2000 Summer Olympics,Female,"Constance Marie ""Connie""•Price-Smith",Connie•Price-Smith,"3 June 1962 in St. Charles, Michigan (USA)",,United States,77941,192 cm / 95 kg,Athletics West/Nike Coast/Reebok,,,,,,
1928 Summer Olympics,Male,"Frederick Pitt ""Fred""•Alderman",Fred•Alderman,"24 June 1905 in East Lansing, Michigan (USA)","15 September 1998 in Social Circle, Georgia (USA)",United States,78033,177 cm / 75 kg,"Illinois AC, Chicago (USA)",,,,,,
1928 Summer Olympics; 1932 Summer Olympics; 1936 Summer Olympics,Male,Lee Marion•Bartlett,Lee•Bartlett,"30 March 1907 in Hillsdale, Michigan (USA)","31 October 1972 in Dearborn Heights, Michigan (USA)",United States,78084,183 cm / 75 kg,Albion College,,,,,,
1924 Summer Olympics,Male,"James Kent ""Jim""•Brooker",Jim•Brooker,"12 August 1902 in Cass City, Michigan (USA)","25 September 1973 in Bay City, Michigan (USA)",United States,78154,180 cm,"Michigan Wolverines, Ann Arbor (USA)",,,,,,
1972 Summer Olympics; 1976 Summer Olympics,Male,"Charles Douglas ""Doug""•Brown",Doug•Brown,"1 March 1952 in Detroit, Michigan (USA)",,United States,78158,188 cm / 69 kg,"Tennessee Volunteers, Knoxville (USA) / Knoxville Track Club, Knoxville (USA)",,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,Avery•Brundage,Avery•Brundage,"28 September 1887 in Detroit, Michigan (USA)","8 May 1975 in Garmisch-Partenkirchen, Bayern (GER)",United States,78168,183 cm / 91 kg,"Chicago AA, Chicago (USA)",,,,,,
1960 Summer Olympics; 1964 Summer Olympics,Male,Dyrol Jay•Burleson,Dyrol•Burleson,"27 April 1940 in Saginaw, Michigan (USA)",,United States,78176,187 cm / 72 kg,"Oregon Track Club, Eugene (USA)",,,,,,
1964 Summer Olympics,Male,"Warren Jay ""Rex""•Cawley",Rex•Cawley,"6 July 1940 in Highland Park, Michigan (USA)","21 January 2022 in Orange, California (USA)",United States,78217,183 cm / 75 kg,"Pasadena Athletic and Country Club, Pasadena (USA)",,,,,,
1960 Summer Olympics,Male,"Clifton Emmett ""Cliff""•Cushman",Cliff•Cushman,"2 June 1938 in Cedarville, Michigan (USA)","25 September 1966 in near Hải Phòng, Hải Phòng (VIE)",United States,78291,188 cm / 72 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
1984 Summer Olympics; 1988 Summer Olympics; 1992 Summer Olympics,Male,Brian Lee•Diemer,Brian•Diemer,"10 October 1961 in Grand Rapids, Michigan (USA)",,United States,78323,176 cm / 64 kg,Athletics West/Nike International,,,,,,
1928 Summer Olympics,Male,"John Kenneth ""Ken""•Doherty",Ken•Doherty,"16 May 1905 in Detroit, Michigan (USA)","19 April 1996 in Lancaster, Pennsylvania (USA)",United States,78330,185 cm / 75 kg,Cadillac Athletic Club,,,,,,
1992 Summer Olympics,Male,Darnell Kenneth•Hall,Darnell•Hall,"26 September 1971 in Detroit, Michigan (USA)",,United States,78500,183 cm / 78 kg,"Blinn College, Brenham (USA)",,,,,,
1996 Summer Olympics,Male,Brian•Hyde,Brian•Hyde,"13 October 1972 in ?, Michigan (USA)",,United States,78588,180 cm / 65 kg,College of William & Mary,,,,,,
1968 Summer Olympics,Male,"Ronald Craig ""Ron""•Kutschinski",Ron•Kutschinski,"28 August 1947 in Grand Rapids, Michigan (USA)",,United States,78670,183 cm / 66 kg,"Michigan Wolverines, Ann Arbor (USA)",,,,,,
1996 Summer Olympics,Male,Paul•McMullen,Paul•McMullen,"19 February 1972 in Cadillac, Michigan (USA)","4 March 2021 in Cadillac, Michigan (USA)",United States,78773,190 cm / 82 kg,"Eastern Michigan Eagles, Ypsilanti (USA)",,,,,,
