Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1988 Summer Olympics,Male,Lee Vernon•McNeill,Lee•McNeill,"2 December 1964 in Lumberton, North Carolina (USA)","29 September 2021 in Fayetteville, North Carolina (USA)",United States,78774,165 cm / 65 kg,"Mazda Optimist Track Club, (USA)",,,,,,
1984 Summer Olympics,Male,"Michael Keith ""Mike""•McRae",Mike•McRae,"9 July 1955 in Pembroke, North Carolina (USA)",,United States,78775,185 cm / 81 kg,Bay Area Striders,,,,,,
1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Male,Dennis Allen•Mitchell,Dennis•Mitchell,"20 February 1966 in Havelock, North Carolina (USA)",,United States,78798,175 cm / 70 kg,Elite/Mazda Optimists Track Club/Mizuno Track Club,,,,,,
1956 Summer Olympics,Male,Joel Warren•Shankle,Joel•Shankle,"2 March 1933 in Fines Creek, North Carolina (USA)","8 April 2015 in Culpeper, Virginia (USA)",United States,79021,193 cm / 79 kg,"Duke Blue Devils, Durham (USA)",,,,,,
1948 Summer Olympics; 1952 Summer Olympics,Male,"Floyd Macon•Simmons, Jr.",Floyd•Simmons,"10 April 1923 in Charlotte, North Carolina (USA)","1 April 2008 in Myers Park, Charlotte, North Carolina (USA)",United States,79043,183 cm / 80 kg,"North Carolina Tar Heels, Chapel Hill (USA) / LAAC, Los Angeles (USA)",Chunk,,,,,
1936 Summer Olympics,Male,Harry Webb•Williamson,Harry•Williamson,"11 July 1913 in High Point, North Carolina (USA)","8 April 2000 in Charlotte, North Carolina (USA)",United States,79200,173 cm / 64 kg,"North Carolina Tar Heels, Chapel Hill (USA)",,,,,,
1976 Summer Olympics,Female,Kathy Laverne•McMillan (-Ray),Kathy•McMillan,"7 November 1957 in Raeford, North Carolina (USA)",,United States,79569,170 cm / 57 kg,"TSU Tigers, Nashville (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Female,Melissa Renee•Morrison (-Howard),Melissa•Morrison,"9 July 1971 in Mooresville, North Carolina (USA)",,United States,89152,164 cm / 56 kg,Reebok,,,,,,
2000 Summer Olympics,Female,Passion J.•Richardson,Passion•Richardson,"25 January 1975 in Fort Bragg, North Carolina (USA)",,United States,89161,155 cm / 51 kg,"Nike, Beaverton (USA)",,,,,,
2000 Summer Olympics,Male,Calvin Vance•Brock,Calvin•Brock,"22 January 1975 in Charlotte, North Carolina (USA)",,United States,90050,185 cm / 101 kg,Charlotte Boxing Academy,The Boxing Banker,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Male,Henry•Nuzum,Henry•Nuzum,"4 March 1977 in Chapel Hill, North Carolina (USA)",,United States,92729,190 cm / 96 kg,Princeton Training Centre,,,,,,
2000 Summer Olympics,Male,"William Howell ""Bill""•Keever",Bill•Keever,"14 March 1974 in Rutherfordton, North Carolina (USA)",,United States,93185,178 cm / 77 kg,,,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,Hunter Craig•Kemper,Hunter•Kemper,"4 May 1976 in Charlotte, North Carolina (USA)",,United States,94334,191 cm / 74 kg,,,,,,,
2004 Summer Olympics,Male,"Chris•Ennis, Jr.","Chris•Ennis, Jr.","13 July 1976 in Raleigh, North Carolina (USA)",,United States,105107,185 cm / 71 kg,,,,,,,
2004 Summer Olympics,Male,Randolph Duane•Ross,Duane•Ross,"5 December 1972 in Shelby, North Carolina (USA)",,United States,105823,182 cm / 83 kg,"Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,"Christopher Emmanuel ""Chris""•Paul",Chris•Paul,"6 May 1985 in Winston-Salem, North Carolina (USA)",,United States,113624,183 cm / 83 kg,"New Orleans Pelicans, New Orleans (USA) / Los Angeles Clippers, Los Angeles (USA)",,,,,,
2008 Summer Olympics,Female,Blake•Russell (Phillips-),Blake•Russell,"24 July 1975 in Winston-Salem, North Carolina (USA)",,United States,114852,165 cm / 48 kg,Reebok,,,,,,
2008 Summer Olympics,Male,Travis•Padgett,Travis•Padgett,"13 December 1986 in Shelby, North Carolina (USA)",,United States,115518,173 cm / 79 kg,"adidas, Herzogenaurach (GER)",,,,,,
2008 Summer Olympics,Male,Michael Allen Oswald•Bingham,Michael•Bingham,"13 April 1986 in Sylva, North Carolina (USA)",,Great Britain,115551,183 cm / 75 kg,"Wake Forest Demon Deacons, Winston-Salem (USA)",,,,,,
2008 Summer Olympics,Female,Erika•Stewart Layne,Erika•Stewart,"2 August 1990 in Durham, North Carolina (USA)",,Colombia,115749,170 cm / 60 kg,"Marlins of Raleigh-Wolfpack Aquatics, USA",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,"Richard ""Ricky""•Berens",Ricky•Berens,"21 April 1988 in Charlotte, North Carolina (USA)",,United States,115815,188 cm / 93 kg,"Texas Longhorns, Austin (USA)",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Caroline•Lind,Caroline•Lind,"11 October 1982 in Greensboro, North Carolina (USA)",,United States,118000,183 cm / 80 kg,"Princeton Tigers, Princeton (USA)",,,,,,
2012 Summer Olympics,Male,Wayne Courtney•Davis,Wayne•Davis,"22 August 1991 in Raleigh, North Carolina (USA)",,Trinidad and Tobago,125963,171 cm / 70 kg,"Texas A&M Aggies, College Station (USA)",,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Male,Sean Patrick•Furey,Sean•Furey,"31 August 1982 in Greenville, North Carolina (USA)",,United States,126083,188 cm / 90 kg,,,,,,,
2012 Summer Olympics,Male,"Nicholas Montgomery ""Nick""•McCrory",Nick•McCrory,"9 August 1991 in Durham, North Carolina (USA)",,United States,126576,178 cm / 74 kg,"Duke Blue Devils, Durham (USA)",,,,,,
2012 Summer Olympics,Male,John Robert•Isner,John•Isner,"26 April 1985 in Greensboro, North Carolina (USA)",,United States,126628,206 cm / 111 kg,,Marathon Man,,,,,
2012 Summer Olympics,Male,Manteo•Mitchell,Manteo•Mitchell,"6 July 1987 in Shelby, North Carolina (USA)",,United States,127089,185 cm / 79 kg,,,,,,,
2016 Summer Olympics,Female,Morgan Paige•Brian,Morgan•Brian,"26 February 1993 in Kinston, North Carolina (USA)",,United States,132093,170 cm / 58 kg,"Houston Dash, Houston (USA)",,,,,,
2016 Summer Olympics,Female,Kathleen Somers•Baker,Kathleen•Baker,"28 February 1997 in Winston-Salem, North Carolina (USA)",,United States,132154,173 cm / 68 kg,"California Golden Bears, Berkeley (USA)","Thleen, Thleen Bean, Thleen Bean the Green Bean, Little Bean",,,,,
2020 Summer Olympics,Female,Naomi Melissa•Graham,Naomi•Graham,"15 May 1989 in Fayetteville, North Carolina (USA)",,United States,147150,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,Evy•Leibfarth,Evy•Leibfarth,"26 January 2004 in Sylva, North Carolina (USA)",,United States,147158,163 cm / 50 kg,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,Mary Carolynn•Tucker,Mary•Tucker,"20 July 2001 in Pineville, North Carolina (USA)",,United States,147242,160 cm / 55 kg,,,,,,,
2020 Summer Olympics,Female,Claire Marie•Curzan,Claire•Curzan,"30 June 2004 in Cary, North Carolina (USA)",,United States,147272,,"TAC Titans, Cary (USA)",,,,,,
2020 Summer Olympics,Male,Ryder Michael•Ryan,Ryder•Ryan,"11 May 1995 in Huntersville, North Carolina (USA)",,United States,147391,188 cm,"Round Rock Express, Round Rock (USA)",,,,,,
2020 Summer Olympics,Male,"Ikechukwu “Ike""•Nwamu",Ike•Nwamu,"3 June 1993 in Greensboro, North Carolina (USA)",,Nigeria,147669,196 cm / 92 kg,"BC Samara, Samara (RUS)",,,,,,
2024 Summer Olympics,Female,Cassidie Cierra•Burdick,Cierra•Burdick,"30 September 1993 in Charlotte, North Carolina (USA)",,United States,150894,,Tennessee,,,,,,
2024 Summer Olympics,Female,Kaylyn•Brown,Kaylyn•Brown,"31 December 2004 in Charlotte, North Carolina (USA)",,United States,150625,,,,,,,,
2024 Summer Olympics,Female,Veronica•Fraley,Veronica•Fraley,"27 May 2000 in Raleigh, North Carolina (USA)",,United States,150644,,Vanderbilt University,,,,,,
2024 Summer Olympics,Male,"Wardell Stephen ""Steph""•Curry",Steph•Curry,"14 March 1988 in Charlotte, North Carolina (USA)",,United States,150906,,"Golden State Warriors, Oakland (USA)",,,,,,
2024 Summer Olympics,Male,Gianluca Cristiano•Busio,Gianluca•Busio,"28 May 2002 in Greensboro, North Carolina (USA)",,United States,152442,172 cm / 65 kg,"Venezia, Venezia (ITA)",,,,,,
2024 Summer Olympics,Female,"Samantha Kate ""Sammy""•Sullivan (-Schnell)",Sammy•Sullivan,"22 May 1998 in Fayetteville, North Carolina (USA)",,United States,153625,,,,,,,,
