Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1956 Summer Olympics,Male,"Desmond Dalworth ""Des""•Koch",Des•Koch,"10 May 1932 in Lincoln County, Tennessee (USA)","26 January 1991 in Los Angeles, California (USA)",United States,78663,183 cm / 95 kg,"US Air Force, (USA)",,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Male,John Thomas•Pennel,John•Pennel,"25 July 1940 in Memphis, Tennessee (USA)","26 September 1993 in Santa Monica, California (USA)",United States,78888,177 cm / 76 kg,"Southern California Striders, Anaheim (USA)",,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Male,William Octavius•Spencer,William•Spencer,"30 July 1900 in Jackson, Tennessee (USA)","14 July 1983 in Starkville, Mississippi (USA)",United States,79078,176 cm / 60 kg,"Chicago AA, Chicago (USA)",,,,,,
1956 Summer Olympics,Male,"Theodore Stanley Richardson ""Ted""•Wheeler",Ted•Wheeler,"30 January 1931 in Chattanooga, Tennessee (USA)","17 November 2022 in Iowa City, Iowa (USA)",United States,79184,193 cm / 77 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
2000 Summer Olympics,Male,"Anthony E. ""Tony""•Cosey",Tony•Cosey,"5 October 1974 in Knoxville, Tennessee (USA)",,United States,89112,180 cm / 66 kg,"adidas, Herzogenaurach (GER)",,,,,,
2000 Summer Olympics,Female,Linden•Wiesman (-Ryan),Linden•Wiesman,"23 January 1975 in Columbia, Tennessee (USA)",,United States,90751,175 cm / 64 kg,,,,,,,
2000 Summer Olympics,Female,Julia Gray•Stowers (-Dilworth),Julia•Stowers,"18 March 1982 in Knoxville, Tennessee (USA)",,United States,94025,185 cm / 66 kg,"Pilot Aquatic Club, Knoxville (USA)",,,,,,
2004 Summer Olympics,Male,"Ronald ""Ron""•Siler",Ron•Siler,"8 April 1980 in Knoxville, Tennessee (USA)",,United States,106171,165 cm / 50 kg,"Millvale Golden Gloves Gym, Cincinnati",,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,"Jeffrey Brian ""Jeff""•Powers",Jeff•Powers,"21 January 1980 in Chattanooga, Tennessee (USA)",,United States,109481,201 cm / 108 kg,"UC Irvine Anteaters, Irvine (USA) / NYAC, New York (USA)",,,,,,
2012 Summer Olympics,Male,Davis Edward•Tarwater,Davis•Tarwater,"24 March 1984 in Knoxville, Tennessee (USA)",,United States,126745,185 cm / 85 kg,,,,,,,
2012 Summer Olympics,Female,Caroline•Queen,Caroline•Queen,"5 March 1992 in Knoxville, Tennessee (USA)",,United States,126757,157 cm / 66 kg,,Bam Bam,,,,,
2012 Summer Olympics,Female,Chantae•McMillan,Chantae•McMillan,"1 May 1988 in Clarksville, Tennessee (USA)",,United States,127103,173 cm / 69 kg,"Nebraska Cornhuskers, Lincoln (USA)",,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Female,Samantha•Roberts,Samantha•Roberts,"21 April 2000 in Memphis, Tennessee (USA)",,Antigua and Barbuda,128872,172 cm / 64 kg,Wadadli Aquatic Racers (Antigua and Barbuda),,,,,,
2016 Summer Olympics,Male,Brian Richard•Baker,Brian•Baker,"30 April 1985 in Nashville, Tennessee (USA)",,United States,136371,191 cm / 77 kg,,,,,,,
2020 Summer Olympics,Female,Ava•Stewart,Ava•Stewart,"30 September 2005 in Lebanon, Tennessee (USA)",,Canada,141407,,"Gemini Gymnastics, Oshawa (CAN)",,,,,,
2020 Summer Olympics,Female,Erica Marsha•Bougard,Erica•Bougard,"26 July 1993 in Memphis, Tennessee (USA)",,United States,147107,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,"Alexandra ""Alex""•Walsh",Alex•Walsh,"31 July 2001 in Nashville, Tennessee (USA)",,United States,147266,183 cm,"Virginia Cavaliers, Charlottesville (USA) / Nashville Aquatic Club, Nashville (USA)",,,,,,
2020 Summer Olympics,Male,Alex•Young,Alex•Young,"1 September 1994 in Nashville, Tennessee (USA)",,United States,147312,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Male,"John ""Brody""•Malone",Brody•Malone,"7 January 2000 in Johnson City, Tennessee (USA)",,United States,147423,168 cm,,,,,,,
2020 Summer Olympics,Male,Tennys•Sandgren,Tennys•Sandgren,"22 July 1991 in Gallatin, Tennessee (USA)",,United States,147483,188 cm,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Male,Wesley Brian•Kitts,Wesley•Kitts,"22 May 1990 in Knoxville, Tennessee (USA)",,United States,147503,180 cm / 108 kg,,,,,,,
2024 Summer Olympics,Female,Rhyne•Howard,Rhyne•Howard,"29 April 2000 in Cleveland, Tennessee (USA)",,United States,150897,,Kentucky,,,,,,
2024 Summer Olympics,Male,Harrison Foster•Williams,Harrison•Williams,"7 March 1996 in Memphis, Tennessee (USA)",,United States,150660,,,,,,,,
2024 Summer Olympics,Female,"Grace Sun ""Sunny""•Choi",•Sunny,"10 November 1988 in Cookeville, Tennessee (USA)",,United States,151003,,Wharton School of Business,,,,,,
2024 Summer Olympics,Female,Gretchen Claire•Walsh,Gretchen•Walsh,"29 January 2003 in Nashville, Tennessee (USA)",,United States,154785,,,,,,,,
2024 Summer Olympics,Male,Seth Francis•Rider,Seth•Rider,"6 March 1997 in Germantown, Tennessee (USA)",,United States,2104549,,,,,,,,
