Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1936 Summer Olympics,Male,"Conrad Stanton•Babcock, Jr.",Stanton•Babcock,"12 January 1904 in Fort Leavenworth, Kansas (USA)","10 March 1979 in Carmel-by-the-Sea, California (USA)",United States,11576,,"US Army, (USA)",,,,,,
1936 Summer Olympics,Male,John Murphy•Willems,John•Willems,"24 December 1901 in Fort Leavenworth, Kansas (USA)","14 September 1976 in San Diego, California (USA)",United States,13005,,"US Army, (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"James Cunningham ""Jimmy""•Wofford",Jimmy•Wofford,"3 November 1944 in Junction City, Kansas (USA)","2 February 2023 in Upperville, Virginia (USA)",United States,13012,173 cm / 70 kg,,,,,,,
1956 Summer Olympics; 1964 Summer Olympics; 1968 Summer Olympics,Male,Jack Wayne•Disney,Jack•Disney,"15 June 1930 in Topeka, Kansas (USA)",,United States,14166,171 cm / 73 kg,"North Hollywood Wheelmen, Los Angeles (USA)",,,,,,
1932 Summer Olympics,Male,Harold Alton•Corbin,Harold•Corbin,"31 December 1906 in Winfield, Kansas (USA)","12 June 1988 in Sherman Oaks, California (USA)",United States,23683,,"LAAC, Los Angeles (USA)",,,,,,
1932 Summer Olympics,Male,Ralph Bearce•Faulkner,Ralph•Faulkner,"20 July 1891 in Abilene, Kansas (USA)","28 January 1987 in Burbank, California (USA)",United States,23700,,"LAAC, Los Angeles (USA)",,,,,,
1928 Summer Olympics,Male,Glenn Herbert•Berry,Glenn•Berry,"4 November 1904 in Strauss, Kansas (USA)","31 October 1995 in Templeton, California (USA)",United States,31292,,"LAAC, Los Angeles (USA)",,,,,,
1932 Summer Olympics,Male,Dallas Denver•Bixler,Dallas•Bixler,"17 February 1910 in Hutchinson, Kansas (USA)","13 August 1990 in Buena Park, California (USA)",United States,31296,,"LAAC, Los Angeles (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,Anna Banana•Seaton (-Huntington),Anna•Seaton,"12 February 1964 in Topeka, Kansas (USA)",,United States,40509,172 cm / 64 kg,,,,,,,
1976 Summer Olympics,Male,John Albert•Matthews,John•Matthews,"30 September 1951 in Wichita, Kansas (USA)",,United States,40775,193 cm / 96 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
1952 Summer Olympics,Male,Henry Arthur•Proctor,Henry•Proctor,"19 October 1929 in Baxter Springs, Kansas (USA)","13 April 2005 in Camas, Washington (USA)",United States,40840,,,,,,,,
1960 Summer Olympics,Male,"Warren Edwards ""Skip""•Sweetser, III",Skip•Sweetser,"29 August 1936 in Kansas City, Kansas (USA)",,United States,40899,193 cm / 79 kg,"US Navy, (USA)",,,,,,
1976 Summer Olympics,Female,Margaret•Murdock (Thompson-),Margaret•Murdock,"25 August 1942 in Topeka, Kansas (USA)",,United States,44593,163 cm / 73 kg,"US Army Reserve, (USA)",,,,,,
1924 Summer Olympics,Male,"Frederick Rudolph ""Fred""•Etchen, Sr.",Fred•Etchen,"25 September 1884 in Coffeyville, Kansas (USA)","6 November 1961 in Phoenix, Arizona (USA)",United States,44654,183 cm,,,,,,,
1968 Summer Olympics,Male,Lawrence Ray•Stafford,Ray•Stafford,"18 April 1947 in St. Francis, Kansas (USA)",,United States,44770,175 cm / 68 kg,"US Army, (USA)",,,,,,
1932 Summer Olympics,Male,Ernest Elwood•Tippin,Ernest•Tippin,"7 April 1890 in Mankato, Kansas (USA)",30 October 1958,United States,44780,,,,,,,,
1996 Summer Olympics,Female,Catherine Mai-Lan•Fox,Catherine•Fox,"15 December 1977 in Roeland Park, Kansas (USA)",,United States,51022,162 cm / 54 kg,Kansas City Blazers,,,,,,
1976 Summer Olympics,Male,"Keith Cawthon ""Casey""•Converse",Casey•Converse,"21 September 1957 in Topeka, Kansas (USA)",,United States,51301,186 cm / 62 kg,"Mission Viejo Nadadores, Mission Viejo (USA) / University of Alabama, Tuscaloosa (USA)",,,,,,
1924 Summer Olympics,Male,"Clarence Elmer ""Bud""•Pinkston",Bud•Pinkston,"2 February 1900 in Wichita, Kansas (USA)","18 November 1961 in Detroit, Michigan (USA)",United States,51523,,"Olympic Club, San Francisco (USA)",,,,,,
1928 Summer Olympics,Male,Paul Curkeet•Samson,Paul•Samson,"12 June 1905 in Emporia, Kansas (USA)","10 February 1982 in Oakland, California (USA)",United States,51547,198 cm / 114 kg,"Illinois AC, Chicago (USA)",Buck,,,,,
1964 Summer Olympics,Male,"Charles Tomlinson ""Chuck""•Nelson",Chuck•Nelson,"14 April 1933 in Topeka, Kansas (USA)",,United States,53306,183 cm / 82 kg,"Hollywood Comets, Los Angeles (USA) / Stockton YMCA, Stockton (USA)",,,,,,
1984 Summer Olympics,Male,Marc Robert•Waldie,Marc•Waldie,"24 August 1955 in Wichita, Kansas (USA)",,United States,53328,193 cm / 84 kg,,,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,Ronald Duane•Severa,Ronald•Severa,"13 August 1936 in Munden, Kansas (USA)",,United States,54966,180 cm / 70 kg,Lynwood Swim Club,,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,Lee Dale•Allen,Lee•Allen,"28 December 1934 in St. Francis, Kansas (USA)","11 June 2012 in ?, California (USA)",United States,60560,167 cm / 63 kg,"Multnomah AC, Portland (USA)",,,,,,
1988 Summer Olympics,Male,Anthony Stanley•Amado,Anthony•Amado,"28 February 1963 in Topeka, Kansas (USA)",,United States,60561,160 cm / 57 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,"Melvin Lavon•Douglas, III",Melvin•Douglas,"21 August 1963 in Topeka, Kansas (USA)",,United States,60613,175 cm / 97 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
1932 Summer Olympics,Male,Peter Joseph•Mehringer,Peter•Mehringer,"15 July 1910 in Jetmore, Kansas (USA)","27 August 1987 in Pullman, Washington (USA)",United States,60708,,"Kansas Jayhawks, Lawrence (USA)",Kansas Whirlwind,,,,,
1956 Summer Olympics,Male,Myron Willis•Roderick,Myron•Roderick,"15 September 1934 in Anthony, Kansas (USA)",28 December 2011,United States,60744,166 cm / 62 kg,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,Lisa•Neuburger,Lisa•Neuburger,"26 September 1965 in Wichita, Kansas (USA)",,United States Virgin Islands,61020,170 cm / 59 kg,St. Croix Yacht Club,,,,,,
1992 Summer Olympics,Male,"Douglas James ""Doug""•Kern",Doug•Kern,"10 July 1963 in Fort Riley, Kansas (USA)",,United States,62590,190 cm / 88 kg,,,,,,,
1988 Summer Olympics; 1996 Summer Olympics,Female,"Sandra ""Sandy""•Myers Brown",Sandy•Myers,"9 January 1961 in Little River, Kansas (USA)",,Spain,67131,168 cm / 58 kg,Milla Madrid-adidas,,,,,,
1968 Summer Olympics,Female,"Julia Marie ""Judy""•Dyer",Judy•Dyer,"9 May 1948 in Topeka, Kansas (USA)",,United States,77816,163 cm / 57 kg,"TSU Tigers, Houston (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,Walter Thane•Baker,Thane•Baker,"4 October 1931 in Elkhart, Kansas (USA)",,United States,78067,183 cm / 72 kg,"US Air Force, (USA)",,,,,,
1996 Summer Olympics,Male,"Edward ""Ed""•Broxterman",Ed•Broxterman,"28 November 1973 in Baileyville, Nemaha, Kansas (USA)",,United States,78166,196 cm / 77 kg,"Kansas State Wildcats, Manhattan (USA)",,,,,,
1972 Summer Olympics,Male,Preston Morrand•Carrington,Preston•Carrington,"12 June 1949 in Topeka, Kansas (USA)",,United States,78207,183 cm / 70 kg,"Wichita State Shockers, Wichita (USA)",,,Syed Abdul Mutfi,,,
1932 Summer Olympics,Male,Clifford Clyde•Coffman,Clyde•Coffman,"2 June 1911 in Ford, Kansas (USA)","4 March 2001 in Mesquite, Texas (USA)",United States,78242,180 cm / 75 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
1976 Summer Olympics,Male,"Samuel Linn ""Sam""•Colson",Sam•Colson,"24 March 1951 in Beloit, Kansas (USA)",,United States,78250,195 cm / 120 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,Glenn Vernice•Cunningham,Glenn•Cunningham,"4 August 1909 in Atlanta, Kansas (USA)","10 March 1988 in Menifee, Arkansas (USA)",United States,78288,178 cm / 70 kg,New York Curb Exchange Athletic Association,The Iron Man of Kansas,,,,,
1996 Summer Olympics,Male,"Stephen Thomas ""Steve""•Fritz",Steve•Fritz,"1 November 1967 in Gypsum, Kansas (USA)",,United States,78424,191 cm / 86 kg,Accusplit,,,,,,
1964 Summer Olympics,Male,Paul Irvin•Herman,Paul•Herman,"7 March 1941 in Reserve, Kansas (USA)",,United States,78548,188 cm / 79 kg,"US Army, (USA)",,,,,,
1996 Summer Olympics,Male,Reynold Scott•Huffman,Scott•Huffman,"30 November 1964 in Quinter, Kansas (USA)",,United States,78582,175 cm / 75 kg,"Foot Locker Athletic Club, New York (USA)",,,,,,
1928 Summer Olympics,Male,"John Henry ""Johnny""•Kuck",Johnny•Kuck,"27 April 1905 in Wilson, Kansas (USA)","21 September 1986 in Halstead, Kansas (USA)",United States,78669,190 cm / 102 kg,"LAAC, Los Angeles (USA)",,,,,,
1936 Summer Olympics,Male,"Harold William ""Hal""•Manning",Hal•Manning,"9 January 1909 in Sedgwick, Kansas (USA)","26 January 2003 in Wichita, Kansas (USA)",United States,78734,176 cm / 64 kg,,,,,,,
1932 Summer Olympics,Male,"William Waring ""Bill""•Miller",Bill•Miller,"1 November 1912 in Dodge City, Kansas (USA)","13 November 2008 in Paradise Valley, Arizona (USA)",United States,78793,172 cm / 70 kg,"Stanford Cardinal, Stanford (USA)",,,,,,
1924 Summer Olympics,Male,Emerson Carlysle•Norton,Emerson•Norton,"16 November 1900 in Kansas City, Kansas (USA)","10 March 1986 in Seminole, Florida (USA)",United States,78848,184 cm / 79 kg,"Georgetown Hoyas, Washington (USA)",,,,,,
1924 Summer Olympics,Male,Ivan Harris•Riley,Ivan•Riley,"31 December 1900 in Newton, Kansas (USA)","28 October 1943 in Kansas City, Kansas (USA)",United States,78952,183 cm / 74 kg,"Illinois AC, Chicago (USA)",,,,,,
1964 Summer Olympics; 1968 Summer Olympics; 1972 Summer Olympics,Male,"James Ronald ""Jim""•Ryun",Jim•Ryun,"29 April 1947 in Wichita, Kansas (USA)",,United States,78987,188 cm / 76 kg,Club West,,,,,,
1936 Summer Olympics,Male,Archie Joseph•San Romani,Archie•San Romani,"17 September 1912 in Frontenac, Kansas (USA)","7 November 1994 in Auberry, California (USA)",United States,78993,180 cm / 68 kg,"Kansas State Wildcats, Manhattan (USA)",,,,,,
1952 Summer Olympics,Male,"David Wesley ""Wes""•Santee",Wes•Santee,"25 March 1932 in Ashland, Kansas (USA)","14 November 2010 in Eureka, Kansas (USA)",United States,78995,185 cm / 68 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
1972 Summer Olympics,Male,"Kenneth Lloyd ""Ken""•Swenson",Ken•Swenson,"18 April 1948 in Clay Center, Kansas (USA)",,United States,79105,177 cm / 66 kg,"US Army, (USA)",,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Male,Ray Bates•Watson,Ray•Watson,"10 December 1898 in Garden City, Kansas (USA)","September 1974 in Quincy, Illinois (USA)",United States,79170,181 cm / 68 kg,"Illinois AC, Chicago (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Male,Maurice•Greene,Maurice•Greene,"23 July 1974 in Kansas City, Kansas (USA)",,United States,89129,176 cm / 80 kg,"Nike, Beaverton (USA) / HSI, Irvine (USA)",The Kansas Cannonball,,,,,
2000 Summer Olympics,Male,Nathan•Leeper,Nathan•Leeper,"13 June 1977 in Greensburg, Kansas (USA)",,United States,89146,188 cm / 82 kg,"Nike, Beaverton (USA)",,,,,,
2000 Summer Olympics,Female,Sarah Beth•Noriega,Sarah•Noriega,"24 April 1976 in Ulysses, Kansas (USA)",,United States,94587,187 cm / 70 kg,"Loyola Marymount Lions, Los Angeles (USA)",,,,,,
2004 Summer Olympics,Female,Ruth Ellen•Riley,Ruth•Riley,"28 August 1979 in Ransom, Kansas (USA)",,United States,103093,195 cm / 88 kg,"Detroit Shock, Detroit (USA)",,,,,,
2004 Summer Olympics,Female,Caroline Cadman•Bruce (-McAndrew),Caroline•Bruce,"9 June 1986 in Wichita, Kansas (USA)",,United States,103760,172 cm / 67 kg,Wichita Swim Club,,,,,,
2004 Summer Olympics; 2008 Summer Olympics,Male,"Calvin Thomas ""C. J.""•Bruton, Jr.",C. J.•Bruton,"13 December 1975 in Wichita, Kansas (USA)",,Australia,108468,188 cm / 83 kg,"Sydney Kings, Sydney (AUS) / Breakers, Auckland (NZL)",,,,,,
2008 Summer Olympics,Male,Brian Matthew•Duensing,Brian•Duensing,"22 February 1983 in Marysville, Kansas (USA)",,United States,113431,183 cm / 93 kg,"Rochester Red Wings, Rochester (USA)",,,,,,
2008 Summer Olympics,Male,Christian•Smith,Christian•Smith,"31 October 1983 in Rozel, Kansas (USA)",,United States,115319,188 cm / 75 kg,"Oregon Track Club, Eugene (USA) / Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics,Female,Natalie•Woolfolk (-Burgener),Natalie•Woolfolk,"7 November 1983 in Protection, Kansas (USA)",,United States,116272,160 cm / 63 kg,,,,,,,
2012 Summer Olympics,Male,Andrew•Pink,Andrew•Pink,"25 January 1983 in Kansas City, Kansas (USA)",,Great Britain,122979,192 cm / 86 kg,"Canteleu Maromme Volley Ball, Maromme (FRA)",,,,,,
2012 Summer Olympics,Male,Isiah•Young,Isiah•Young,"5 January 1990 in Manhattan, Kansas (USA)",,United States,127126,180 cm / 79 kg,"Ole Miss Rebels, Oxford, Mississippi (USA)",,,,,,
2016 Summer Olympics,Female,Lydia•Paterson,Lydia•Paterson,"17 October 1996 in Kansas City, Kansas (USA)",,United States,132149,163 cm / 70 kg,,,,,,,
2016 Summer Olympics,Male,Miles•Ukaoma,Miles•Ukaoma,"21 July 1992 in Maize, Kansas (USA)",,Nigeria,135294,186 cm / 84 kg,,,,,,,
2016 Summer Olympics,Male,Nico Miguel•Hernandez,Nico•Hernandez,"4 January 1996 in Wichita, Kansas (USA)",,United States,136288,165 cm / 49 kg,"Northside 316 Boxing, Wichita (USA)",,,,,,
2020 Summer Olympics,Female,Sierra Denae•Hyland,Sierra•Hyland,"3 March 1995 in Shawnee, Kansas (USA)",,Mexico,145253,,,,,,,,
2020 Summer Olympics,Female,"Adrianna Nichole ""A. D.""•Franch",A. D.•Franch,"12 November 1990 in Salina, Kansas (USA)",,United States,147183,175 cm,,,,,,,
2020 Summer Olympics,Female,Michelle Elizabeth•Bartsch-Hackley,Michelle•Bartsch-Hackley,"12 February 1990 in Kansas City, Kansas (USA)",,United States,147299,190 cm / 78 kg,,,,,,,
2020 Summer Olympics,Male,"Derek ""Bubba""•Starling",Bubba•Starling,"3 August 1992 in Gardner, Kansas (USA)",,United States,147381,193 cm,,,,,,,
2024 Summer Olympics,Male,Vernon•Turner,Vernon•Turner,"21 August 1998 in Kansas City, Kansas (USA)",,United States,150682,,,,,,,,
