Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1972 Summer Olympics; 1976 Summer Olympics,Female,Linda Ann•Myers,Linda•Myers,"19 June 1947 in York, Pennsylvania (USA)",,United States,2211,170 cm / 62 kg,York Archers,,,,,,
1984 Summer Olympics,Female,Ruth E.•Rowe,Ruth•Rowe,"11 March 1947 in Pittsburgh, Pennsylvania (USA)",,United States,2216,185 cm / 63 kg,,,,,,,
1988 Summer Olympics,Female,"Melanie•Skillman (Soltysik-, -Hull)",Melanie•Skillman,"23 September 1954 in Reading, Pennsylvania (USA)",,United States,2218,155 cm / 59 kg,,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,"Rodney E. ""Rod""•White",Rod•White,"1 March 1977 in Sharon, Pennsylvania (USA)",,United States,2253,183 cm / 78 kg,,,,,,,
1972 Summer Olympics,Male,John Chester•Williams,John•Williams,"12 September 1953 in Erie, Pennsylvania (USA)",,United States,2254,189 cm / 73 kg,"US Army, (USA)",,,,,,
1924 Summer Olympics,Female,"Marion Hall•Jessup (Zinderstein-, -MacLure)",Marion•Jessup,"6 May 1896 in Allentown, Pennsylvania (USA)","14 August 1980 in Litchfield County, Connecticut (USA)",United States,2734,163 cm,,,,,,,
1972 Summer Olympics,Male,"Kenneth Robert ""Ken""•James",Ken•James,"19 January 1945 in Curwensville, Pennsylvania (USA)",,Australia,3267,190 cm / 82 kg,"?, Victoria, (AUS)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,"Suzanne Theresa ""Suzie""•McConnell (-Serio)",Suzie•McConnell,"29 July 1966 in Pittsburgh, Pennsylvania (USA)",,United States,5364,162 cm / 50 kg,"Penn State Nittany Lions, State College (USA)",,,,,,
1996 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics,Female,Dawn Michelle•Staley,Dawn•Staley,"4 May 1970 in Philadelphia, Pennsylvania (USA)",,United States,5493,165 cm / 58 kg,"Charlotte Sting, Charlotte (USA)",,,,,,
1972 Summer Olympics,Male,"Michael Allen ""Mike""•Bantom",Mike•Bantom,"3 December 1951 in Philadelphia, Pennsylvania (USA)",,United States,5675,203 cm / 93 kg,St. Joseph's University,,,,,,
1964 Summer Olympics,Male,"Richard Allen ""Dick""•Davies",Dick•Davies,"21 January 1936 in Harrisburg, Pennsylvania (USA)","25 February 2012 in Loudon, Tennessee (USA)",United States,5957,186 cm / 80 kg,"Akron Wingfoots, Akron (USA) / LSU Tigers, Baton Rouge (USA)",,,,,,
1968 Summer Olympics,Male,"Calvin Bernard ""Cal""•Fowler",Cal•Fowler,"11 February 1940 in Pittsburgh, Pennsylvania (USA)","5 March 2013 in Burlington, New Jersey (USA)",United States,6129,186 cm / 77 kg,"Akron Wingfoots, Akron (USA)",,,,,,
1964 Summer Olympics,Male,"Walter Raphael ""Walt""•Hazzard",Walt•Hazzard,"15 April 1942 in Philadelphia, Pennsylvania (USA)","18 November 2011 in Los Angeles, California (USA)",United States,6266,191 cm / 91 kg,"UCLA Bruins, Los Angeles (USA)",,,Mahdi Abdul-Rahman,,,
1972 Summer Olympics,Male,"Charles Thomas ""Tom""•McMillen",Tom•McMillen,"26 May 1952 in Mansfield, Pennsylvania (USA)",,United States,6648,212 cm / 95 kg,"Maryland Terrapins, College Park, Maryland (USA)",,,,,,
1992 Summer Olympics,Male,Miguel Ángel•Jiménez Cedres,Miguel•Jiménez,"18 June 1970 in Philadelphia, Pennsylvania (USA)",,Puerto Rico,7840,,,,,,,,
1984 Summer Olympics,Male,Tyrell•Biggs,Tyrell•Biggs,"22 December 1960 in Philadelphia, Pennsylvania (USA)",,United States,8620,195 cm / 99 kg,,,,,,,
1948 Summer Olympics,Male,"William ""Bill""•Bossio",Bill•Bossio,"23 February 1928 in Pittsburgh, Pennsylvania (USA)","16 September 2016 in Stuart, Florida (USA)",United States,8624,155 cm / 54 kg,"US Navy, (USA)",,,,,,
1924 Summer Olympics,Male,"Frederick ""Fred""•Boylstein",Fred•Boylstein,"16 March 1903 in Ford City, Pennsylvania (USA)","28 February 1972 in Kittanning, Pennsylvania (USA)",United States,8627,,,,,,,,
1924 Summer Olympics,Male,Hugh Robert•Haggerty,Hugh•Haggerty,"1 January 1905 in Pittsburgh, Pennsylvania (USA)","5 August 1941 in Pittsburgh, Pennsylvania (USA)",United States,8684,,,,,,,,
1928 Summer Olympics,Male,"Hyman ""Hymie""•Miller",Hymie•Miller,"8 April 1911 in Philadelphia, Pennsylvania (USA)","5 January 1954 in Los Angeles, California (USA)",United States,8735,,"LAAC, Los Angeles (USA)",,,,,,
1996 Summer Olympics,Male,Zahir A.•Raheem,Zahir•Raheem,"7 November 1976 in Philadelphia, Pennsylvania (USA)",,United States,8750,167 cm / 54 kg,Germantown High School,Z-Man,,,,,
1996 Summer Olympics,Male,David Terrell•Reid,David•Reid,"17 September 1973 in Philadelphia, Pennsylvania (USA)",,United States,8753,175 cm / 71 kg,ABC Boxing Club,The American Dream,,,,,
1948 Summer Olympics,Male,"Frank Joseph ""Frankie""•Sodano",Frankie•Sodano,"10 March 1931 in Philadelphia, Pennsylvania (USA)",11 May 2015,United States,8773,,,,,,,,
1984 Summer Olympics,Male,Meldrick•Taylor,Meldrick•Taylor,"19 October 1966 in Philadelphia, Pennsylvania (USA)",,United States,8786,167 cm / 57 kg,,"Peewee, The Kid",,,,,
1968 Summer Olympics,Male,"James Robert ""Jim""•Wallington, Jr.",Jim•Wallington,"28 July 1944 in Philadelphia, Pennsylvania (USA)","19 April 1988 in Lawrence, Indiana (USA)",United States,8797,180 cm / 63 kg,"US Army, (USA)",,,,,,
1948 Summer Olympics; 1952 Summer Olympics,Male,"John Hunt•Eiseman, Jr.",John•Eiseman,"13 October 1925 in Philadelphia, Pennsylvania (USA)",26 April 2016,United States,11076,,"Potomac BC, Washington (USA)",,,,,,
1936 Summer Olympics,Male,Robert Joseph•Graf,Robert•Graf,"2 June 1906 in Philadelphia, Pennsylvania (USA)","26 May 1988 in Pomona, New Jersey (USA)",United States,11085,,"PCC, Philadelphia (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,John Able•Haas,John•Haas,"9 January 1909 in Philadelphia, Pennsylvania (USA)","5 July 1992 in Clifton Heights, Pennsylvania (USA)",United States,11104,165 cm / 67 kg,"PCC, Philadelphia (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,Frank Joseph•Krick,Frank•Krick,"30 June 1910 in Philadelphia, Pennsylvania (USA)","5 May 1982 in Troy, Pennsylvania (USA)",United States,11114,175 cm / 59 kg,"PCC, Philadelphia (USA)",,,,,,
1936 Summer Olympics,Male,Clarence Russell•McNutt,Clarence•McNutt,"9 November 1907 in Philadelphia, Pennsylvania (USA)",2 February 1972,United States,11127,,"PCC, Philadelphia (USA)",,,,,,
1968 Summer Olympics,Male,John Robert•Pickett,John•Pickett,"2 March 1951 in Kingston, Pennsylvania (USA)",,United States,11142,175 cm / 77 kg,Sebago Canoe Club,,,,,,
1992 Summer Olympics,Male,Scott D.•Strausbaugh,Scott•Strausbaugh,"23 July 1963 in York, Pennsylvania (USA)",,United States,11156,175 cm / 61 kg,,,,,,,
1972 Summer Olympics,Male,Alan Lawrence•Whitney,Alan•Whitney,"23 October 1946 in Pittsburgh, Pennsylvania (USA)",,United States,11170,186 cm / 87 kg,"Washington Canoe Club, Washington (USA)",,,,,,
1964 Summer Olympics,Female,"Helena Allaire ""Lana""•duPont",Lana•duPont,"6 July 1939 in Philadelphia, Pennsylvania (USA)",,United States,11318,170 cm / 61 kg,Oldfields School,,,,,,
1952 Summer Olympics,Female,Marjorie Benezet•Haines (-Gill),Marjorie•Haines,"18 November 1928 in Gwynedd Valley, Pennsylvania (USA)","7 June 2014 in King Of Prussia, Pennsylvania (USA)",United States,11344,,Morristown YMCA (Young Men's Christian Association),Cubby,,,,,
1968 Summer Olympics,Female,"Helen Donnan•Plumb (Sharp-, -Jones, -Nonk)",Donnan•Plumb,"22 August 1938 in Philadelphia, Pennsylvania (USA)",,United States,11435,178 cm / 58 kg,,,,,,,
1976 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Male,Michael Ray•Matz,Michael•Matz,"23 January 1951 in Collegeville, Pennsylvania (USA)",,United States,12391,180 cm / 75 kg,,,,,,,
1948 Summer Olympics; 1952 Summer Olympics,Male,John William•Russell,John•Russell,"2 February 1920 in Dauphin, Pennsylvania (USA)","30 September 2020 in San Antonio, Texas (USA)",United States,12667,,"US Army, (USA)",The Colonel,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,Allen Charles•Bell,Allen•Bell,"11 October 1933 in Ashley, Pennsylvania (USA)",,United States,13559,178 cm / 72 kg,"Somerset Wheelmen, Somerset, Pennsylvania (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics; 2000 Summer Olympics,Male,Erin Wesley•Hartwell,Erin•Hartwell,"1 June 1969 in Philadelphia, Pennsylvania (USA)",,United States,14677,182 cm / 78 kg,"Team Saturn, (USA)",,,,,,
1988 Summer Olympics,Male,"David Edward ""Dave""•Lettieri",Dave•Lettieri,"30 January 1964 in Scranton, Pennsylvania (USA)",,United States,15306,172 cm / 68 kg,,,,,,,
1996 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics,Male,"Martin Wayne ""Marty""•Nothstein",Marty•Nothstein,"10 February 1971 in Allentown, Pennsylvania (USA)",,United States,15903,187 cm / 96 kg,"Navigators, (USA)",The Blade,,,,,
1924 Summer Olympics,Male,"Rodman Lewis ""Rod""•Wanamaker",Rod•Wanamaker,"10 October 1899 in Philadelphia, Pennsylvania (USA)","3 February 1976 in Southampton, New York (USA)",United States,18234,,,,,,,,
1984 Summer Olympics,Female,"Elizabeth Rambo ""Beth""•Anders",Beth•Anders,"13 November 1951 in Norristown, Pennsylvania (USA)",,United States,20337,174 cm / 73 kg,U.S. National Team,,,,,,
1988 Summer Olympics,Female,Diane Renée•Bracalente (-Molinaro),Diane•Bracalente,"29 July 1963 in Quakertown, Pennsylvania (USA)",,United States,20339,162 cm / 61 kg,,,,,,,
1984 Summer Olympics,Female,"Regina E. ""Gina""•Buggy",Gina•Buggy,"12 November 1959 in Plymouth, Pennsylvania (USA)",,United States,20340,157 cm / 51 kg,U.S. National Team,,,,,,
