Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2012 Summer Olympics; 2016 Summer Olympics,Female,"Martilou ""Marti""•Malloy",Marti•Malloy,"23 June 1986 in Oak Harbor, Washington (USA)",,United States,126762,161 cm / 58 kg,,Martian,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Female,Leilani Seamah•Mitchell,Leilani•Mitchell,"15 June 1985 in Richland, Washington (USA)",,Australia,128962,165 cm / 60 kg,Adelaide Lightning,,,,,,
2016 Summer Olympics,Female,Andrea•Geubelle,Andrea•Geubelle,"26 June 1991 in Lakewood, Washington (USA)",,United States,132014,163 cm / 58 kg,,,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Female,Katrina•Young,Katrina•Young,"10 January 1992 in Shoreline, Washington (USA)",,United States,132076,163 cm / 60 kg,"Tomahawk Diving Club, Tallahassee (USA)",,,,,,
2016 Summer Olympics,Female,Morghan Whitney•King,Morghan•King,"8 October 1985 in Seattle, Washington (USA)",,United States,132191,153 cm / 48 kg,"United States Olympic Training Centre [USOTC] [Colorado Springs, CO, USA]",,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Male,Jordin•Andrade,Jordin•Andrade,"5 May 1992 in Seattle, Washington (USA)",,Cabo Verde,133301,183 cm / 77 kg,"Boise State University, USA",,,,,,
2016 Summer Olympics,Male,Jeremy•Taiwo,Jeremy•Taiwo,"15 January 1990 in Seattle, Washington (USA)",,United States,136250,193 cm / 91 kg,Brooks Beasts Track Club,,,,,,
2016 Summer Olympics,Male,Hans•Struzyna,Hans•Struzyna,"31 March 1989 in Seattle, Washington (USA)",,United States,136331,188 cm / 91 kg,California Rowing Club / US Rowing Training Center - Princeton [United States of America],,,,,,
2016 Summer Olympics,Male,"Robert ""Rob""•Munn",Rob•Munn,"26 July 1990 in Bellevue, Washington (USA)",,United States,136336,193 cm / 98 kg,New York Athletic Club / US Rowing Training Center - Princeton [United States of America],,,,,,
2016 Summer Olympics,Male,"Daniel ""Dan""•Lowe",Dan•Lowe,"18 November 1992 in Federal Way, Washington (USA)",,United States,136347,183 cm / 82 kg,US Army Marksmanship Unit,,,,,,
2016 Summer Olympics,Male,"Gregory ""Greg""•Billington",Greg•Billington,"30 May 1989 in Spokane, Washington (USA)",,United States,136378,175 cm / 66 kg,Triathlon Project 2016,Grillington,,,,,
2020 Summer Olympics,Female,Tatyana Marie•Forbes Fojo,Tatyana•Forbes,"27 June 1997 in Redmond, Washington (USA)",,Mexico,145257,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,Nevin•Harrison,Nevin•Harrison,"2 June 2002 in Seattle, Washington (USA)",,United States,147159,175 cm / 73 kg,,,,,,,
2020 Summer Olympics,Male,"Zachary Thomas ""Zach""•LaVine",Zach•LaVine,"10 March 1995 in Renton, Washington (USA)",,United States,147366,196 cm / 91 kg,"Chicago Bulls, Chicago (USA)",,,,,,
2024 Summer Olympics,Female,Hailey Ann•van Lith,Hailey•van Lith,"9 September 2001 in Wenatchee, Washington (USA)",,United States,2506196,175 cm / 70 kg,,,,,,,
2024 Summer Olympics,Female,Keana•Hunter,Keana•Hunter,"4 March 2004 in Seattle, Washington (USA)",,United States,154886,,,,,,,,
2024 Summer Olympics,Male,"Craig James ""CJ""•Allen",CJ•Allen,"14 February 1995 in Pullman, Washington (USA)",,United States,150651,,Life University,,,,,,
2024 Summer Olympics,Male,Kenneth•Rooks,Kenneth•Rooks,"21 October 1999 in College Place, Washington (USA)",,United States,150670,,,,,,,,
2024 Summer Olympics,Female,Marisa•Howard (Vander Malle-),Marisa•Howard,"10 August 1992 in Pasco, Washington (USA)",,United States,150626,,Boise State University,,,,,,
2024 Summer Olympics,Male,Jonas•Ecker,Jonas•Ecker,"26 October 2002 in Bellingham, Washington (USA)",,United States,151321,,University of Washington,,,,,,
2024 Summer Olympics,Male,Aaron•Small,Aaron•Small,"11 July 2001 in Seattle, Washington (USA)",,United States,151320,,University of Washington,,,,,,
2024 Summer Olympics,Male,"Joshua Ryan ""Josh“•Atencio",Josh•Atencio,"31 January 2002 in Bellevue, Washington (USA)",,United States,152449,185 cm / 79 kg,"Seattle Sounders, Seattle (USA)",,,,,,
2024 Summer Olympics,Male,James Jacob•Plihal,Jacob•Plihal,"19 June 1996 in Vashon, Washington (USA)",,United States,153871,,Northeastern University,,,,,,
2024 Summer Olympics,Male,Evan•Olson,Evan•Olson,"26 July 1997 in Seattle, Washington (USA)",,United States,153869,,University of Washington,,,,,,
2024 Summer Olympics,Male,Rielly•Milne,Rielly•Milne,"31 May 1996 in Woodinville, Washington (USA)",,United States,153876,,University of Washington,,,,,,
2024 Summer Olympics,Male,"Matthew Carl ""Matt""•King",Matt•King,"19 February 2002 in Snohomish, Washington (USA)",,United States,154802,,,,,,,,
