Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1968 Summer Olympics,Male,"Thomas Irvin ""Tom""•Garrigus",Tom•Garrigus,"9 November 1946 in Hillsboro, Oregon (USA)","29 December 2006 in Plains, Montana (USA)",United States,44667,184 cm / 77 kg,"US Air Force, (USA)",,,,,,
1952 Summer Olympics,Female,"Julia May ""Judy""•Cornell (-DeRego)",Judy•Cornell,"28 March 1933 in Portland, Oregon (USA)",4 January 2021,United States,50996,,Portland Jaycees,,,,,,
1968 Summer Olympics,Female,"Catherine ""Cathy""•Jamison (-Imwalle)",Cathy•Jamison,"26 March 1950 in Portland, Oregon (USA)",,United States,51066,171 cm / 61 kg,"Santa Clara SC, Santa Clara (USA)",,,,,,
1948 Summer Olympics,Female,"Nancy•Lees (Merki-, -Cory, -Boland)",Nancy•Lees,"1 June 1926 in Portland, Oregon (USA)",7 October 2014,United States,51098,,"Multnomah AC, Portland (USA)",,,,,,
1972 Summer Olympics; 1976 Summer Olympics,Female,"Kimberley Marie ""Kim""•Peyton (-McDonald)",Kim•Peyton,"26 January 1957 in Hood River, Oregon (USA)","13 December 1986 in Stanford, California (USA)",United States,51154,178 cm / 64 kg,David Douglas Swim Club,,,,,,
1952 Summer Olympics,Female,"Idella ""Della""•Sehorn (Thrasher-, -Moore)",Della•Sehorn,"28 May 1927 in Beaverton, Oregon (USA)","14 March 2001 in Los Altos, California (USA)",United States,51186,,Columbia Athletic Club,,,,,,
1960 Summer Olympics,Female,Carolyn Virginia•Wood,Carolyn•Wood,"18 December 1945 in Portland, Oregon (USA)",,United States,51242,167 cm / 60 kg,"Multnomah AC, Portland (USA)",,,,,,
1948 Summer Olympics,Female,Suzanne Winona•Zimmerman (-Edwards),Suzanne•Zimmerman,"13 July 1925 in Portland, Oregon (USA)","14 March 2021 in Portland, Oregon (USA)",United States,51250,,"Multnomah AC, Portland (USA)",,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Male,"David Michael ""Mike""•Bright",Mike•Bright,"3 November 1937 in Grants Pass, Oregon (USA)","22 September 2017 in Encinitas, California (USA)",United States,53280,193 cm / 84 kg,"Long Beach Century Club, Long Beach (USA)",,,,,,
1972 Summer Olympics,Male,"Kenneth Wayne ""Ken""•Patera",Ken•Patera,"6 November 1943 in Portland, Oregon (USA)",,United States,57011,186 cm / 146 kg,"York Barbell Club, York (USA)",The Olympic Strongman,,,,,
1932 Summer Olympics,Male,"Arne Enar ""Arnie""•Sundberg",Arnie•Sundberg,"1 January 1906 in Astoria, Oregon (USA)","21 January 1970 in Clatskanie, Oregon (USA)",United States,57025,,"Multnomah AC, Portland (USA)",,,,,,
1996 Summer Olympics,Male,"Lesley Lyle ""Les""•Gutches",Les•Gutches,"21 February 1973 in Medford, Oregon (USA)",,United States,60647,180 cm / 82 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
1968 Summer Olympics,Male,"John Thomas ""Jess""•Lewis",Jess•Lewis,"28 July 1947 in Salem, Oregon (USA)",,United States,60691,193 cm / 97 kg,"Oregon State Beavers, Corvallis (USA)",,,,,,
1924 Summer Olympics,Male,"Chester Willard ""Chet""•Newton",Chet•Newton,"18 September 1903 in Canby, Oregon (USA)","11 May 1966 in Oregon City, Oregon (USA)",United States,60724,172 cm,"Multnomah AC, Portland (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"Richard Joseph ""Rich""•Sanders",Rich•Sanders,"20 January 1945 in Lakeview, Oregon (USA)","18 October 1972 in Skopje, Skopje (MKD)",United States,60751,166 cm / 57 kg,"Multnomah AC, Portland (USA)",,,,,,
1952 Summer Olympics,Male,"William Thomas ""Bill""•Smith",Bill•Smith,"17 September 1928 in Portland, Oregon (USA)","20 March 2018 in Humboldt, Iowa (USA)",United States,60766,,"NYAC, New York (USA)",,,,,,
1976 Summer Olympics,Male,"Gregory Andrew ""Greg""•Joy",Greg•Joy,"23 April 1956 in Portland, Oregon (USA)",,Canada,66109,194 cm / 71 kg,"?, Vancouver (CAN)",,,,,,
1992 Summer Olympics,Female,Paula Lynette•Berry,Paula•Berry,"18 February 1969 in John Day, Oregon (USA)",,United States,77758,176 cm / 75 kg,"Nike, Beaverton (USA)",,,,,,
1976 Summer Olympics; 1984 Summer Olympics,Female,"Johanna Luann ""Joni""•Huntley (-Rueter)",Joni•Huntley,"4 August 1956 in McMinnville, Oregon (USA)",,United States,77871,173 cm / 61 kg,"Pacific Coast Club, Long Beach (USA)",,,,,,
1988 Summer Olympics,Female,Lynn Marie•Nelson,Lynn•Nelson,"8 January 1962 in Eugene, Oregon (USA)",,United States,77924,176 cm / 57 kg,Reebok Running Club,,,,,,
1928 Summer Olympics,Female,Rayma Bess•Wilson,Rayma•Wilson,"28 August 1910 in Portland, Oregon (USA)","21 June 1985 in Orange County, California (USA)",United States,78015,169 cm / 58 kg,"Pasadena Athletic and Country Club, Pasadena (USA)",,,,,,
1972 Summer Olympics,Female,Deanne L.•Wilson (-Nicholas),Deanne•Wilson,"30 April 1955 in Portland, Oregon (USA)",,United States,78016,170 cm / 57 kg,Sunny Hills High School,,,,,,
1972 Summer Olympics,Male,Jon Peter•Anderson,Jon•Anderson,"12 October 1949 in Eugene, Oregon (USA)",,United States,78039,187 cm / 72 kg,"Oregon Track Club, Eugene (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Male,Brian David•Crouser,Brian•Crouser,"9 July 1962 in Portland, Oregon (USA)",,United States,78281,188 cm / 102 kg,"NYAC, New York (USA)",,,,,,
1956 Summer Olympics; 1960 Summer Olympics; 1964 Summer Olympics,Male,"William Solon ""Bill""•Dellinger",Bill•Dellinger,"23 March 1934 in Grants Pass, Oregon (USA)",,United States,78315,175 cm / 62 kg,"Oregon Track Club, Eugene (USA) / US Air Force, (USA)",,,,,,
1924 Summer Olympics,Male,"Raymond Edgar ""Ray""•Dodge",Ray•Dodge,"4 August 1900 in Woodburn, Oregon (USA)","28 March 1985 in Key Biscayne, Florida (USA)",United States,78328,181 cm / 78 kg,"Oregon State Beavers, Corvallis (USA)",,,,,,
1936 Summer Olympics,Male,Gordon Glover•Dunn,Gordon•Dunn,"16 April 1912 in Portland, Oregon (USA)","26 July 1964 in San Francisco, California (USA)",United States,78351,193 cm / 110 kg,"Olympic Club, San Francisco (USA)",Slinger,,,,,
1960 Summer Olympics,Male,"David Allan ""Dave""•Edstrom",Dave•Edstrom,"10 September 1938 in Portland, Oregon (USA)","9 May 2019 in Denver, Colorado (USA)",United States,78364,190 cm / 91 kg,"Oregon Ducks, Eugene (USA)",,,,,,
1968 Summer Olympics,Male,"Richard Douglas ""Dick""•Fosbury",Dick•Fosbury,"6 March 1947 in Portland, Oregon (USA)","12 March 2023 in Salt Lake City, Utah (USA)",United States,78407,193 cm / 83 kg,"Oregon State Beavers, Corvallis (USA)",,,,,,
1960 Summer Olympics,Male,"James Edward ""Jim""•Grelle",Jim•Grelle,"30 September 1936 in Portland, Oregon (USA)",13 June 2020,United States,78481,183 cm / 68 kg,"NYAC, New York (USA)",,,,,,
1932 Summer Olympics,Male,Ralph Anthony•Hill,Ralph•Hill,"26 December 1908 in Klamath Falls, Oregon (USA)","17 October 1994 in Klamath Falls, Oregon (USA)",United States,78553,180 cm / 66 kg,"Olympic Club, San Francisco (USA)",,,,,,
1948 Summer Olympics,Male,"Robert William ""Bob""•Likins",Bob•Likins,"12 May 1921 in Portland, Oregon (USA)","21 November 1962 in Upland, California (USA)",United States,78698,191 cm / 94 kg,"San José State Spartans, San José (USA)",,,,,,
1924 Summer Olympics,Male,"John William ""Jack""•Merchant",Jack•Merchant,"3 May 1899 in Marshfield, Oregon (USA)","31 March 1972 in Berkeley, California (USA)",United States,78783,183 cm / 85 kg,"Olympic Club, San Francisco (USA) / California Golden Bears, Berkeley (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"Kenneth Clark ""Kenny""•Moore",Kenny•Moore,"1 December 1943 in Portland, Oregon (USA)","4 May 2022 in Kailua, Hawaii (USA)",United States,78807,183 cm / 64 kg,"Oregon Track Club, Eugene (USA)",,,,,,
1996 Summer Olympics,Male,"Daniel Dion ""Dan""•O'Brien",Dan•O'Brien,"18 July 1966 in Portland, Oregon (USA)",,United States,78852,188 cm / 84 kg,"Foot Locker Athletic Club, New York (USA)",,,,,,
1972 Summer Olympics,Male,Steve Roland•Prefontaine,Steve•Prefontaine,"25 January 1951 in Coos Bay, Oregon (USA)","1 June 1975 in Eugene, Oregon (USA)",United States,78915,175 cm / 63 kg,"Oregon Ducks, Eugene (USA)",Pre,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Male,Kory Merrill•Tarpenning,Kory•Tarpenning,"27 February 1962 in Portland, Oregon (USA)",,United States,79110,180 cm / 75 kg,"Pacific Coast Club, Long Beach (USA) / Nike, Beaverton (USA)",,,,,,
1972 Summer Olympics,Male,"Timothy William ""Tim""•Vollmer",Tim•Vollmer,"13 September 1946 in Portland, Oregon (USA)",,United States,79159,191 cm / 101 kg,"NYAC, New York (USA)",,,,,,
1976 Summer Olympics; 1984 Summer Olympics; 1988 Summer Olympics,Male,Mac Maurice•Wilkins,Mac•Wilkins,"15 November 1950 in Eugene, Oregon (USA)",,United States,79193,193 cm / 115 kg,"Pacific Coast Club, Long Beach (USA) / Athletics West, Eugene (USA) / Oregon Ducks, Eugene (USA)",,,,,,
2000 Summer Olympics,Male,"Kenneth Richard ""Ken""•Brauckmiller",Ken•Brauckmiller,"11 April 1966 in Portland, Oregon (USA)",,Netherlands,82562,183 cm / 75 kg,Amsterdam Expos,,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,Philip Martin•Dunn,Philip•Dunn,"12 June 1971 in Eugene, Oregon (USA)",,United States,89123,175 cm / 58 kg,New Balance,,,,,,
2000 Summer Olympics,Male,Andrew Binger•Hermann,Andrew•Hermann,"25 February 1971 in Newport, Oregon (USA)",,United States,89136,191 cm / 75 kg,"Multnomah AC, Portland (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,"Thomas ""Tom""•Pappas",Tom•Pappas,"6 September 1976 in Azalea, Oregon (USA)",,United States,89156,196 cm / 98 kg,University of Tennessee/Nike/World's Greatest Athlete Decathlon Club,,,,,,
2000 Summer Olympics,Female,Amy Marie•Martin,Amy•Martin,"4 November 1974 in Hood River, Oregon (USA)",,United States,92722,178 cm / 82 kg,"Oregon State Beavers, Corvallis (USA)",,,,,,
2000 Summer Olympics,Male,"Christopher Lee ""Chris""•Thompson",Chris•Thompson,"30 November 1978 in Roseburg, Oregon (USA)",,United States,93863,196 cm / 84 kg,Club Wolverine,,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Female,Ellen Marie•Estes (-Lee),Ellen•Estes,"13 October 1978 in Portland, Oregon (USA)",,United States,94889,182 cm / 77 kg,"Stanford Cardinal, Stanford (USA)",,,,,,
2000 Summer Olympics,Male,Charles P.•Burton,Charles•Burton,"9 October 1973 in Ontario, Oregon (USA)",,United States,95118,175 cm / 85 kg,"NYAC, New York (USA)",,,,,,
2000 Summer Olympics,Male,"Matthew James ""Matt""•Lindland",Matt•Lindland,"17 May 1970 in Oregon City, Oregon (USA)",,United States,95174,182 cm / 76 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",The Law,,,,,
2004 Summer Olympics,Female,M'fon Sunday•Udoka,M'fon•Udoka,"16 June 1976 in Portland, Oregon (USA)",,Nigeria,103117,188 cm / 84 kg,"Houston Comets, Houston (USA)",,,,,,
2004 Summer Olympics,Female,Lisa•Schlenker,Lisa•Schlenker,"7 October 1964 in Lake Oswego, Oregon (USA)",,United States,104205,167 cm / 58 kg,"NYAC, New York (USA)",,,,,,
2004 Summer Olympics,Female,"Katherine ""Kate""•Johnson",Kate•Johnson,"18 December 1978 in Portland, Oregon (USA)",,United States,104237,177 cm / 74 kg,Princeton Training Centre,,,,,,
2004 Summer Olympics,Male,"Daniel ""Dan""•Browne",Dan•Browne,"24 June 1975 in Portland, Oregon (USA)",,United States,105697,178 cm / 66 kg,"Nike, Beaverton (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics; 2016 Summer Olympics; 2020 Summer Olympics,Female,Mariel Leigh•Zagunis,Mariel•Zagunis,"3 March 1985 in Portland, Oregon (USA)",,United States,105979,173 cm / 72 kg,"Oregon Fencing Alliance, Portland (USA) / Notre Dame Fighting Irish, South Bend (USA)",,,,,,
2004 Summer Olympics,Male,"Richard ""Rick""•Hawn",Rick•Hawn,"15 September 1976 in Eugene, Oregon (USA)",,United States,106709,175 cm / 81 kg,US Olympic Training Centre Judo Club,,,,,,
2004 Summer Olympics,Female,Whitney•Ping,Whitney•Ping,"23 October 1986 in Portland, Oregon (USA)",,United States,107488,162 cm / 54 kg,,,,,,,
2004 Summer Olympics,Male,Gordon Oscar•Wood,Gordon•Wood,"21 June 1975 in Milwaukie, Oregon (USA)",,United States,107593,170 cm / 66 kg,"U.S. Army Wrestling Club, Fort Carson, Colorado",,,,,,
2004 Summer Olympics,Male,Vincent James•Parisi,Vincent•Parisi,"7 February 1978 in Salem, Oregon (USA)",,Italy,108362,180 cm / 82 kg,"Parma Baseball, Parma (ITA)",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Elsie Ann•Windes,Elsie•Windes,"17 June 1985 in Portland, Oregon (USA)",,United States,114141,178 cm / 70 kg,Tualatin Hills WP,,,,,,
2008 Summer Olympics,Female,"Erica K.•Bartolina (Boren-, -Fraley)",Erica•Bartolina,"15 May 1980 in Philomath, Oregon (USA)",,United States,114807,165 cm / 58 kg,Gill Athletics,,,,,,
2008 Summer Olympics; 2012 Summer Olympics; 2016 Summer Olympics; 2020 Summer Olympics,Male,Galen•Rupp,Galen•Rupp,"8 May 1986 in Portland, Oregon (USA)",,United States,114968,181 cm / 61 kg,"Oregon Ducks, Eugene (USA)",,,,,,
2008 Summer Olympics,Female,Melanie E.•Roach (Kosoff-),Melanie•Roach,"15 December 1974 in The Dalles, Oregon (USA)",,United States,116254,155 cm / 54 kg,,,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,"Matthew Judah ""Matt""•Gentry",Matt•Gentry,"30 July 1982 in Grants Pass, Oregon (USA)",,Canada,117089,175 cm / 74 kg,"BMWC, Burnaby (CAN)",,,,,,
2008 Summer Olympics,Male,"Joshua ""Josh""•Inman",Josh•Inman,"13 March 1980 in Hillsboro, Oregon (USA)",,United States,118138,203 cm / 95 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
2012 Summer Olympics,Female,Ana María•Montoya Prophater,Ana•Montoya,"24 September 1991 in Portland, Oregon (USA)",,Colombia,125524,169 cm / 62 kg,"Arizona Wildcats, Tucson (USA)",,,,,,
2012 Summer Olympics,Male,Ryan•Bailey,Ryan•Bailey,"13 April 1989 in Portland, Oregon (USA)",,United States,126090,193 cm / 82 kg,"Nike, Beaverton (USA)",,,,,,
2012 Summer Olympics,Female,Rachel•Yurkovich,Rachel•Yurkovich,"10 October 1986 in Forest Grove, Oregon (USA)",,United States,126548,180 cm / 70 kg,,,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Male,Ashton James•Eaton,Ashton•Eaton,"21 January 1988 in Portland, Oregon (USA)",,United States,126672,186 cm / 81 kg,,,,,,,
2012 Summer Olympics,Male,"Richard ""Rich""•Fellers",Rich•Fellers,"3 October 1959 in Coos Bay, Oregon (USA)",,United States,126678,183 cm / 77 kg,,,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Male,Cyrus Dean•Hostetler,Cyrus•Hostetler,"8 August 1986 in Newberg, Oregon (USA)",,United States,126779,188 cm / 95 kg,"Oregon Track Club, Eugene (USA)",,,,,,
2016 Summer Olympics; 2020 Summer Olympics,Female,"Kimberly Jaye ""Kim""•Hill",Kim•Hill,"30 November 1989 in Portland, Oregon (USA)",,United States,132179,193 cm / 72 kg,"VakıfBank SK, İstanbul (TUR) / Imoco Volley, Conegliano (ITA)",,,,,,
2016 Summer Olympics,Male,Domantas•Sabonis,Domantas•Sabonis,"3 May 1996 in Portland, Oregon (USA)",,Lithuania,135037,211 cm / 109 kg,"Gonzaga Bulldogs, Spokane (USA)",,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Male,Ryan•Crouser,Ryan•Crouser,"18 December 1992 in Portland, Oregon (USA)",,United States,136264,201 cm / 125 kg,"Nike, Beaverton (USA)",,,,,,
2016 Summer Olympics,Male,"Samuel ""Sam""•Crouser",Sam•Crouser,"31 December 1991 in Gresham, Oregon (USA)",,United States,136265,198 cm / 105 kg,,,,,,,
2016 Summer Olympics,Male,Jacob Matthew•Pebley,Jacob•Pebley,"17 September 1993 in Albany, Oregon (USA)",,United States,136361,193 cm / 86 kg,"California Golden Bears, Berkeley (USA)",,,,,,
2020 Summer Olympics,Male,Micah•Masei,Micah•Masei,"22 March 1999 in Coos Bay, Oregon (USA)",,American Samoa,140559,188 cm / 84 kg,University of Hawai'i Athletics (USA),,,,,,
2020 Summer Olympics,Female,Sarah•King,Sarah•King,"20 June 1996 in Springfield, Oregon (USA)",,Switzerland,146631,,,,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,Jordan Lucella Elizabeth•Chiles,Jordan•Chiles,"15 April 2001 in Tualatin, Oregon (USA)",,United States,147192,150 cm,,,,,,,
2020 Summer Olympics,Male,Houston Jerami•Grant,Jerami•Grant,"12 March 1994 in Portland, Oregon (USA)",,United States,147362,203 cm / 95 kg,"Detroit Pistons, Detroit (USA)",,,,,,
2024 Summer Olympics,Female,Jaida•Ross,Jaida•Ross,"29 October 2001 in Medford, Oregon (USA)",,United States,150619,,,,,,,,
2024 Summer Olympics,Female,Magda Dominika•Skarbonkiewicz,Magda•Skarbonkiewicz,"20 November 2005 in Portland, Oregon (USA)",,United States,151978,,University of Notre Dame,,,,,,
2024 Summer Olympics,Male,Pieter•Quinton,Pieter•Quinton,"11 February 1998 in Portland, Oregon (USA)",,United States,153875,,Harvard University / University of Washington,,,,,,
2024 Summer Olympics,Male,Taylor Constantine•Averill,Taylor•Averill,"5 March 1992 in Portland, Oregon (USA)",,United States,155380,,University of Hawaii,,,,,,
