Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1972 Summer Olympics,Male,Rafael•Aveleyra Fierro,Rafael•Aveleyra,"29 July 1932 in Chicago, Illinois (USA)",,Mexico,1999,180 cm,,,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Female,Linda Jean•French,Linda•French,"4 March 1964 in Elmhurst, Illinois (USA)",,United States,2729,162 cm / 55 kg,,,,,,,
1992 Summer Olympics,Male,Craig Franklin•Wilson,Craig•Wilson,"3 September 1970 in Chicago, Illinois (USA)",,United States,3257,183 cm / 79 kg,"Kansas State Wildcats, Manhattan (USA)",,,,,,
1984 Summer Olympics,Female,"Catherine La Ora ""Cathy""•Boswell",Cathy•Boswell,"10 November 1962 in Joliet, Illinois (USA)",,United States,5156,183 cm / 78 kg,"Illinois State Redbirds, Normal (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,Cynthia Lynne•Cooper (-Dyke),Cynthia•Cooper,"14 April 1963 in Chicago, Illinois (USA)",,United States,5194,178 cm / 68 kg,"Basket Parma, Parma (ITA)",,,,,,
1976 Summer Olympics,Female,Charlotte•Lewis,Charlotte•Lewis,"10 September 1955 in Chicago, Illinois (USA)","17 September 2007 in Kansas City, Missouri (USA)",United States,5337,188 cm / 82 kg,"Illinois State Redbirds, Normal (USA)",,,,,,
1996 Summer Olympics,Female,Carla Renee•McGhee,Carla•McGhee,"6 March 1968 in Peoria, Illinois (USA)",,United States,5367,188 cm / 75 kg,"Tennessee Volunteers, Knoxville (USA)",,,,,,
1952 Summer Olympics,Male,"Ronald Yngve ""Ron""•Bontemps",Ron•Bontemps,"11 August 1926 in Taylorville, Illinois (USA)","13 May 2017 in Morton, Illinois (USA)",United States,5767,188 cm / 79 kg,"Peoria Caterpillars, Peoria (USA)",,,,,,
1956 Summer Olympics,Male,"Richard James ""Dick""•Boushka",Dick•Boushka,"29 July 1934 in Springfield, Illinois (USA)","19 February 2019 in Port St. Lucie, Florida (USA)",United States,5777,195 cm / 95 kg,"US Air Force, (USA) / Wichita Vickers, Wichita (USA)",,,,,,
1972 Summer Olympics,Male,"James Turner ""Jim""•Brewer",Jim•Brewer,"3 December 1951 in Maywood, Illinois (USA)",,United States,5789,206 cm / 100 kg,"Minnesota Golden Gophers, Saint Paul (USA)",,,,,,
1976 Summer Olympics,Male,William Quinn•Buckner,Quinn•Buckner,"20 August 1954 in Phoenix, Illinois (USA)",,United States,5799,190 cm / 92 kg,"Indiana Hoosiers, Bloomington (USA)",,,,,,
1956 Summer Olympics,Male,Carl Cecil•Cain,Carl•Cain,"2 August 1934 in Freeport, Illinois (USA)",,United States,5813,190 cm / 86 kg,"Iowa Hawkeyes, Iowa City (USA)",Sugar,,,,,
1972 Summer Olympics,Male,"Paul Douglas ""Doug""•Collins",Doug•Collins,"28 July 1951 in Christopher, Illinois (USA)",,United States,5905,198 cm / 82 kg,"Illinois State Redbirds, Normal (USA)",,,,,,
1988 Summer Olympics,Male,"Hersey R.•Hawkins, Jr.",Hersey•Hawkins,"29 September 1965 in Chicago, Illinois (USA)",,United States,6263,190 cm / 86 kg,"BU Braves, Peoria (USA)",,,,,,
1956 Summer Olympics,Male,"Robert Eugene ""Bob""•Jeangerard",Bob•Jeangerard,"20 June 1932 in Evanston, Illinois (USA)","5 July 2014 in Belmont, California (USA)",United States,6323,190 cm / 86 kg,"US Air Force, (USA)",,,,,,
1936 Summer Olympics,Male,"Donald Arthur ""Don""•Piper",Don•Piper,"5 March 1911 in Peoria, Illinois (USA)","25 March 1963 in Temple City, California (USA)",United States,6871,180 cm / 73 kg,"Universal Pictures, Los Angeles (USA)",,,,,,
1936 Summer Olympics,Male,Duane Alexander•Swanson,Duane•Swanson,"23 August 1913 in Waterman, Illinois (USA)","13 September 2000 in Cumberland Furnace, Tennessee (USA)",United States,7196,188 cm / 79 kg,"Universal Pictures, Los Angeles (USA)",,,,,,
1988 Summer Olympics,Male,Kelcie Herron•Banks,Kelcie•Banks,"8 May 1965 in Chicago, Illinois (USA)",,United States,8615,183 cm / 57 kg,Houston Boxing Association,Mr.Mix,,,,,
1996 Summer Olympics,Male,David•Diaz,David•Diaz,"7 June 1976 in Chicago, Illinois (USA)",,United States,8656,167 cm / 63 kg,Hamlin Park,,,,,,
1924 Summer Olympics,Male,"John (Jacob) ""Jackie""•Fields (Finkelstein-)",Jackie•Fields,"9 February 1908 in Chicago, Illinois (USA)","3 June 1987 in Las Vegas, Nevada (USA)",United States,8665,171 cm / 57 kg,"LAAC, Los Angeles (USA)",,,,,,
1924 Summer Olympics,Male,"Benjamin Franklin ""Ben""•Funk",Ben•Funk,"2 June 1902 in Bloomington, Illinois (USA)","November 1969 in Bloomington, Illinois (USA)",United States,8673,,"Yale Bulldogs, New Haven (USA)",,,,,,
1988 Summer Olympics,Male,"Kenneth ""Kenny""•Gould",Kenny•Gould,"11 May 1967 in Rockford, Illinois (USA)",,United States,8679,167 cm / 67 kg,,Candy Man,,,,,
1992 Summer Olympics,Male,Montell Julian•Griffin,Montell•Griffin,"6 June 1970 in Chicago, Illinois (USA)",,United States,8682,170 cm / 81 kg,Burten Recreation Center,Ice,,,,,
1996 Summer Olympics,Male,"Nathaniel Henry ""Nate""•Jones",Nate•Jones,"18 August 1972 in Chicago, Illinois (USA)",,United States,8702,183 cm / 91 kg,Northwest Settlement House,The Snake,,,,,
1992 Summer Olympics,Male,Danell•Nicholson,Danell•Nicholson,"15 November 1967 in Chicago, Illinois (USA)",,United States,8743,180 cm / 71 kg,,Doc,,,,,
1936 Summer Olympics,Male,Chester J.•Rutecki,Chester•Rutecki,"8 August 1916 in Chicago, Illinois (USA)",3 August 1976,United States,8761,,"Chicago CYO, Chicago (USA)",,,,,,
1936 Summer Olympics,Male,"Andrew Francis ""Andy""•Scrivani",Andy•Scrivani,"28 March 1917 in Chicago, Illinois (USA)","1 June 2015 in Lyons, New Jersey (USA)",United States,8766,,"Chicago CYO, Chicago (USA)",,,,,,
1976 Summer Olympics; 1984 Summer Olympics,Female,Ann Clare•Turner,Ann•Turner,"18 December 1956 in Geneva, Illinois (USA)",,United States,11051,175 cm / 69 kg,"Montana Grizzlies, Missoula (USA)",Anna,,,,,
1972 Summer Olympics,Male,John Gamble•Burton,John•Burton,"25 May 1947 in Evanston, Illinois (USA)",,United States,11064,190 cm / 82 kg,"PCC, Philadelphia (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Male,"Michael Adam ""Mike""•Herbert",Mike•Herbert,"30 September 1960 in Belleville, Illinois (USA)",,United States,11098,178 cm / 83 kg,,,,,,,
1960 Summer Olympics,Male,Charles William Vincent•Lundmark,Charles•Lundmark,"6 May 1927 in Chicago, Illinois (USA)","23 August 1999 in Alexandria, Virginia (USA)",United States,11119,180 cm / 79 kg,"Washington Canoe Club, Washington (USA)",,,,,,
1976 Summer Olympics,Male,Brent Howard•Turner,Brent•Turner,"25 February 1954 in Geneva, Illinois (USA)",,United States,11158,183 cm / 74 kg,St. Charles Canoe Club,,,,,,
1988 Summer Olympics,Male,Ronald G.•Urick,Ronald•Urick,"7 January 1968 in Lemont, Illinois (USA)",,United States,11160,195 cm / 90 kg,Joliet Junior College,,,,,,
1928 Summer Olympics; 1932 Summer Olympics,Male,Harry Dwight•Chamberlin,Harry•Chamberlin,"19 May 1887 in Elgin, Illinois (USA)","29 September 1944 in Monterey, California (USA)",United States,11743,,"US Army, (USA)",,,,,,
1984 Summer Olympics; 1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics,Male,Robert Jeffrey•Dover,Robert•Dover,"7 June 1956 in Chicago, Illinois (USA)",,United States,11895,178 cm / 68 kg,,,,,,,
1992 Summer Olympics,Male,Erik Bo•Duvander,Erik•Duvander,"23 February 1962 in Chicago, Illinois (USA)",,Sweden,11907,190 cm / 76 kg,"Rancho RK, (SWE)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics; 2000 Summer Olympics,Female,Marion•Clignet,Marion•Clignet,"22 February 1964 in Hyde Park, Illinois (USA)",,France,13089,170 cm / 60 kg,"US Colomiers, Colomiers (FRA)",,,,,,
1948 Summer Olympics; 1952 Summer Olympics,Male,Frank Peter•Brilando,Frank•Brilando,"29 June 1925 in Chicago, Illinois (USA)","5 May 2019 in Niles, Illinois (USA)",United States,13715,,"Chicago CYO, Chicago (USA)",,,,,,
1936 Summer Olympics,Male,Albert•Byrd,Albert•Byrd,"28 November 1915 in Chicago, Illinois (USA)","26 June 1990 in Tampa, Florida (USA)",United States,13783,,Southtown Sportsmen Club,,,,,,
1992 Summer Olympics,Male,"Christopher John ""Chris""•Coletta",Chris•Coletta,"29 July 1972 in Maywood, Illinois (USA)",,United States,13968,190 cm / 83 kg,,,,,,,
1956 Summer Olympics,Male,"Donald Edgar ""Don""•Ferguson",Don•Ferguson,"28 April 1921 in Evanston, Illinois (USA)","15 August 1985 in Los Angeles, California (USA)",United States,14310,183 cm / 86 kg,"Crebs Cycling Club, Long Beach (USA)",,,,,,
1984 Summer Olympics,Male,Mark Brian•Gorski,Mark•Gorski,"6 January 1960 in Evanston, Illinois (USA)",,United States,14545,183 cm / 93 kg,"7-Eleven, (USA)",,,,,,
1924 Summer Olympics,Male,"Augustus H. ""Gustav""•Hentschel",Gustav•Hentschel,"5 July 1896 in Chicago, Illinois (USA)","7 June 1980 in Chicago, Illinois (USA)",United States,14720,,Edgewater Cycling Club,,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Male,"Robert Charles ""Bob""•Mionske",Bob•Mionske,"26 August 1962 in Evanston, Illinois (USA)",,United States,15681,172 cm / 75 kg,,,,,,,
1968 Summer Olympics,Male,Charles William•Pranke,Charles•Pranke,"8 February 1936 in Chicago, Illinois (USA)",,United States,16200,170 cm / 77 kg,Montrose Cycling Club,,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,"James Joseph ""Jim""•Rossi",Jim•Rossi,"12 April 1936 in Chicago, Illinois (USA)","3 September 2005 in Des Plaines, Illinois (USA)",United States,16378,190 cm / 86 kg,"Norwood Cycling Club, Adelaide Park Club",,,,,,
1948 Summer Olympics,Male,"Alfred William ""Al""•Stiller",Al•Stiller,"26 August 1923 in Chicago, Illinois (USA)","20 April 2004 in Boulder, Colorado (USA)",United States,16707,,"Chicago CYO, Chicago (USA)",,,,,,
1948 Summer Olympics,Male,Marvin George•Thomson,Marvin•Thomson,"26 January 1923 in Chicago, Illinois (USA)","17 April 1967 in Des Plaines, Illinois (USA)",United States,16842,,"Chicago CYO, Chicago (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,John Charles•Vande Velde,John•Vande Velde,"27 December 1948 in Chicago, Illinois (USA)",,United States,17026,189 cm / 79 kg,West Suburban Wheelmen,,,,,,
1976 Summer Olympics,Male,"Robert Ernest ""Bob""•Vehe",Bob•Vehe,"20 August 1953 in Chicago, Illinois (USA)",,United States,17046,182 cm / 79 kg,Lakeshore Schwinn,,,,,,
1924 Summer Olympics,Male,Dudley Sargent•DeGroot,Dudley•DeGroot,"20 November 1899 in Chicago, Illinois (USA)","5 May 1970 in El Cajon, California (USA)",United States,18237,189 cm / 100 kg,"Stanford Cardinal, Stanford (USA)",,,,,,
1924 Summer Olympics,Male,"Rudolph John ""Rudy""•Scholz",Rudy•Scholz,"17 June 1896 in Kewanee, Illinois (USA)","9 December 1981 in Palo Alto, California (USA)",United States,18254,167 cm / 75 kg,"Santa Clara Broncos, Santa Clara (USA)",,,,,,
1936 Summer Olympics,Male,Paul Lyon•Fentress,Paul•Fentress,"13 November 1913 in Hubbard Woods, Illinois (USA)","12 December 1983 in Palm Beach, Florida (USA)",United States,20394,,"Princeton Tigers, Princeton (USA)",,,,,,
1936 Summer Olympics,Male,Alexis•Thompson,Alexis•Thompson,"20 May 1914 in Chicago, Illinois (USA)","20 December 1954 in Englewood, New Jersey (USA)",United States,20435,,"Yale Bulldogs, New Haven (USA)",,,,,,
1992 Summer Olympics,Female,Sarah Jane•Mawby,Sarah•Mawby,"9 April 1965 in Evanston, Illinois (USA)",,Great Britain,20677,173 cm / 65 kg,"Salle Paul, London (GBR)",,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Female,Irma•Hopper (Prichard-),Irma•Hopper,"14 July 1890 in Galesburg, Illinois (USA)","29 January 1963 in New York, New York (USA)",United States,21003,157 cm,,,,,,,
1964 Summer Olympics,Male,Frank David•Anger,Frank•Anger,"24 September 1939 in Chicago, Illinois (USA)","8 July 2004 in Alpine Junction, Wyoming (USA)",United States,23650,191 cm / 77 kg,"Cornell Big Red, Ithaca (USA)",,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Male,Henry Skillman•Breckinridge,Henry•Breckinridge,"25 May 1886 in Chicago, Illinois (USA)","2 May 1960 in New York, New York (USA)",United States,23669,185 cm,Washington Fencers Club,,,,,,
1988 Summer Olympics,Male,"David Arthur ""Dave""•Littell",Dave•Littell,"25 October 1953 in Evanston, Illinois (USA)",,United States,23739,178 cm / 77 kg,,,,,,,
1984 Summer Olympics,Male,"Michael J. W. ""Mike""•McCahey",Mike•McCahey,"20 December 1954 in Chicago, Illinois (USA)",,United States,23754,180 cm / 74 kg,"Fencers Club, New York (USA)",,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,"Frank Stahl•Righeimer, Jr.",Frank•Righeimer,"28 February 1909 in Chicago, Illinois (USA)","5 July 1998 in Palm Beach, Florida (USA)",United States,23786,,"NYAC, New York (USA)",,,,,,
1952 Summer Olympics,Male,"Edward Thomas ""Ed""•Vebell",Ed•Vebell,"25 May 1921 in Chicago, Illinois (USA)","9 February 2018 in Westport, Connecticut (USA)",United States,23814,,"Fencers Club, New York (USA)",,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,"William Amedeo ""Bill""•Conterio",Bill•Conterio,"29 November 1929 in Chicago, Illinois (USA)","9 August 2017 in Rockford, Illinois (USA)",United States,27712,175 cm / 75 kg,"Chicago Falcons, Chicago (USA)",,,,,,
1972 Summer Olympics,Male,"Michael Harold ""Mike""•Flater",Mike•Flater,"22 January 1950 in Evanston, Illinois (USA)",,United States,27741,180 cm / 72 kg,"Colorado School of Mines, Golden (USA)",,,,,,
1992 Summer Olympics,Male,"Stephen Leonard ""Steve""•Snow",Steve•Snow,"2 February 1971 in Schaumburg, Illinois (USA)",,United States,27821,172 cm / 75 kg,"Standard de Liège, Liège (BEL)",,,,,,
1956 Summer Olympics,Female,"Jacquelyn Joyce ""Jackie""•Klein (-Fie)",Jackie•Klein,"11 July 1937 in Chicago, Illinois (USA)",,United States,29256,164 cm / 56 kg,Lincoln Turners,,,,,,
1964 Summer Olympics; 1968 Summer Olympics; 1972 Summer Olympics,Female,Linda Joan•Metheny (-Mulvihill),Linda•Metheny,"12 August 1947 in Olney, Illinois (USA)",,United States,29264,156 cm / 49 kg,McKinley YMCA (Young Men's Christian Association),,,,,,
1988 Summer Olympics,Female,Phoebe Lan•Mills,Phoebe•Mills,"2 November 1972 in Highland Park, Illinois (USA)",,United States,29267,152 cm / 41 kg,Karolyi Gym,,,,,,
1960 Summer Olympics,Female,"Teresa Marie ""Teri""•Montefusco (-Miller)",Teri•Montefusco,"18 June 1941 in Peoria, Illinois (USA)",,United States,29269,150 cm / 45 kg,Flint Acro-Olympians,,,,,,
1996 Summer Olympics,Female,"Katherine O'Donnell ""Kate""•Nelson (-Nack)",Kate•Nelson,"27 December 1977 in Evanston, Illinois (USA)",,United States,29272,,U.S. Rhythmic National Group,,,,,,
1996 Summer Olympics,Female,Challen Kelly•Sievers,Challen•Sievers,"19 April 1979 in Downers Grove, Illinois (USA)",,United States,29284,,U.S. Rhythmic National Group,,,,,,
1988 Summer Olympics,Female,Diane Colleen•Simpson (-Bundy),Diane•Simpson,"7 April 1969 in Evanston, Illinois (USA)",,United States,29286,170 cm / 48 kg,Northwestern University/Illinois Rhythmics,,,,,,
1976 Summer Olympics; 1984 Summer Olympics,Male,Bart Wayne•Conner,Bart•Conner,"28 March 1958 in Chicago, Illinois (USA)",,United States,31303,165 cm / 58 kg,"Oklahoma Sooners, Norman (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"Steven Keith ""Steve""•Hug",Steve•Hug,"20 May 1952 in Highland, Illinois (USA)",,United States,31348,164 cm / 64 kg,"Stanford Cardinal, Stanford (USA)",,,,,,
1948 Summer Olympics; 1952 Summer Olympics,Male,"William Henry ""Bill""•Roetzheim, Jr.",Bill•Roetzheim,"7 August 1928 in Chicago, Illinois (USA)","26 February 2014 in Plant City, Florida (USA)",United States,31414,,Florida State Gymkhana,,,,,,
1964 Summer Olympics,Male,"Arthur David ""Art""•Shurlock",Art•Shurlock,"8 September 1937 in Chicago, Illinois (USA)","14 May 2022 in Los Angeles, California (USA)",United States,31435,176 cm / 75 kg,"Los Angeles Turners, Los Angeles (USA) / California Golden Bears, Berkeley (USA)",,,,,,
1992 Summer Olympics,Male,"Manfred Christopher ""Chris""•Waller",Chris•Waller,"20 September 1968 in Evanston, Illinois (USA)",,United States,31467,167 cm / 66 kg,,,,,,,
1992 Summer Olympics,Female,Barbara June•Schaaf,Barbara•Schaaf,"22 February 1965 in Oaklawn, Illinois (USA)",,United States,32950,165 cm / 65 kg,,,,,,,
1972 Summer Olympics,Male,"Lawrence Ray ""Larry""•Caton",Larry•Caton,"2 March 1948 in Normal, Illinois (USA)",,United States,32965,190 cm / 77 kg,,,,,,,
1996 Summer Olympics,Male,Yaro•Dachniwsky,Yaro•Dachniwsky,"15 January 1963 in Chicago, Illinois (USA)",,United States,32966,190 cm / 84 kg,"National Team, (USA)",,,,,,
1984 Summer Olympics,Male,Michael Barry•Lenard,Michael•Lenard,"20 May 1955 in Chicago, Illinois (USA)",,United States,32997,183 cm / 79 kg,Los Angeles Stars,,,,,,
1984 Summer Olympics,Male,"Gregory Eugene ""Greg""•Morava",Greg•Morava,"9 February 1959 in Chicago, Illinois (USA)",,United States,33001,193 cm / 95 kg,,,,,,,
1972 Summer Olympics,Male,"Richard Bradley•Schlesinger, Jr.","Richard•Schlesinger, Jr.","2 September 1946 in Chicago, Illinois (USA)",,United States,33014,185 cm / 84 kg,,,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,"Robert Lee ""Bob""•Berland",Bob•Berland,"5 November 1961 in Chicago, Illinois (USA)",,United States,33481,188 cm / 95 kg,,,,,,,
1972 Summer Olympics,Male,Irwin Lee•Cohen,Irwin•Cohen,"21 January 1952 in Chicago, Illinois (USA)","27 August 2012 in Chicago, Illinois (USA)",United States,33606,178 cm / 80 kg,Uptown Judo Club,,,,,,
1988 Summer Olympics,Male,Steven Jay•Cohen,Steven•Cohen,"29 August 1955 in Chicago, Illinois (USA)",,United States,33607,185 cm / 95 kg,,,,,,,
1972 Summer Olympics; 1976 Summer Olympics,Male,John David•Fitzgerald,John•Fitzgerald,"16 July 1948 in Chicago, Illinois (USA)",,United States,35146,186 cm / 77 kg,"US Army, (USA)",,,,,,
1976 Summer Olympics; 1988 Summer Olympics,Male,"Robert Lee ""Bob""•Nieman",Bob•Nieman,"21 October 1947 in Chicago, Illinois (USA)",,United States,35164,185 cm / 77 kg,,,,,,,
1976 Summer Olympics,Female,Carol Page•Brown,Carol•Brown,"19 April 1953 in Oak Park, Illinois (USA)",,United States,40440,172 cm / 67 kg,"Princeton Tigers, Princeton (USA)",,,,,,
1988 Summer Olympics,Female,Christine Marie•Campbell,Christine•Campbell,"19 March 1964 in Chicago, Illinois (USA)",,United States,40443,170 cm / 68 kg,,,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Female,"Cynthia L. ""Cindy""•Eckert (-Rusher)",Cindy•Eckert,"27 October 1965 in Evanston, Illinois (USA)",,United States,40451,175 cm / 66 kg,,,,,,,
1992 Summer Olympics,Female,Carol•Feeney,Carol•Feeney,"4 October 1964 in Oak Park, Illinois (USA)",,United States,40455,180 cm / 77 kg,,,,,,,
1976 Summer Olympics,Female,"Margaret Ann ""Peggy""•McCarthy",Peggy•McCarthy,"1 March 1956 in Urbana, Illinois (USA)",,United States,40488,175 cm / 64 kg,"Wisconsin Badgers, Madison (USA)",,,,,,
1988 Summer Olympics,Female,Kimberly Ann “Kim”•Santiago,Kim•Santiago,"23 November 1961 in Evanston, Illinois (USA)",,United States,40506,157 cm / 45 kg,,,,,,,
1952 Summer Olympics,Male,"Robert Milan ""Bob""•Detweiler",Bob•Detweiler,"20 July 1930 in Centralia, Illinois (USA)","8 December 2003 in Orem, Utah (USA)",United States,40616,,,,,,,,
1988 Summer Olympics,Male,Peter W.•Nordell,Peter•Nordell,"30 August 1966 in DuPage County, Illinois (USA)",,United States,40818,198 cm / 93 kg,"Yale Bulldogs, New Haven (USA)",,,,,,
1968 Summer Olympics,Male,"William Kimball ""Bill""•Purdy",Bill•Purdy,"26 June 1946 in Chicago, Illinois (USA)",,United States,40842,194 cm / 89 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
1972 Summer Olympics,Male,David Robertson•Sawyier,David•Sawyier,"2 February 1951 in Chicago, Illinois (USA)",10 June 2019,United States,40860,191 cm / 88 kg,Union Boat Club,,,,,,
1964 Summer Olympics,Male,Donald M.•Spero,Donald•Spero,"9 August 1939 in Chicago, Illinois (USA)",,United States,40879,188 cm / 86 kg,"NYAC, New York (USA)",,,,,,
1952 Summer Olympics,Male,James Carter•Welsh,James•Welsh,"8 May 1931 in Harvey, Illinois (USA)","23 December 1963 in Clark Air Base, Pampanga (PHI)",United States,40929,,"US Navy, (USA)",,,,,,
1984 Summer Olympics,Male,"Roland Boyd•Scott, Jr.",Roland•Scott,"24 June 1939 in Chicago, Illinois (USA)",,United States Virgin Islands,42919,178 cm / 76 kg,,,,,,,
1964 Summer Olympics,Male,"Franklin Crawford ""Frank""•Green",Frank•Green,"5 May 1933 in Chicago, Illinois (USA)","24 August 2003 in Grand Junction, Colorado (USA)",United States,44673,170 cm / 82 kg,"US Air Force, (USA)",,,,,,
1960 Summer Olympics,Male,"James Enoch ""Jim""•Hill",Jim•Hill,"30 October 1929 in Chicago, Illinois (USA)","8 August 2018 in Carlinville, Illinois (USA)",United States,44685,183 cm / 84 kg,"US Marine Corps, (USA)",,,,,,
1924 Summer Olympics,Male,"Sidney Rae ""Sid""•Hinds",Sid•Hinds,"14 May 1900 in Newton, Illinois (USA)","17 February 1991 in San Antonio, Texas (USA)",United States,44687,185 cm,"US Army, (USA)",,,,,,
1960 Summer Olympics,Male,Daniel Bruce•Puckel,Daniel•Puckel,"28 December 1932 in Moline, Illinois (USA)",13 November 2018,United States,44739,195 cm / 88 kg,"US Army, (USA)",,,,,,
1996 Summer Olympics,Male,"William Burton ""Bill""•Roy",Bill•Roy,"4 December 1958 in Versailles, Illinois (USA)",,United States,44752,178 cm / 70 kg,"US Air Force, (USA)",,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,John Henry•Writer,John•Writer,"17 September 1944 in Chicago, Illinois (USA)",,United States,44797,176 cm / 68 kg,"US Army, (USA)",,,,,,
1972 Summer Olympics,Male,Arthur Byron•MacDonald,Byron•MacDonald,"23 July 1950 in Chicago, Illinois (USA)",,Canada,45981,175 cm / 61 kg,,,,,,,
1988 Summer Olympics,Male,Mihály Richárd•Bodor,Richárd•Bodor,"4 March 1962 in Chicago, Illinois (USA)",,Hungary,48159,195 cm / 86 kg,DADS Swimming Club,Ricky,,Richard M. Bodor,,,
1952 Summer Olympics,Female,"Joan ""Jody""•Alderson (-Braskamp)",Jody•Alderson,"5 March 1935 in Chicago, Illinois (USA)",14 February 2021,United States,50950,170 cm / 59 kg,"Chicago Town Club, Chicago (USA)",,,,,,
1964 Summer Olympics,Female,Lynne Marie•Allsup (-Olson),Lynne•Allsup,"2 January 1949 in Bloomington, Illinois (USA)","16 May 2023 in Midland, Michigan (USA)",United States,50952,163 cm / 59 kg,"Bloomington Swim Club, Bloomington (USA)",,,,,,
