Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1984 Summer Olympics,Male,"Jeffrey Stephen ""Jeff""•Turner",Jeff•Turner,"9 April 1962 in Bangor, Maine (USA)",,United States,7258,205 cm / 104 kg,"Vanderbilt Commodores, Nashville (USA)",,,,,,
1960 Summer Olympics; 1964 Summer Olympics,Female,"Glorianne Aurore ""Glo""•Perrier",Glo•Perrier,"21 March 1929 in Lewiston, Maine (USA)","7 March 2015 in Harvest, Alabama (USA)",United States,11046,177 cm / 66 kg,"George Washington Colonials, Washington (USA)",,,,,,
1988 Summer Olympics,Female,Lendon Fentress•Gray,Lendon•Gray,"13 April 1949 in Old Town, Maine (USA)",,United States,11337,172 cm / 68 kg,,,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,Hiram Edwin•Tuttle,Hiram•Tuttle,"22 December 1882 in Dexter, Maine (USA)","11 November 1956 in Fort Riley, Kansas (USA)",United States,12879,,"US Army, (USA)",,,,,,
1972 Summer Olympics,Male,"Terence Allen ""Terry""•Farnsworth",Terry•Farnsworth,"27 August 1942 in Portland, Maine (USA)",,Canada,33723,183 cm / 91 kg,,,,,,,
1996 Summer Olympics,Female,Cécile Ulbrich•Tucker,Cécile•Tucker,"19 May 1969 in Warren, Maine (USA)",,United States,40522,175 cm / 68 kg,,,,,,,
1936 Summer Olympics,Female,Alice W.•Bridges (-Roche),Alice•Bridges,"19 July 1916 in Waterville, Maine (USA)","5 May 2011 in Carlisle, Pennsylvania (USA)",United States,50975,,Posse School of Physical Education,,,,,,
1952 Summer Olympics,Female,"Mary Gray•Freeman (-Kelly, -Spitzer)",Mary•Freeman,"30 October 1933 in Bangor, Maine (USA)",,United States,51023,,"Walter Reed SC, Washington (USA)",,,,,,
1932 Summer Olympics,Male,Basil M.•Francis (Heal-),Basil•Francis,"21 February 1915 in Searsmont, Maine (USA)","23 March 1974 in Barnstable, Massachusetts (USA)",United States,51345,,"Boston Swimming Association, Boston (USA)",,,,,,
1924 Summer Olympics,Male,"William Thomas ""Bill""•Kirschbaum",Bill•Kirschbaum,"5 November 1902 in Fort Williams, Maine (USA)","29 April 1953 in San Mateo, California (USA)",United States,51447,,"Hui Makani Swim Club, (USA)",,,,,,
1992 Summer Olympics,Male,Kevin P.•Mahaney,Kevin•Mahaney,"31 March 1962 in Bangor, Maine (USA)",,United States,62875,185 cm / 89 kg,,,,,,,
1984 Summer Olympics,Female,Joan•Benoit (-Samuelson),Joan•Benoit,"16 May 1957 in Cape Elizabeth, Maine (USA)",,United States,77757,157 cm / 46 kg,"Athletics West, Eugene (USA)",,,,,,
1936 Summer Olympics,Female,"Elizabeth Lillian ""Betty""•Burch",Betty•Burch,"3 January 1911 in Bangor, Maine (USA)","4 December 1983 in Berkeley, California (USA)",United States,77779,166 cm / 67 kg,"Boston Swimming Association, Boston (USA)",,,,,,
1988 Summer Olympics,Male,Bruce Emery•Bickford,Bruce•Bickford,"12 March 1957 in East Benton, Maine (USA)",,United States,78110,180 cm / 60 kg,Team New Balance,,,,,,
1928 Summer Olympics,Male,"Edmund Franklin ""Ed""•Black",Ed•Black,"3 May 1905 in Bailey Island, Maine (USA)","22 October 1996 in Westboro, Massachusetts (USA)",United States,78116,178 cm / 75 kg,Newark Athletic Club,,,,,,
1936 Summer Olympics,Male,Donald Emerson•Favor,Donald•Favor,"16 February 1913 in Portland, Maine (USA)","13 November 1984 in Placerville, California (USA)",United States,78392,178 cm / 76 kg,,,,,,,
1924 Summer Olympics,Male,"Robert Lucien Pierre ""Bob""•LeGendre",Bob•LeGendre,"7 January 1898 in Lewiston, Maine (USA)","21 January 1931 in Brooklyn, New York, New York (USA)",United States,78688,190 cm / 88 kg,"Newark AC, Newark (USA)",,,,,,
1928 Summer Olympics,Male,Carl Edwin•Ring,Carl•Ring,"17 May 1902 in Bangor, Maine (USA)","11 June 1991 in Hoboken, New Jersey (USA)",United States,78953,180 cm / 68 kg,"NYAC, New York (USA)",,,,,,
1928 Summer Olympics,Male,Arthur Woodbury•Sager,Arthur•Sager,"4 July 1904 in Gardiner, Maine (USA)","17 January 2000 in Homosassa, Florida (USA)",United States,78988,173 cm / 73 kg,"Boston AA, Boston (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,Ian Lowell•Crocker,Ian•Crocker,"31 August 1982 in Portland, Maine (USA)",,United States,93850,193 cm / 86 kg,"Portland Porpoise, Portland (USA) / Texas Longhorns, Austin (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics,Male,Kevin S.•Eastler,Kevin•Eastler,"14 October 1977 in Farmington, Maine (USA)",,United States,105538,185 cm / 77 kg,"US Air Force, (USA)",,,,,,
2008 Summer Olympics,Male,Adam•Craig,Adam•Craig,"15 August 1991 in Bangor, Maine (USA)",,United States,113259,180 cm / 75 kg,Giant Bicycles,,,,,,
2008 Summer Olympics,Female,Anna•Willard (-Pierce),Anna•Willard,"31 March 1984 in Brunswick, Maine (USA)",,United States,114462,163 cm / 54 kg,"Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics,Female,Anna•Goodale,Anna•Goodale,"18 March 1983 in Montville, Maine (USA)",,United States,117997,183 cm / 79 kg,Princeton TC,,,,,,
2008 Summer Olympics; 2012 Summer Olympics; 2016 Summer Olympics,Female,"Eleanor ""Elle""•Logan",Elle•Logan,"27 December 1987 in Portland, Maine (USA)",,United States,117998,188 cm / 86 kg,Stanford University / USRowing Training Center,,,,,,
